Number of pairs,636792.000000
Number of unique pairs,12495
Average pair frequency,50.963745
Pair entropy,8.473147

Pair,Frequency,Proportion,Entropy Term,Mutual Information
decisao condenacao,13.000000,0.000020,0.000220,-0.534553
decisao forma,15.000000,0.000024,0.000251,0.371387
decisao torna,15.000000,0.000024,0.000251,1.235893
decisao condenado,28.000000,0.000044,0.000441,0.995542
decisao impedido,23.000000,0.000036,0.000369,1.632659
decisao disputar,13.000000,0.000020,0.000220,0.707254
decisao supremo,70.000000,0.000110,0.001002,2.237861
decisao ficara,12.000000,0.000019,0.000205,0.988132
decisao braga,14.000000,0.000022,0.000236,0.798456
decisao netto,14.000000,0.000022,0.000236,0.813658
decisao tornou,66.000000,0.000104,0.000951,2.591784
decisao placar,54.000000,0.000085,0.000795,1.409941
opiniao bolsonaro,93.000000,0.000146,0.001290,0.361314
opiniao brasil,17.000000,0.000027,0.000281,0.531513
opiniao jair,14.000000,0.000022,0.000236,-0.061628
opiniao politica,17.000000,0.000027,0.000281,1.307752
opiniao expresidente,14.000000,0.000022,0.000236,-0.251260
opiniao lula,10.000000,0.000016,0.000174,0.337356
opiniao sobre,30.000000,0.000047,0.000469,1.620153
opiniao publica,16.000000,0.000025,0.000266,2.888353
opiniao apenas,15.000000,0.000024,0.000251,2.240524
opiniao tse,41.000000,0.000064,0.000621,0.642907
opiniao inelegivel,20.000000,0.000031,0.000326,0.040991
opiniao decisao,14.000000,0.000022,0.000236,1.142283
opiniao eleitoral,13.000000,0.000020,0.000220,-0.061127
opiniao inelegibilidade,13.000000,0.000020,0.000220,0.363332
opiniao tribunal,10.000000,0.000016,0.000174,0.117008
opiniao superior,10.000000,0.000016,0.000174,0.418466
opiniao maioria,10.000000,0.000016,0.000174,0.650688
opiniao forma,10.000000,0.000016,0.000174,1.556955
pais presidente,47.000000,0.000074,0.000702,0.253753
pais bolsonaro,161.000000,0.000253,0.002094,-0.421517
pais povo,31.000000,0.000049,0.000483,0.894292
pais brasileiros,16.000000,0.000025,0.000266,1.230950
pais deus,17.000000,0.000027,0.000281,0.913384
pais fez,10.000000,0.000016,0.000174,0.046722
pais brasil,41.000000,0.000064,0.000621,0.080235
pais todos,18.000000,0.000028,0.000296,0.340808
pais contra,20.000000,0.000031,0.000326,-0.237937
pais julgamento,19.000000,0.000030,0.000311,-0.812447
pais vai,14.000000,0.000022,0.000236,0.000302
pais pra,10.000000,0.000016,0.000174,0.286189
pais governo,28.000000,0.000044,0.000441,0.485389
pais jair,40.000000,0.000063,0.000608,-0.343442
pais processo,11.000000,0.000017,0.000189,0.026081
pais politica,17.000000,0.000027,0.000281,-0.023884
pais pix,12.000000,0.000019,0.000205,0.188178
pais expresidente,34.000000,0.000053,0.000525,-0.695593
pais lula,35.000000,0.000055,0.000539,0.258484
pais apos,25.000000,0.000039,0.000398,0.464336
pais durante,31.000000,0.000049,0.000483,1.010733
pais sobre,16.000000,0.000025,0.000266,-0.340092
pais verdade,18.000000,0.000028,0.000296,1.420773
pais eleicoes,18.000000,0.000028,0.000296,-0.107376
pais faz,13.000000,0.000020,0.000220,1.069190
pais voto,16.000000,0.000025,0.000266,-0.551423
pais agora,11.000000,0.000017,0.000189,-0.213544
pais tse,57.000000,0.000090,0.000834,-0.359250
pais dia,16.000000,0.000025,0.000266,0.070746
pais brasilia,10.000000,0.000016,0.000174,0.664821
pais ministro,13.000000,0.000020,0.000220,-0.731140
pais pode,28.000000,0.000044,0.000441,0.245009
pais tornar,15.000000,0.000024,0.000251,-0.070857
pais inelegivel,37.000000,0.000058,0.000567,-0.675459
pais disse,12.000000,0.000019,0.000205,0.125881
pais bolsonaroinelegivel,12.000000,0.000019,0.000205,1.080007
pais decisao,10.000000,0.000016,0.000174,-0.525825
pais ter,10.000000,0.000016,0.000174,0.013260
pais mundo,34.000000,0.000053,0.000525,1.744681
pais eleitoral,10.000000,0.000016,0.000174,-1.655128
pais porque,11.000000,0.000017,0.000189,0.728064
pais direita,19.000000,0.000030,0.000311,0.621708
pais milhoes,15.000000,0.000024,0.000251,0.672317
pais sempre,13.000000,0.000020,0.000220,0.841363
pais segundo,25.000000,0.000039,0.000398,1.367381
pais ano,18.000000,0.000028,0.000296,0.854638
pais democracia,33.000000,0.000052,0.000511,0.794665
pais capitao,10.000000,0.000016,0.000174,1.154155
pais golpe,11.000000,0.000017,0.000189,0.467370
pais voce,10.000000,0.000016,0.000174,0.144670
pais onde,32.000000,0.000050,0.000497,1.944483
pais ainda,18.000000,0.000028,0.000296,0.171113
pais justica,13.000000,0.000020,0.000220,-0.073806
pais sao,10.000000,0.000016,0.000174,-0.242057
pais so,12.000000,0.000019,0.000205,0.036892
pais ser,21.000000,0.000033,0.000340,-0.021905
pais eleicao,10.000000,0.000016,0.000174,0.730039
pais cada,16.000000,0.000025,0.000266,1.538255
pais tribunal,16.000000,0.000025,0.000266,-0.744625
pais estado,17.000000,0.000027,0.000281,0.757260
pais direito,15.000000,0.000024,0.000251,1.157483
pais anos,40.000000,0.000063,0.000608,0.096515
pais deve,15.000000,0.000024,0.000251,0.890003
pais votos,18.000000,0.000028,0.000296,0.097894
pais tudo,18.000000,0.000028,0.000296,0.869801
pais leia,17.000000,0.000027,0.000281,1.051534
pais historia,10.000000,0.000016,0.000174,0.732215
pais tambem,16.000000,0.000025,0.000266,0.156545
pais pdt,14.000000,0.000022,0.000236,0.483567
pais julho,14.000000,0.000022,0.000236,0.624057
pais passado,14.000000,0.000022,0.000236,0.977147
pais sistema,17.000000,0.000027,0.000281,-0.011168
pais maioria,16.000000,0.000025,0.000266,-0.210945
pais corrupcao,15.000000,0.000024,0.000251,1.129003
pais nunca,14.000000,0.000022,0.000236,0.973179
hoje presidente,47.000000,0.000074,0.000702,0.235462
hoje bolsonaro,324.000000,0.000509,0.003858,0.259531
hoje brasileiros,23.000000,0.000036,0.000369,1.575565
hoje brasil,38.000000,0.000060,0.000580,-0.014041
hoje todos,21.000000,0.000033,0.000340,0.476668
hoje contra,13.000000,0.000020,0.000220,-0.687010
hoje julgamento,154.000000,0.000242,0.002014,1.261775
hoje sera,20.000000,0.000031,0.000326,0.356052
hoje vai,19.000000,0.000030,0.000311,0.287393
hoje governo,14.000000,0.000022,0.000236,-0.226049
hoje jair,88.000000,0.000138,0.001228,0.426725
hoje processo,17.000000,0.000027,0.000281,0.443108
hoje politica,13.000000,0.000020,0.000220,-0.310438
hoje pix,22.000000,0.000035,0.000355,0.776023
hoje r,10.000000,0.000016,0.000174,-0.087520
hoje pl,13.000000,0.000020,0.000220,-0.671196
hoje expresidente,71.000000,0.000111,0.001015,0.022435
hoje lula,27.000000,0.000042,0.000427,-0.019318
hoje sobre,13.000000,0.000020,0.000220,-0.566022
hoje messias,13.000000,0.000020,0.000220,0.661207
hoje abuso,29.000000,0.000046,0.000455,0.506454
hoje voto,30.000000,0.000047,0.000469,0.058895
hoje apenas,14.000000,0.000022,0.000236,0.821604
hoje tse,96.000000,0.000151,0.001327,0.143756
hoje podera,11.000000,0.000017,0.000189,0.721679
hoje dia,77.000000,0.000121,0.001091,1.623672
hoje ministro,18.000000,0.000028,0.000296,-0.424008
hoje pode,86.000000,0.000135,0.001203,1.348861
hoje tornar,71.000000,0.000111,0.001015,1.465481
hoje inelegivel,119.000000,0.000187,0.001604,0.474456
hoje vivo,13.000000,0.000020,0.000220,0.969774
hoje retoma,15.000000,0.000024,0.000251,1.239626
hoje decisao,18.000000,0.000028,0.000296,0.043671
hoje opiniao,14.000000,0.000022,0.000236,1.383389
hoje pais,17.000000,0.000027,0.000281,0.245909
hoje ter,12.000000,0.000019,0.000205,0.177291
hoje aqui,17.000000,0.000027,0.000281,1.342917
hoje eleitoral,30.000000,0.000047,0.000469,-0.574806
hoje milhoes,17.000000,0.000027,0.000281,0.779189
hoje sempre,12.000000,0.000019,0.000205,0.743029
hoje deixar,18.000000,0.000028,0.000296,1.519964
hoje segundo,11.000000,0.000017,0.000189,0.528110
hoje primeiro,11.000000,0.000017,0.000189,0.606783
hoje democracia,46.000000,0.000072,0.000689,1.108508
hoje ficar,10.000000,0.000016,0.000174,0.473073
hoje voce,16.000000,0.000025,0.000266,0.596383
hoje inelegibilidade,84.000000,0.000132,0.001178,0.879273
hoje ministros,10.000000,0.000016,0.000174,-0.582979
hoje diz,28.000000,0.000044,0.000441,1.114499
hoje grande,10.000000,0.000016,0.000174,0.343187
hoje ainda,14.000000,0.000022,0.000236,-0.098492
hoje justica,20.000000,0.000031,0.000326,0.338686
hoje sao,32.000000,0.000050,0.000497,0.902803
hoje so,17.000000,0.000027,0.000281,0.366907
hoje paulo,10.000000,0.000016,0.000174,0.560708
hoje ser,20.000000,0.000031,0.000326,-0.088986
hoje pt,10.000000,0.000016,0.000174,0.414869
hoje vamos,23.000000,0.000036,0.000369,1.493799
hoje tribunal,41.000000,0.000064,0.000621,0.178068
hoje superior,24.000000,0.000038,0.000384,-0.055992
hoje partir,15.000000,0.000024,0.000251,1.139192
hoje acao,16.000000,0.000025,0.000266,-0.037538
hoje afirmou,14.000000,0.000022,0.000236,0.552729
hoje preso,17.000000,0.000027,0.000281,1.384641
hoje direito,11.000000,0.000017,0.000189,0.829037
hoje anos,24.000000,0.000038,0.000384,-0.432602
hoje votos,11.000000,0.000017,0.000189,-0.412874
hoje tudo,10.000000,0.000016,0.000174,0.263723
hoje historia,11.000000,0.000017,0.000189,0.809234
hoje tambem,17.000000,0.000027,0.000281,0.198878
hoje fazer,11.000000,0.000017,0.000189,0.338414
hoje brasileira,11.000000,0.000017,0.000189,0.592648
hoje sistema,14.000000,0.000022,0.000236,-0.223614
hoje relator,10.000000,0.000016,0.000174,-0.501098
hoje maioria,12.000000,0.000019,0.000205,-0.516917
hoje primeira,14.000000,0.000022,0.000236,1.452599
hoje ministra,20.000000,0.000031,0.000326,0.758475
hoje carmen,18.000000,0.000028,0.000296,0.298264
hoje lucia,22.000000,0.000035,0.000355,0.455942
hoje condenado,14.000000,0.000022,0.000236,0.543500
hoje ficou,10.000000,0.000016,0.000174,1.049961
hoje ficara,12.000000,0.000019,0.000205,1.229238
hoje placar,10.000000,0.000016,0.000174,-0.035352
encontro presidente,24.000000,0.000038,0.000384,0.640927
encontro bolsonaro,44.000000,0.000069,0.000662,-0.659464
encontro brasil,21.000000,0.000033,0.000340,0.470454
encontro julgamento,18.000000,0.000028,0.000296,0.192754
encontro sera,12.000000,0.000019,0.000205,0.922785
encontro governo,71.000000,0.000111,0.001015,2.475132
encontro redes,11.000000,0.000017,0.000189,1.484966
encontro pl,12.000000,0.000019,0.000205,0.326320
encontro expresidente,27.000000,0.000042,0.000427,0.133151
encontro apos,15.000000,0.000024,0.000251,1.012778
encontro oficial,95.000000,0.000149,0.001314,4.311039
encontro entao,15.000000,0.000024,0.000251,2.095517
encontro embaixadores,41.000000,0.000064,0.000621,2.119964
encontro reuniao,39.000000,0.000061,0.000594,1.865733
encontro palacio,14.000000,0.000022,0.000236,1.888818
encontro acao,11.000000,0.000017,0.000189,0.665327
encontro retomado,12.000000,0.000019,0.000205,2.067373
encontro pdt,74.000000,0.000116,0.001053,3.207843
encontro julho,49.000000,0.000077,0.000729,2.936088
encontro tv,112.000000,0.000176,0.001521,4.268022
encontro relator,13.000000,0.000020,0.000220,0.838825
encontro maioria,13.000000,0.000020,0.000220,0.640684
tempo bolsonaro,38.000000,0.000060,0.000580,-0.575372
tempo brasil,10.000000,0.000016,0.000174,-0.040788
tempo todos,15.000000,0.000024,0.000251,1.448449
tempo julgamento,14.000000,0.000022,0.000236,0.172134
tempo processo,10.000000,0.000016,0.000174,1.220734
tempo qualquer,11.000000,0.000017,0.000189,2.255074
tempo voto,10.000000,0.000016,0.000174,0.268536
tempo hoje,37.000000,0.000058,0.000567,2.313577
tempo inelegibilidade,11.000000,0.000017,0.000189,0.154605
tempo todo,21.000000,0.000033,0.000340,2.713149
ter presidente,32.000000,0.000050,0.000497,0.149030
ter bolsonaro,111.000000,0.000174,0.001509,-0.513703
ter povo,14.000000,0.000022,0.000236,0.379050
ter liberdade,16.000000,0.000025,0.000266,1.561224
ter brasil,18.000000,0.000028,0.000296,-0.463277
ter todos,12.000000,0.000019,0.000205,0.215031
ter contra,15.000000,0.000024,0.000251,-0.245930
ter julgamento,33.000000,0.000052,0.000511,0.019310
ter vai,20.000000,0.000031,0.000326,0.636665
ter jair,27.000000,0.000042,0.000427,-0.456796
ter processo,11.000000,0.000017,0.000189,0.305769
ter poder,73.000000,0.000115,0.001040,1.407479
ter expresidente,28.000000,0.000044,0.000441,-0.610061
ter lula,16.000000,0.000025,0.000266,-0.244587
ter oficial,12.000000,0.000019,0.000205,1.462489
ter entao,11.000000,0.000017,0.000189,1.005782
ter sobre,18.000000,0.000028,0.000296,0.057379
ter eleicoes,28.000000,0.000044,0.000441,0.614145
ter crime,11.000000,0.000017,0.000189,1.122582
ter abuso,26.000000,0.000041,0.000413,0.695234
ter apenas,10.000000,0.000016,0.000174,0.783111
ter tse,23.000000,0.000036,0.000369,-0.987118
ter inelegivel,32.000000,0.000050,0.000497,-0.540953
ter decisao,13.000000,0.000020,0.000220,0.016228
ter pais,12.000000,0.000019,0.000205,0.195582
ter embaixadores,48.000000,0.000075,0.000716,1.498013
ter resultado,10.000000,0.000016,0.000174,1.093581
ter reuniao,34.000000,0.000053,0.000525,0.948952
ter eleitoral,13.000000,0.000020,0.000220,-1.113075
ter democracia,19.000000,0.000030,0.000311,0.522285
ter golpe,15.000000,0.000024,0.000251,1.057214
ter inelegibilidade,12.000000,0.000019,0.000205,-0.768658
ter politico,37.000000,0.000058,0.000567,0.804367
ter ser,14.000000,0.000022,0.000236,-0.147681
ter eleicao,16.000000,0.000025,0.000266,1.479731
ter vamos,13.000000,0.000020,0.000220,1.221233
ter republica,10.000000,0.000016,0.000174,0.752392
ter tribunal,22.000000,0.000035,0.000355,-0.146483
ter superior,17.000000,0.000027,0.000281,-0.102854
ter caso,22.000000,0.000035,0.000355,0.998916
ter politicos,15.000000,0.000024,0.000251,0.961627
ter acao,10.000000,0.000016,0.000174,-0.209563
ter estado,12.000000,0.000019,0.000205,0.688642
ter urnas,20.000000,0.000031,0.000326,1.371071
ter direito,16.000000,0.000025,0.000266,1.501710
ter direitos,20.000000,0.000031,0.000326,1.422283
ter anos,13.000000,0.000020,0.000220,-0.747727
ter sido,102.000000,0.000160,0.001400,3.664249
ter fazer,13.000000,0.000020,0.000220,0.803447
ter sistema,13.000000,0.000020,0.000220,0.000257
ter corrupcao,19.000000,0.000030,0.000311,1.645080
ter cargo,11.000000,0.000017,0.000189,1.422133
embaixadores presidente,28.000000,0.000044,0.000441,-0.348053
embaixadores bolsonaro,123.000000,0.000193,0.001652,-0.774600
embaixadores brasileiro,28.000000,0.000044,0.000441,0.989191
embaixadores fez,44.000000,0.000069,0.000662,1.444464
embaixadores brasil,25.000000,0.000039,0.000398,-0.498324
embaixadores contra,11.000000,0.000017,0.000189,-0.919637
embaixadores julgamento,42.000000,0.000066,0.000635,-0.103080
embaixadores governo,10.000000,0.000016,0.000174,-0.628093
embaixadores jair,12.000000,0.000019,0.000205,-1.631277
embaixadores processo,35.000000,0.000055,0.000539,1.099670
embaixadores confira,11.000000,0.000017,0.000189,0.596069
embaixadores politica,12.000000,0.000019,0.000205,-0.456053
embaixadores poder,34.000000,0.000053,0.000525,0.279829
embaixadores expresidente,62.000000,0.000097,0.000899,-0.178682
embaixadores apos,11.000000,0.000017,0.000189,-0.440508
embaixadores durante,12.000000,0.000019,0.000205,-0.022211
embaixadores entao,22.000000,0.000035,0.000355,1.335378
embaixadores sobre,35.000000,0.000055,0.000539,0.358804
embaixadores eleicoes,29.000000,0.000046,0.000455,0.285685
embaixadores antes,45.000000,0.000071,0.000675,2.078944
embaixadores crime,16.000000,0.000025,0.000266,1.133724
embaixadores abuso,40.000000,0.000063,0.000608,0.762465
embaixadores voto,28.000000,0.000044,0.000441,-0.075671
embaixadores tse,83.000000,0.000130,0.001166,-0.067323
embaixadores brasilia,24.000000,0.000038,0.000384,1.456427
embaixadores ministro,30.000000,0.000047,0.000469,0.021245
embaixadores dias,10.000000,0.000016,0.000174,0.758809
embaixadores inelegivel,27.000000,0.000042,0.000427,-1.074403
embaixadores evento,26.000000,0.000041,0.000413,1.936856
embaixadores disse,10.000000,0.000016,0.000174,-0.140303
embaixadores encontro,20.000000,0.000031,0.000326,1.402124
embaixadores reuniao,38.000000,0.000060,0.000580,0.696626
embaixadores eleitoral,187.000000,0.000294,0.002388,1.189533
embaixadores segundo,15.000000,0.000024,0.000251,0.772692
embaixadores ano,211.000000,0.000331,0.002655,3.232262
embaixadores noticias,11.000000,0.000017,0.000189,-0.049932
embaixadores analise,11.000000,0.000017,0.000189,1.076655
embaixadores onde,20.000000,0.000031,0.000326,1.390616
embaixadores votacao,11.000000,0.000017,0.000189,0.504525
embaixadores diz,11.000000,0.000017,0.000189,0.114618
embaixadores politico,22.000000,0.000035,0.000355,-0.079060
embaixadores eleicao,28.000000,0.000044,0.000441,1.675795
embaixadores tribunal,19.000000,0.000030,0.000311,-0.656638
embaixadores caso,15.000000,0.000024,0.000251,0.252373
embaixadores palacio,373.000000,0.000586,0.004360,4.028208
embaixadores alvorada,366.000000,0.000575,0.004289,4.181006
embaixadores acao,39.000000,0.000061,0.000594,0.787863
embaixadores defesa,13.000000,0.000020,0.000220,0.572068
embaixadores provas,127.000000,0.000199,0.001699,3.510862
embaixadores urnas,24.000000,0.000038,0.000384,1.189841
embaixadores corte,21.000000,0.000033,0.000340,0.676656
embaixadores junho,10.000000,0.000016,0.000174,0.715945
embaixadores ministerio,15.000000,0.000024,0.000251,1.436664
embaixadores leia,10.000000,0.000016,0.000174,0.437043
embaixadores tambem,14.000000,0.000022,0.000236,-0.060850
embaixadores fazer,26.000000,0.000041,0.000413,1.133043
embaixadores pdt,20.000000,0.000031,0.000326,0.756379
embaixadores julho,424.000000,0.000666,0.004870,3.950870
embaixadores passado,203.000000,0.000319,0.002567,3.567433
embaixadores tv,18.000000,0.000028,0.000296,1.296763
embaixadores atacar,72.000000,0.000113,0.001027,3.018142
embaixadores sistema,182.000000,0.000286,0.002332,2.275763
embaixadores relator,28.000000,0.000044,0.000441,0.462949
embaixadores benedito,21.000000,0.000033,0.000340,0.285884
embaixadores goncalves,12.000000,0.000019,0.000205,-0.317524
embaixadores estrangeiros,278.000000,0.000437,0.003378,4.261797
embaixadores informacoes,11.000000,0.000017,0.000189,0.881248
embaixadores ataques,44.000000,0.000069,0.000662,2.089396
gente ver,11.000000,0.000017,0.000189,2.231363
gente presidente,11.000000,0.000017,0.000189,-0.091829
gente bolsonaro,55.000000,0.000086,0.000808,-0.388918
gente vai,25.000000,0.000039,0.000398,1.686791
gente pra,13.000000,0.000020,0.000220,1.655224
gente pix,15.000000,0.000024,0.000251,1.517992
gente quer,10.000000,0.000016,0.000174,2.159793
gente ter,12.000000,0.000019,0.000205,1.302252
gente ainda,16.000000,0.000025,0.000266,1.160001
gente historia,25.000000,0.000039,0.000398,2.755176
gente fazer,16.000000,0.000025,0.000266,1.838069
gente sistema,26.000000,0.000041,0.000413,1.520386
resultado presidente,15.000000,0.000024,0.000251,0.191977
resultado bolsonaro,102.000000,0.000160,0.001400,0.202373
resultado julgamento,78.000000,0.000122,0.001103,1.680144
resultado sera,20.000000,0.000031,0.000326,1.454664
resultado jair,25.000000,0.000039,0.000398,0.266876
resultado expresidente,28.000000,0.000044,0.000441,0.190572
resultado lula,22.000000,0.000035,0.000355,0.874499
resultado eleicoes,48.000000,0.000075,0.000716,1.953775
resultado voto,10.000000,0.000016,0.000174,0.058895
resultado agora,10.000000,0.000016,0.000174,0.771467
resultado tse,50.000000,0.000079,0.000742,0.590043
resultado ministro,10.000000,0.000016,0.000174,0.086818
resultado inelegivel,25.000000,0.000039,0.000398,0.012820
resultado disse,11.000000,0.000017,0.000189,1.119191
resultado aqui,10.000000,0.000016,0.000174,1.910901
resultado fim,13.000000,0.000020,0.000220,2.282373
resultado mundo,17.000000,0.000027,0.000281,2.131856
resultado eleitoral,41.000000,0.000064,0.000621,0.836181
resultado democracia,13.000000,0.000020,0.000220,0.943428
resultado inelegibilidade,19.000000,0.000030,0.000311,0.491507
resultado justica,11.000000,0.000017,0.000189,0.839462
resultado eleicao,39.000000,0.000061,0.000594,3.171337
resultado tribunal,24.000000,0.000038,0.000384,0.741162
resultado superior,22.000000,0.000035,0.000355,0.955609
resultado caso,18.000000,0.000028,0.000296,1.598879
resultado urnas,12.000000,0.000019,0.000205,1.660879
resultado corte,11.000000,0.000017,0.000189,1.194214
aqui bolsonaro,60.000000,0.000094,0.000873,-0.311569
aqui povo,17.000000,0.000027,0.000281,1.390526
aqui brasil,38.000000,0.000060,0.000580,1.101258
aqui julgamento,15.000000,0.000024,0.000251,0.048172
aqui sera,18.000000,0.000028,0.000296,1.365990
aqui pra,12.000000,0.000019,0.000205,1.565519
aqui tse,19.000000,0.000030,0.000311,-0.360854
aqui dia,12.000000,0.000019,0.000205,0.880073
aqui pode,11.000000,0.000017,0.000189,0.407708
aqui inelegivel,15.000000,0.000024,0.000251,-0.481318
aqui ter,11.000000,0.000017,0.000189,1.205579
aqui sempre,14.000000,0.000022,0.000236,2.012479
aqui voce,13.000000,0.000020,0.000220,1.504043
aqui so,13.000000,0.000020,0.000220,1.213943
aqui vamos,13.000000,0.000020,0.000220,2.038553
aqui janeiro,10.000000,0.000016,0.000174,1.721904
fim presidente,20.000000,0.000031,0.000326,0.605453
fim bolsonaro,113.000000,0.000177,0.001533,0.430581
fim brasil,35.000000,0.000055,0.000539,1.128127
fim julgamento,26.000000,0.000041,0.000413,0.707325
fim moraes,11.000000,0.000017,0.000189,0.908513
fim jair,17.000000,0.000027,0.000281,0.007008
fim politica,16.000000,0.000025,0.000266,1.121607
fim expresidente,12.000000,0.000019,0.000205,-0.530932
fim antes,15.000000,0.000024,0.000251,2.270310
fim tse,26.000000,0.000041,0.000413,0.061911
fim inelegivel,34.000000,0.000053,0.000525,0.446099
fim hoje,14.000000,0.000022,0.000236,1.257868
fim mundo,21.000000,0.000033,0.000340,2.468959
fim direita,24.000000,0.000038,0.000384,2.061438
fim democracia,11.000000,0.000017,0.000189,0.902168
fim tribunal,17.000000,0.000027,0.000281,0.522115
fim alexandre,10.000000,0.000016,0.000174,1.045404
mundo ver,10.000000,0.000016,0.000174,1.816717
mundo presidente,22.000000,0.000035,0.000355,0.281982
mundo bolsonaro,102.000000,0.000160,0.001400,-0.090614
mundo brasil,28.000000,0.000044,0.000441,0.486202
mundo todos,58.000000,0.000091,0.000847,2.298213
mundo contra,10.000000,0.000016,0.000174,-0.143749
mundo vai,15.000000,0.000024,0.000251,0.856629
mundo politica,21.000000,0.000033,0.000340,0.974760
mundo lula,14.000000,0.000022,0.000236,0.129527
mundo tse,17.000000,0.000027,0.000281,-0.781753
mundo inelegivel,11.000000,0.000017,0.000189,-1.101147
mundo ter,27.000000,0.000042,0.000427,1.793846
mundo porque,43.000000,0.000068,0.000648,2.878704
mundo ser,52.000000,0.000082,0.000769,1.672151
mundo sido,21.000000,0.000033,0.000340,2.591444
mundo tambem,20.000000,0.000031,0.000326,1.167022
mundo todo,13.000000,0.000020,0.000220,1.730947
michelle ver,18.000000,0.000028,0.000296,2.640070
michelle apoio,18.000000,0.000028,0.000296,2.611166
michelle presidente,18.000000,0.000028,0.000296,0.316877
michelle bolsonaro,312.000000,0.000490,0.003734,1.262982
michelle vai,12.000000,0.000019,0.000205,0.869052
michelle jair,16.000000,0.000025,0.000266,-0.236832
michelle politica,12.000000,0.000019,0.000205,0.650710
michelle redes,15.000000,0.000024,0.000251,1.758753
michelle pl,42.000000,0.000066,0.000635,1.542715
michelle expresidente,23.000000,0.000036,0.000369,-0.063559
michelle apos,39.000000,0.000061,0.000594,1.931922
michelle tse,36.000000,0.000057,0.000553,0.204118
michelle pode,19.000000,0.000030,0.000311,0.880144
michelle disse,10.000000,0.000016,0.000174,0.966460
michelle sociais,15.000000,0.000024,0.000251,1.767538
michelle inelegibilidade,11.000000,0.000017,0.000189,-0.112458
michelle sao,10.000000,0.000016,0.000174,0.780844
michelle ser,42.000000,0.000066,0.000635,1.694143
michelle presidencia,15.000000,0.000024,0.000251,2.384269
michelle condenacao,17.000000,0.000027,0.000281,1.016008
link bolsonaro,87.000000,0.000137,0.001216,0.258798
link brasil,15.000000,0.000024,0.000251,0.370525
link julgamento,14.000000,0.000022,0.000236,0.177982
link politica,13.000000,0.000020,0.000220,1.003664
link tse,41.000000,0.000064,0.000621,0.607082
link inelegivel,20.000000,0.000031,0.000326,0.005167
link video,12.000000,0.000019,0.000205,2.081730
link noticias,18.000000,0.000028,0.000296,1.822219
link tribunal,12.000000,0.000019,0.000205,0.263504
link foto,16.000000,0.000025,0.000266,2.708186
sociais presidente,27.000000,0.000042,0.000427,0.305043
sociais bolsonaro,118.000000,0.000185,0.001592,-0.126636
sociais povo,37.000000,0.000058,0.000567,1.676823
sociais brasil,39.000000,0.000061,0.000594,0.635826
sociais nesta,21.000000,0.000033,0.000340,0.547747
sociais julgamento,14.000000,0.000022,0.000236,-0.512228
sociais jair,12.000000,0.000019,0.000205,-0.941813
sociais politica,15.000000,0.000024,0.000251,0.456554
sociais poder,11.000000,0.000017,0.000189,-0.159172
sociais pix,12.000000,0.000019,0.000205,0.793779
sociais expresidente,29.000000,0.000046,0.000455,-0.249057
sociais lula,10.000000,0.000016,0.000174,-0.388679
sociais apos,33.000000,0.000052,0.000511,1.347568
sociais sobre,22.000000,0.000035,0.000355,0.583963
sociais publica,26.000000,0.000041,0.000413,2.647826
sociais abuso,12.000000,0.000019,0.000205,0.247956
sociais voto,14.000000,0.000022,0.000236,-0.079354
sociais parte,11.000000,0.000017,0.000189,1.306426
sociais tse,38.000000,0.000060,0.000580,-0.159114
sociais ministro,21.000000,0.000033,0.000340,0.354034
sociais inelegivel,18.000000,0.000028,0.000296,-0.790404
sociais instagram,58.000000,0.000091,0.000847,3.230763
sociais disse,17.000000,0.000027,0.000281,1.079789
sociais decisao,25.000000,0.000039,0.000398,0.996067
sociais michelle,18.000000,0.000028,0.000296,1.949860
sociais eleitoral,11.000000,0.000017,0.000189,-0.954217
sociais tribunal,12.000000,0.000019,0.000205,-0.426706
sociais superior,10.000000,0.000016,0.000174,-0.307569
sociais foto,23.000000,0.000036,0.000369,2.380881
sociais pdt,15.000000,0.000024,0.000251,1.158161
sociais tv,30.000000,0.000047,0.000469,2.497053
sociais sextafeira,16.000000,0.000025,0.000266,0.713574
sociais twitter,36.000000,0.000057,0.000553,2.942665
sociais ataques,13.000000,0.000020,0.000220,1.559620
reuniao presidente,55.000000,0.000086,0.000808,0.122855
reuniao bolsonaro,245.000000,0.000385,0.003025,-0.289747
reuniao fez,39.000000,0.000061,0.000594,1.119616
reuniao brasil,42.000000,0.000066,0.000635,-0.183750
reuniao julgamento,37.000000,0.000058,0.000567,-0.434052
reuniao sera,34.000000,0.000053,0.000525,0.616888
reuniao governo,18.000000,0.000028,0.000296,-0.244527
reuniao jair,12.000000,0.000019,0.000205,-1.835498
reuniao processo,43.000000,0.000068,0.000648,1.101302
reuniao poder,20.000000,0.000031,0.000326,-0.455019
reuniao pl,21.000000,0.000033,0.000340,-0.461416
reuniao campanha,16.000000,0.000025,0.000266,1.017320
reuniao expresidente,76.000000,0.000119,0.001078,-0.179304
reuniao oficial,17.000000,0.000027,0.000281,1.243024
reuniao entao,47.000000,0.000074,0.000702,1.890263
reuniao sobre,14.000000,0.000022,0.000236,-0.761707
reuniao eleicoes,19.000000,0.000030,0.000311,-0.341392
reuniao nome,24.000000,0.000038,0.000384,1.570915
reuniao antes,57.000000,0.000090,0.000834,2.111113
reuniao crime,27.000000,0.000042,0.000427,1.452752
