"Date","Profile","Message","Number.of.Likes","Number.of.comments","Total.interactions","Impressions","Interactions.per.impression","Profile.ID","Post.ID","Link","X","Date_BR","Month","ID_month","total_interactions_month","mean_interactions_month","median_interactions_month","num_postagens_month","Interval_Week","ID_week","total_interactions_week","mean_interactions_week","median_interactions_week","num_postagens_week"
NA,"Jair M. Bolsonaro","TRANSPOSIÇÃO DO RIO SÃO FRANCISCO: Mais exemplos surgindo do Sertão Nordestino ganhando vida, produção e renda ao agricultor.",256225,9682,265907,NA,NA,324756395,18216723508154796,"https://www.instagram.com/reel/CgojAREDqdM/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Goiânia / GO (29/07/2022)",325315,12711,338026,NA,NA,324756395,17916210851550114,"https://www.instagram.com/reel/CgnYO2dDNG4/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Os brasileiros já haviam se acostumado com carros e caminhões atolando na BR319, que liga Porto Velho-RO a Manaus-AM. Esse tempo, felizmente, está chegando ao fim. O IBAMA deu licença prévia à nossa iniciativa de asfaltar os 405 km restantes da rodovia, abandonados há 30 anos!- Muitos grupos internacionais incentivaram esse descaso na região. Interessa a muitos que a Amazônia, com os mais de 20 milhões de brasileiros que nela vivem, seja uma região isolada do resto do nosso Brasil.- A região interessa, inclusive, ao crime organizado, que enxerga em localidades onde o Estado tem dificuldade para penetrar uma ocasião para o roubo e o tráfico de drogas. Asfaltar a BR319 não é somente uma questão de infraestrutura, mas de soberania nacional e combate ao crime.",276121,6783,282904,NA,NA,324756395,18038588815338808,"https://www.instagram.com/reel/Cgm5V0PD1v7/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Transposição do Rio São Francisco transformando a vida do Paraibano (São José de Piranhas) / julho de 2022.",317852,10830,328682,NA,NA,324756395,17940245207242916,"https://www.instagram.com/reel/Cgl_kmvjMrh/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",358797,15655,374452,NA,NA,324756395,17907886313615008,"https://www.instagram.com/p/CglG-8lO5V7/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Live de Quinta-feira - 28/07/2022 - PR Jair Bolsonaro",131206,6282,137488,NA,NA,324756395,18307180138037616,"https://www.instagram.com/tv/CgksIZrIUVP/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," É por isso que chegamos a mais um mês com saldo positivo (+278 mil novos postos de trabalho em Junho, segundo o CAGED) e mais de 1 milhão e 334 mil empregos gerados somente em 2022. Por isso que pela 1a vez desde a recessão causada pelo PT o desemprego está abaixo de 2 dígitos.- Em outras palavras, nós recebemos uma terra arrasada pelo descondenado e seus capangas e transformamos em adubo todos os cocôs que fizeram. Por isso as estatais que davam prejuízo hoje dão lucro, as obras que foram abandonadas são concluídas e só o Brasil está em uma crescente.",387562,10208,397770,NA,NA,324756395,17999786911482528,"https://www.instagram.com/p/CgkkAopvBCN/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",865206,89765,954971,NA,NA,324756395,17898017813583302,"https://www.instagram.com/reel/CgkBNtyDFJX/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Após mais uma desinformação, deixei a seguinte resposta para Leonardo De Capri:TRADUÇÃO1. Você de novo, Léo? Assim, você se tornará meu melhor cabo eleitoral. Eu poderia dizer a você, de novo, para desistir de seu iate poluidor antes de dar lição ao mundo, mas eu conheço os progressistas: querem mudar o mundo inteiro, mas nunca a si mesmo, então vou relevar.2. Cá entre nós, é estranho ver um cara que finge amar o Planeta não dar a mesma atenção aos incêndios que prejudicam a Europa e seu próprio país. Fica parecendo que você é obcecado pelo Brasil (ou nossos recursos) ou que acha que somos o único país na Terra.3. Mas não se preocupe, Léo, ao contrário dos lugares para os quais você fazer um brilhante papel de cego, o Brasil é e continuará sendo a nação que mais preserva no mundo. Você pode seguir brincando com seus amigos famosos de Hollywood enquanto fazemos nosso trabalho.4. Na verdade, no meu governo o desmatamento médio é bem menor do que era no passado, quando o condenado que sua amiga apoia e que virou candidato estava no poder.5. Está claro que todos que atacam o Brasil e sua soberania para sinalizar virtude não têm a menor ideia do assunto. Eles não sabem, por exemplo, que preservamos mais de 80% de nossa vegetação nativa, nem que temos a energia mais limpa entre as nações do G20.6. Também está claro que você não sabe que meu governo anunciou um novo compromisso para erradicar o desmatamento ilegal até 2028, e não até 2030 como a maioria dos países. Ou talvez você saiba disso, mas por algum motivo finge ser ignorante. Espero que este papel não dure muito.7. Se for possível, adoraríamos vê-lo parar de espalhar desinformação. No passado recente, você usou uma imagem de 2003 para falar sobre os incêndios florestais na Amazônia supostamente acontecendo em 2019 e foi desmascarado, mas eu te perdoei. Então, por favor, 'vá e não peque mais'.8. A propósito, o que está achando do crescimento do mercado de carvão na Europa? E a Greta Timberlake, você sabe o que ela tem feito ultimamente e o que ela tem a dizer sobre isso? Se eu estivesse fazendo um churrasco na minha casa, tenho certeza que ela já estaria gritando Como você se atreve?.",176013,15979,191992,NA,NA,324756395,17963039953835970,"https://www.instagram.com/p/CgjoD03OrU7/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," AGRICULTURA FAMILIAR: O Selo é dado aos produtores de biodiesel do Brasil que compram matéria-prima dos agricultores familiares e garante redução em alíquotas de impostos. - Em contrapartida os produtores assumem obrigações como assegurar preços mínimos, capacitação e assistência técnica aos agricultores familiares.- Com mais de 370 mil títulos de terra entregues desde 2019, alcançando patamar histórico, os trabalhadores passam não somente a ter seu pedaço de terra para produzir, mas incentivos do Governo Federal para aumento de renda.",77558,3242,80800,NA,NA,324756395,17929975970401440,"https://www.instagram.com/p/CgjQ4j9ukOm/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Se a velha mídia não divulga a total verdade, nós divulgamos!",214425,5774,220199,NA,NA,324756395,18141139342273844,"https://www.instagram.com/reel/Cgh8IiLDQVd/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Parabéns a todos os motociclistas e entusiastas do Brasil pelo seu dia. Moto é uma forma de expressão da liberdade sobre duas rodas. 🇧🇷",278881,4832,283713,NA,NA,324756395,17963998249823442,"https://www.instagram.com/p/CghMGCQLPoe/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Em mais uma demonstração de que a narrativa sobre o isolamento internacional do Brasil é falsa, os EUA anunciaram a revogação de medidas restritivas contra a importação do aço brasileiro. A revogação é exclusiva para o Brasil e as restrições seguirão valendo para outros países.- A decisão foi tomada cerca de um mês após nossa primeira reunião bilateral com o Preside Joe Biden, quando o assunto foi amplamente discutido. Com a nova regra, os EUA deixarão de cobrar taxas adicionais de até 46% na importação dos produtos de aco laminado a frio.- Em 2019 as restrições já haviam sido mitigadas, com uma cota que nos permitia exportar 3.5 milhões de toneladas sem taxas adicionais, e agora medidas de proteção comercial foram retiradas, possibilitando o fortalecimento da siderurgia nacional, que exporta mais de US$7 bilhões.",108258,5000,113258,NA,NA,324756395,18176772631228268,"https://www.instagram.com/p/CghCsn1uwIr/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Enquanto uns pisam, nós seguimos plantando a semente do amor à nossa bandeira. 🇧🇷",671990,22547,694537,NA,NA,324756395,18305693803050400,"https://www.instagram.com/reel/Cgg5mbXjZ5Q/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Uma mensagem para a nação.BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS! 🇧🇷Presidente Jair Messias Bolsonaro.",179201,8996,188197,NA,NA,324756395,17895487976596524,"https://www.instagram.com/p/Cgf-cDiuBfr/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",192772,5829,198601,NA,NA,324756395,17958930253780008,"https://www.instagram.com/reel/Cge5OA3jcTs/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," A sétima rodada de concessões de aeroportos está chegando e serão mais infraestrutura, desenvolvimento regional e empregos diretos e indiretos, trazendo modernização do setor nos próximos anos para a aviação regional- Serão leiloados 15 aeroportos, agrupados em 3 blocos:. Bloco Aviação Geral:1- Aeroporto Campo de Marte, em São Paulo (SP),2- Aeroporto de Jacarepaguá - Roberto Marinho, no Rio de Janeiro (RJ),. Bloco Norte II:3- Aeroporto Internacional Val-de-Cans - Júlio Cezar Ribeiro, em Belém (PA),4- Aeroporto Internacional Alberto Alcolumbre, em Macapá (AP),. Bloco SP/MS/PA/MG:5- Aeroporto de Congonhas, em São Paulo (SP),6- Aeroporto de Campo Grande (MS),7- Aeroporto de Corumbá (MS),8- Aeroporto Internacional de Ponta Porã (MS),9- Aeroporto Maestro Wilson Fonseca, em Santarém (PA),10- Aeroporto João Corrêa da Rocha, em Marabá (PA),11- Aeroporto Carajás, em Parauapebas (PA),12- Aeroporto de Altamira (PA),13- Aeroporto Ten. Cel. Aviador César Bombonato, em Uberlândia (MG),14- Aeroporto Mário Ribeiro, em Montes Claros (MG),Aeroporto Mario de Almeida Franco, em Uberaba (MG).",138443,6669,145112,NA,NA,324756395,17945910412996132,"https://www.instagram.com/p/CgeM6kLO2et/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",372234,20947,393181,NA,NA,324756395,17935413284488386,"https://www.instagram.com/reel/CgcYe_-jo03/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Teto do financiamento para o curso de medicina aumentou em mais de 20%, em 2022. - Com a aproximação das inscrições do Fies, os estudantes que pretendem cursar medicina pelo Fies podem celebrar: o teto de financiamento para os cursos da área recebeu um implemento de 22,8% e passará do atual valor, R$ 42.983,70, para R$ 52.805,66. O teto do financiamento dos demais cursos permanece no valor de R$ 42.983,70. - As inscrições para o Fundo de Financiamento Estudantil (Fies) serão realizadas entre os dias 9 e 12 de agosto. Já a complementação das inscrições ocorrerá entre os dias 27 e 29 de julho.",351289,13859,365148,NA,NA,324756395,18039712072362464,"https://www.instagram.com/p/Cgbi0BYOg_E/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Nos últimos dias, em Jataí(GO), foi realizada pela PRF a maior apreensão de maconha do ano no estado:. 8 toneladas do entorpecente!- Os recordes de apreensão de drogas são um golpe nas almas do crime organizados, além de salvar vidas e famílias deste mal.- Além do exposto, a legislação aprovada nesses últimos 3 anos, agilizando a venda de bens oriundos do tráfico, está garantindo mais recursos às Forças de Segurança para ações de inteligência e material para esses honrados homens da lei.",111045,3927,114972,NA,NA,324756395,17962881514829800,"https://www.instagram.com/reel/CgZrQ7-j_Ak/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Transposição do Rio São Francisco, esperada há décadas e finalmente tendo sido finalizada, já traz benéficos para o pequeno produtor no sertão do Ceará, em ICÓ.",94500,2866,97366,NA,NA,324756395,18220123891149392,"https://www.instagram.com/reel/CgZLgPsDaYn/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Agradeço ao autor pela homenagem. A batalha é árdua, mas nunca desistiremos do nosso Brasil! Boa noite a todos!",849364,42638,892002,NA,NA,324756395,18132403960285972,"https://www.instagram.com/reel/CgYKHXGDOj7/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",842594,46041,888635,NA,NA,324756395,17919377978408492,"https://www.instagram.com/tv/CgXHLnroZa-/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",305033,10318,315351,NA,NA,324756395,17855501513788734,"https://www.instagram.com/reel/CgXD_OzjBXt/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Programa lançado pelo Governo Federal: a AgroResidência capacita estudantes para o mercado de trabalho.- No Programa, os alunos realizam atividades práticas dentro das funções ligadas à respectiva formação profissional, sob supervisão e acompanhamento de profissional técnico habilitado com formação na área de atuação.- Em uma fazenda localizada no município de Nossa Senhora da Glória, em Sergipe, a jovem Nataline Araújo acompanha atividades de manejo e coloca em prática o conhecimento adquirido na faculdade de engenharia agronômica.- O AgroResidência tem o propósito de apoiar a formação de profissionais capacitados, favorecendo a sua inserção no mercado de trabalho e contribuindo para o desenvolvimento do agronegócio brasileiro.",128648,4242,132890,NA,NA,324756395,17939457671085146,"https://www.instagram.com/reel/CgWfLx1jBXf/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",526966,16692,543658,NA,NA,324756395,17844931790797152,"https://www.instagram.com/reel/CgUSHsGj6uO/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Além do recorde histórico de mais de 360.000 títulos de propriedade de terra entregues pelo Brasil, a regularização traz a possibilidade de entrada do agricultor nos programas do Governo Federal para desenvolvimento de produção e renda.- Quem percorre áreas da reforma agrária percebe a transformação ocorrida nos últimos anos, resultado da implementação de novos processos produtivos ou do desenvolvimento de projetos empreendedores nos assentamentos.- Ações realizadas com o objetivo de consolidar a viabilidade econômica local começam a transformar as condições de vida das famílias.",112056,4551,116607,NA,NA,324756395,17927038463426672,"https://www.instagram.com/p/CgT606Ku_q6/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",316524,21148,337672,NA,NA,324756395,18146236921264996,"https://www.instagram.com/reel/CgS9y37jxT5/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",601977,16675,618652,NA,NA,324756395,17948648305908256,"https://www.instagram.com/reel/CgSD7OrD-xL/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",121164,5658,126822,NA,NA,324756395,17903533760625742,"https://www.instagram.com/p/CgRnciNOt0T/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Após reduzirmos tarifas de milhares de produtos, concluirmos inúmeros acordos de facilitação de comércio, e fecharmos importantes acordos comerciais, estamos mostrando mais uma vez nossa disposição e capacidade de abrir a nossa economia e de buscar comércio com o mundo todo.",125294,8201,133495,NA,NA,324756395,17978437621603772,"https://www.instagram.com/p/CgRWk92udob/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Dia do amigo 👍. Obrigado! Boa noite a todos!",273319,8882,282201,NA,NA,324756395,18065030758310028,"https://www.instagram.com/reel/CgQaIz2j5aj/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Ser moderado exige ouvir todos os lados. Ouçam o outro lado:",526648,21841,548489,NA,NA,324756395,18223198321181400,"https://www.instagram.com/reel/CgQKTUND0dE/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",207547,8143,215690,NA,NA,324756395,18240763753116564,"https://www.instagram.com/p/CgP6nRtvm1O/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",242191,6792,248983,NA,NA,324756395,17983471222515906,"https://www.instagram.com/p/CgPac8SrnzG/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Além dos estados do Nordeste, os mais beneficiados com a queda dos preços são São Paulo, Goiás, Minas Gerais e Mato Grosso do Sul, exatamente por serem os maiores produtores de cana voltada ao etanol.- Em alguns estados o etanol já se encontra abaixo de R$ 4,00 o litro. Outro fator que puxou para baixo o preço foi a concorrência com a gasolina, que teve sua carga tributária também diminuída por lei federal.",145083,5386,150469,NA,NA,324756395,17929185599275388,"https://www.instagram.com/p/CgPAW6AuZDx/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Após constantes reduções que alcançam alimentos, como, arroz, feijão, carne, medicamentos no enfrentamento à AIDS, câncer, combustíveis entre muitos outros, está rodada alcança mais medicamentos, equipamentos de cirurgia no coração à distância, facilitando o exercício desta em locais remotos e graças também à implementação do 5G.-Para mais informações sobre o assunto acesse nosso Telegram: Jair M. Bolsonaro 1",225549,13407,238956,NA,NA,324756395,17915493452575044,"https://www.instagram.com/p/CgOw16qO7RT/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Mais detalhes em nosso Telegram: “Jair M. Bolsonaro 1” ou clique no link da BIO para ter acesso.",949231,53144,1002375,NA,NA,324756395,18167265103217124,"https://www.instagram.com/p/CgM2Cu_r0wK/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Lider da facção criminosa [irraaa] reclama de Jair Bolsonaro e revela que com o Partido dos [irruuu] o diálogo com o crime organizado era cabuloso.- É o grupo praticante de atividades ilícitas coordenadas denominado pela 15a e 3a letra do alfabeto com saudades do animal invertebrado cefalópode pertencente ao filo dos moluscos.",563875,21521,585396,NA,NA,324756395,17847784145793204,"https://www.instagram.com/reel/CgMxuNxj_CT/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Visita de Cortesia - Sr Gurudev srisriravishankar .- Sr Suresh Reddy - Embaixador da Índia no Brasil.- Brasília/DF, 19/Jul/22.",87852,3310,91162,NA,NA,324756395,17965937098742772,"https://www.instagram.com/reel/CgMk1PmjY0V/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Transposição do Rio São Francisco no Ceará (07/2022) -Cachoeira de Missão Velha / Rio Salgado",84416,6955,91371,NA,NA,324756395,18011590951403600,"https://www.instagram.com/reel/CgMOkN1jxYC/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," 18/07/2022 (Apresentação a Embaixadores).",88551,10933,99484,NA,NA,324756395,17990215636475464,"https://www.instagram.com/tv/CgKoLgNo5um/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," O fecha tudo irracional e irresponsável defendido pela esquerda só foi eficiente para destruir a renda de trabalhadores e causar outros problemas graves e previsíveis omitidos pela velha imprensa, sua grande aliada. Cada dia fica mais claro que o caos foi buscado e premeditado.- Após pregarem o fica em casa que a economia vê depois, muitos agora alegam que nunca existiu lockdown no Brasil, como se não houvesse vários registros de trabalhadores sendo caçados como se fossem marginais e de homens e mulheres sendo detidos na rua. Viraram negacionistas.- Ciente de que o desemprego traria ainda mais sofrimento ao povo, a esquerda pediu para ignorarmos a economia, o que não aconteceu. Além de repassar recursos e disponibilizar vacina a quem desejasse, criamos o Auxílio Emergencial, o Pronampe e o BEm, que reduziram os impactos.- Graças a essas medidas, bem como aquelas implementadas ainda em 2019, como a lei da liberdade econômica, o Brasil está se recuperando rapidamente. Mesmo num cenário de pandemia e guerra, o desemprego ficou abaixo de 2 dígitos pela 1a vez após a recessão causada pelo PT em 2015.",336725,8430,345155,NA,NA,324756395,17997441391482764,"https://www.instagram.com/p/CgKCU8HLktM/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",84581,4698,89279,NA,NA,324756395,17940832151240060,"https://www.instagram.com/p/CgJozl1OkFL/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Fortaleza, Ceará, 16/07/2022. O Brasil é de todos nós! 🇧🇷",531266,22538,553804,NA,NA,324756395,18102130114290596,"https://www.instagram.com/reel/CgITk8RD44z/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",124104,3480,127584,NA,NA,324756395,17955460105821300,"https://www.instagram.com/reel/CgHxmasDTy-/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",116732,3902,120634,NA,NA,324756395,17964486178747992,"https://www.instagram.com/p/CgHTTjuOtYt/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Obrigado mais uma vez, meu Nordeste! BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS! 🇧🇷",522219,21251,543470,NA,NA,324756395,17982722980520184,"https://www.instagram.com/reel/CgGQc-pD159/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",579932,13624,593556,NA,NA,324756395,18208214353081640,"https://www.instagram.com/p/CgF_8igrKyZ/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Motociata noturna em Fortaleza/CE.- 16/julho/2022.- Presidente Jair Bolsonaro.",291276,12293,303569,NA,NA,324756395,17926981400304192,"https://www.instagram.com/reel/CgF1bBrD5kJ/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",623866,57159,681025,NA,NA,324756395,17915060837575856,"https://www.instagram.com/p/CgFs6DKPm7Z/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," É o poste fazendo pipi no cachorro.",710471,23154,733625,NA,NA,324756395,17918601650412372,"https://www.instagram.com/reel/CgFnakoDPQd/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","O impostômetro de BolsonaroVia Twitter: emb_resistencia",426691,10652,437343,NA,NA,324756395,17854221149766970,"https://www.instagram.com/reel/CgFRJc1jwV1/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",420556,35747,456303,NA,NA,324756395,17939966258071672,"https://www.instagram.com/p/CgDVqRZrnuG/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Retorno a Juíz de Fora/MG e visita à Santa Casa. 🇧🇷",317366,13439,330805,NA,NA,324756395,17946360797097700,"https://www.instagram.com/reel/CgDUtJ6DgVf/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","LIVE DA SEMANA - PR JAIR BOLSONARO - 15/05/2022",138223,5375,143598,NA,NA,324756395,17974696213561244,"https://www.instagram.com/tv/CgDNabgITLP/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",255752,15271,271023,NA,NA,324756395,17869154543739176,"https://www.instagram.com/reel/CgCWPMOjYQr/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Nossa linda bandeira verde e amarela, que representa, acima de tudo, a soberania e os valores de nosso povo, não foi tomada por um lado, ela foi RESGATADA. Nós lutamos durante todos esses anos para reviver o amor pelo Brasil, enquanto o outro lado seguia destrudindo-o.",395432,16852,412284,NA,NA,324756395,18014766628419064,"https://www.instagram.com/p/CgCGTmzOutu/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Se bem que a água está virando símbolo de nosso trabalho mesmo, já que está finalmente chegando nos lugares mais distantes do sertão nordestino com a conclusão das obras da Transposição do Rio São Francisco, que deveriam ter sido finalizadas há mais de uma década…",403698,22624,426322,NA,NA,324756395,17985244936536328,"https://www.instagram.com/p/CgA7KhBL7lT/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",334505,17693,352198,NA,NA,324756395,17986406128490778,"https://www.instagram.com/p/CgAaDofrNGE/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Debate: eleições 2018.- Plebiscito para aborto e maconha.. A NOSSA LIVE SEMANAL SERÁ REALIZADA AMANHÃ, SEXTA, 15/07, ÀS 19:00.",897347,34393,931740,NA,NA,324756395,17938980977241950,"https://www.instagram.com/reel/CgAPhYSDAvg/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",158120,9251,167371,NA,NA,324756395,17959789294880684,"https://www.instagram.com/reel/CgAE1PNjcwy/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," REDUÇÃO NA CONTA DE ENERGIA PODE CHEGAR A 19%.. Após aprovação e sanção da Lei do teto de 18% para as alíquotas de ICMS na energia,.A capitalização da Eletrobras, que destinou R$ 5 bilhões para modicidade tarifária em 2022,.A devolução integral aos consumidores de créditos tributários,. Mesmo que todos os senadores do PT tenham votado contra a proposta de redução de ICMS, o ex-presidiário lula (PT) tenha se manifestado contrário à diminuição de tributos para o povo e os governadores, a maioria do Nordeste, tenham acionado o STF para impedir a diminuição dos mesmos, depois da redução do preço dos combustíveis, o Brasil perceberá a mudança na conta de luz.",376315,13962,390277,NA,NA,324756395,18106885630293628,"https://www.instagram.com/p/Cf_Tjw0uonk/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",190960,8049,199009,NA,NA,324756395,17973237328578156,"https://www.instagram.com/reel/Cf-T66Wj9w0/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",209845,11401,221246,NA,NA,324756395,17927210417400020,"https://www.instagram.com/reel/Cf90QAajaf8/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
