Date;Profile;Message;Number of Likes;Number of comments;Number of Reactions, Comments & Shares;Impressions;Interactions per impression;Profile-ID;Post-ID;Link;
10/28/22 7:39 AM;Jair M. Bolsonaro; Governo Jair Bolsonaro: Desemprego recua para 8,7% e atinge menor taxa em quase uma década. Isso com uma pandemia e uma guerra que afeta toda a economia mundial.- Privatizações, concessões, desburocratizações e confiança no Governo Federal.- Ainda há muito o que fazer!;1453591.0;37517.0;1491108.0;;;324756395;18152642095277228;https://www.instagram.com/p/CkQR3E4OHdZ/;
10/27/22 8:32 PM;Jair M. Bolsonaro; O PT e o risco de você perder sua aposentadoria:;1422372.0;33144.0;1455516.0;;;324756395;17931509678415361;https://www.instagram.com/reel/CkPFQZrDRTM/;
10/27/22 2:07 PM;Jair M. Bolsonaro;-;1375535.0;30070.0;1405605.0;;;324756395;17950057667199563;https://www.instagram.com/reel/CkOZXUjDetB/;
10/27/22 7:17 AM;Jair M. Bolsonaro;Mercado reduz previsão de inflação e eleva de PIB em 2022 e 2023.-Puxada pela redução de ICMS dos combustíveis que derivam ao barateamento do preço dos alimentos.-Vale lembrar que todo os parlamentares do PT no Senado votaram contra e lula se colocou contra esta redução de impostos que beneficia a todos (alimentação), principalmente aos mais humildes.-Enquanto todo o mundo atravessa uma crise econômica histórica diante de reflexos da pandemia e a guerra entre Ucrânia e Rússia, o Governo Brasileiro demonstra seriedade e compromisso com seu povo!;1016966.0;22808.0;1039774.0;;;324756395;18147509797285438;https://www.instagram.com/p/CkNqlFnOWHf/;
10/26/22 8:28 PM;Jair M. Bolsonaro;Coletiva de Imprensa;1368490.0;72438.0;1440928.0;;;324756395;17971502347744108;https://www.instagram.com/tv/CkMgRELIrR6/;
10/26/22 6:12 PM;Jair M. Bolsonaro; Uberlândia/MG, 26 Out 22- Com romeuzemaoficial;1017930.0;34572.0;1052502.0;;;324756395;17958765772954320;https://www.instagram.com/reel/CkMQgqOjdLV/;
10/26/22 7:11 AM;Jair M. Bolsonaro;-;778006.0;19399.0;797405.0;;;324756395;17964870223852388;https://www.instagram.com/reel/CkLE9i-DT0k/;
10/25/22 8:41 PM;Jair M. Bolsonaro; BARREIRAS / BAHIA (25OUT22);659756.0;19966.0;679722.0;;;324756395;17962477475058809;https://www.instagram.com/reel/CkJ88X9jjmn/;
10/25/22 3:39 PM;Jair M. Bolsonaro; BAHIA 25/10/2022;585333.0;21790.0;607123.0;;;324756395;17961266153049322;https://www.instagram.com/reel/CkJaXhCjib6/;
10/25/22 11:55 AM;Jair M. Bolsonaro;-;610554.0;17234.0;627788.0;;;324756395;17954938187297435;https://www.instagram.com/reel/CkI--ZSDfHU/;
10/25/22 7:47 AM;Jair M. Bolsonaro; Ferramenta Inovadora: O agricultor da reforma agrária já pode emitir contrato de concessão do lote pela internet. - Desburocratizações e digitalizações recordes, meio ambiente, recordes de entrega de títulos de propriedade e inclusão.- O Contrato de Concessão de Uso (CCU), documento de titulação expedido pelo instituto, já pode ser obtido na Plataforma de Governança Territorial (PGT).- Com o CCU, os assentados têm a garantia de permanecer e explorar o lote, podendo acessar o Crédito Instalação para investimento em atividades produtivas e construção ou reforma de habitações, além dos programas governamentais de apoio à agricultura familiar.- Antes, o documento só era obtido presencialmente, nas unidades físicas do Incra ou naquelas mantidas em parceria com as prefeituras.- Emprego, renda, dignidade e liberdade para o povo trabalhador Brasileiro.;711860.0;12067.0;723927.0;;;324756395;17978730724697368;https://www.instagram.com/p/CkIkXvpuO4G/;
10/24/22 11:19 PM;Jair M. Bolsonaro; Compartilho com os sacerdotes católicos do Brasil inteiro que no dia de hoje, na Capela do Palácio da Alvorada, realizei a seguinte oração de consagração:"Rainha dos Céus e da Terra, como Chefe da Nação Brasileira, renovo aquele pedido que um dia vos fez a Redentora Princesa Isabel: seja a Senhora a Suprema Governante desse País, se o Brasil for vosso, e POR ESTE ATO ASSIM O CONSAGRO, será uma nação cujo Deus é o Senhor, porque vós sois inteiramente de de Deus."- Encaminho esta mensagem, com muita humildade, àqueles sacerdotes que em suas Santas Missas, públicas ou privadas, caso assim desejarem, apresentem a Deus esta humilde e confiante consagração à Mãe de Nosso Senhor Jesus Cristo.Jair BolsonaroPresidente da República Federativa do BrasilBrasília, 24 de outubro de 2022Dia de São Rafael;1086310.0;42289.0;1128599.0;;;324756395;17918295695624170;https://www.instagram.com/p/CkHqMx9r0s2/;
10/24/22 1:33 PM;Jair M. Bolsonaro; Diário Oficial da União de hoje (24) publica decreto que regulamenta o Programa de Desenvolvimento Ferroviário.- Multiplicação de empregos pelo Brasil, sem mencionar os recordes já alcançados junto à iniciativa privada, desenvolvimento do modal e dos locais que o empreendimento cruzar por todo país e barateamento do valor final no preço de alimentos e produtos ao consumidor.;615968.0;11520.0;627488.0;;;324756395;17966091403940696;https://www.instagram.com/reel/CkGnDchDFd_/;
10/24/22 9:18 AM;Jair M. Bolsonaro; Considerações finais / Sabatina Rede Record (23/10/2022);812110.0;17948.0;830058.0;;;324756395;18003561379506770;https://www.instagram.com/reel/CkGJ3eEjNFN/;
10/24/22 12:07 AM;Jair M. Bolsonaro; Hoje vamos conversar com um abortista cristão:;758414.0;19023.0;777437.0;;;324756395;18252529531188210;https://www.instagram.com/reel/CkFK3V-j3gQ/;
10/23/22 11:09 PM;Jair M. Bolsonaro; No Brasil que estamos construindo não há divisão entre essa ou aquela cor, esse ou aquele sexo, essa ou aquela classe, existem brasileiros que amam e querem o melhor para o seu país. Sempre trabalharemos pelo bem estar, pela segurança e pela liberdade de TODOS OS BRASILEIROS! - Sabatina Rede Record (23/10/2022);623412.0;15209.0;638621.0;;;324756395;18114908146295689;https://www.instagram.com/reel/CkFENX5jWae/;
10/23/22 7:11 PM;Jair M. Bolsonaro; Prisão do criminoso Roberto Jefferson.;1426283.0;53395.0;1479678.0;;;324756395;17983888318644829;https://www.instagram.com/reel/CkEpBLcjYWD/;
10/23/22 6:59 PM;Jair M. Bolsonaro; Jair Bolsonaro e as obras no Paraná.;325411.0;7347.0;332758.0;;;324756395;18250265608189533;https://www.instagram.com/reel/CkEnpUMDEp4/;
10/23/22 10:13 AM;Jair M. Bolsonaro; Auxílio Emergencial, Auxilio Brasil, liberdade médica, mais de 5 milhões de doses de vacina aos que assim desejassem tomar (liberdade e um dos maiores estoques do mundo), Programas de proteção a mais de 10 milhões de empregos, renegociação de dívidas a estados e municípios, cortes de impostos de alimentos e combustíveis, incentivos ao pequeno e grande produtor rural, recorde de títulos de terra entregues, desburocratizações, menos gastos e ganho de tempo com as digitalizações recorde e muito mais. Hoje o Brasil avança e o mundo retrai. Ainda há muito o que fazer! Vamos restabelecer a verdade!;538541.0;12166.0;550707.0;;;324756395;17954183390317492;https://www.instagram.com/reel/CkDq4w1j0rm/;
10/22/22 9:44 PM;Jair M. Bolsonaro; neymarjr 🇧🇷👍🏻;2251040.0;67060.0;2318100.0;;;324756395;17940105941409643;https://www.instagram.com/reel/CkCVytQjXMT/;
10/22/22 3:34 PM;Jair M. Bolsonaro; 2️⃣2️⃣✅ 🇧🇷🇧🇷🇧🇷🇧🇷;1751681.0;46067.0;1797748.0;;;324756395;17895625184695580;https://www.instagram.com/reel/CkBrXmsJcGh/;
10/22/22 2:01 PM;Jair M. Bolsonaro;Mensagem do Governador Mineiro romeuzemaoficial aos Brasileiros:;829812.0;17400.0;847212.0;;;324756395;17939223968289969;https://www.instagram.com/reel/CkBgxAID3wf/;
10/22/22 8:44 AM;Jair M. Bolsonaro; Hoje dia 22/10/22 às 17:00 ! neymarjr;885765.0;27838.0;913603.0;;;324756395;17957285654123762;https://www.instagram.com/reel/CkA8ab0jBvR/;
10/22/22 7:23 AM;Jair M. Bolsonaro;Com a criação da Secretaria Nacional de Alfabetização, a utilização do Graphogame, aplicativo referência mundial no assunto. - Como alfabetizar em 6 meses.- No passado levava-se 3 anos.- Utilizado também para adultos.-Neste exemplo a satisfação de um pai com um filho autista aprendendo a ler e escrever com o Graphogame em casa.;418295.0;8753.0;427048.0;;;324756395;17928790520450407;https://www.instagram.com/reel/CkAzJyoDm6v/;
10/21/22 10:54 PM;Jair M. Bolsonaro; Fake News se combate com a verdade! Quando um veículo realiza um trabalho sério, com um jornalismo de qualidade, ele ganha credibilidade perante o público. Logo, cada vez mais, a mentira perde espaço. É assim que se constrói um ambiente saudável e ao mesmo tempo livre!;1185289.0;32872.0;1218161.0;;;324756395;17974192978705773;https://www.instagram.com/reel/Cj_44gODa81/;
10/21/22 6:10 PM;Jair M. Bolsonaro; Apesar da pandemia e da guerra, colocamos a economia nos trilhos. Estamos arrecadando mais, mesmo com menos impostos, o que nos permite garantir, a partir de 2023, um reajuste acima da inflação para servidores, aposentados e pensionistas, e um aumento real do salário mínimo.;1061556.0;39132.0;1100688.0;;;324756395;18195307363174570;https://www.instagram.com/reel/Cj_YeP_jw-i/;
10/21/22 2:12 PM;Jair M. Bolsonaro; Valeu! Kkkkk. Muito bom! 👍. 2️⃣2️⃣✅;1070743.0;56258.0;1127001.0;;;324756395;17961325661014429;https://www.instagram.com/reel/Cj-9K4ZDvDp/;
10/21/22 9:30 AM;Jair M. Bolsonaro; Sexta 21/10/22 com os lutadores de MMA : . shogunoficial . wandfc . werdum . josealdojunioroficial . minotauromma . Thomas de Almeida. patriciopitbull . Marcos Buchecha. cyborgbjj . muriloninjaoficial Satisfação enorme!;663759.0;21382.0;685141.0;;;324756395;17865289298767556;https://www.instagram.com/tv/Cj-c821o-ml/;
10/21/22 8:35 AM;Jair M. Bolsonaro;-;1062149.0;39149.0;1101298.0;;;324756395;17960359567900576;https://www.instagram.com/p/Cj-WtwfrCaN/;
10/21/22 12:52 AM;Jair M. Bolsonaro; Quem precisa mentir quando seu adversário defende aborto, drogas, ladrões de celular, foi preso por assaltar o povo, é querido por facções, é amigo de ditadores que perseguem cristãos e foi o responsável pelo maior esquema de corrupção da história? Contra o PT basta a verdade!;1116745.0;28127.0;1144872.0;;;324756395;17955826073122655;https://www.instagram.com/reel/Cj9htcFDcGy/;
10/20/22 10:41 PM;Jair M. Bolsonaro; Muito obrigado a todos por mais uma audiência histórica! Apesar da agenda apertada, pudemos responder todas as perguntas com paciência e humildade. É assim que seguiremos trabalhando pelo futuro do nosso Brasil! 🇧🇷;2159668.0;62738.0;2222406.0;;;324756395;17977002148775393;https://www.instagram.com/p/Cj9SxhhLR_Z/;
10/20/22 10:06 PM;Jair M. Bolsonaro;-;2226049.0;135181.0;2361230.0;;;324756395;17947289549489552;https://www.instagram.com/reel/Cj9OvSyDzCQ/;
10/20/22 7:07 PM;Jair M. Bolsonaro; Tudo pronto. Compartilhe com os amigos e acompanhe ao vivo. Link no stories!!!;974487.0;22743.0;997230.0;;;324756395;18006123118454237;https://www.instagram.com/p/Cj86OGkvVrv/;
10/20/22 5:38 PM;Jair M. Bolsonaro; É daqui a pouco! LINK NOS STORIES! 🇧🇷🇧🇷🇧🇷🇧🇷;577184.0;16003.0;593187.0;;;324756395;17932671731526706;https://www.instagram.com/reel/Cj8wBNIjo5f/;
10/20/22 3:27 PM;Jair M. Bolsonaro; Reunião com o Embaixador gusttavolima para fechar o acordo de continuidade da construção de um Brasil livre, próspero e seguro para todos os brasileiros. 2️⃣2️⃣✅ 🇧🇷🇧🇷;1283708.0;24433.0;1308141.0;;;324756395;18158069416258268;https://www.instagram.com/p/Cj8g_9ov9Fd/;
10/20/22 1:13 PM;Jair M. Bolsonaro; Hoje, por volta das 18h, participarei do podcast Inteligência Ltda com o vilela .- Se possível, peço que nos acompanhe!;696033.0;17360.0;713393.0;;;324756395;17868013778792370;https://www.instagram.com/p/Cj8RuUfLh1Q/;
10/20/22 7:55 AM;Jair M. Bolsonaro;-;613724.0;19709.0;633433.0;;;324756395;17910053351568534;https://www.instagram.com/reel/Cj7tQvXD_zC/;
10/20/22 1:07 AM;Jair M. Bolsonaro; Parabéns, flamengo , pela conquista da Copa do Brasil! 👍.;1224929.0;43651.0;1268580.0;;;324756395;17982834790643731;https://www.instagram.com/p/Cj6-rWVOz3h/;
10/19/22 5:14 PM;Jair M. Bolsonaro; 2️⃣2️⃣✅ 🇧🇷🇧🇷🇧🇷;1003173.0;29632.0;1032805.0;;;324756395;17963976823983273;https://www.instagram.com/p/Cj6Igrqvuoy/;
10/19/22 2:42 PM;Jair M. Bolsonaro; As obras da FIOL II já alcançaram 210 km de grade montada! - A 2ª etapa da Ferrovia de Integração Oeste-Leste, que conectará as cidades de Caetité/BA a Barreiras/BA, chega, portanto, a 58% de avanço físico.- São mais de 2100 pessoas trabalhando nas obras da FIOL.- Crescimento para a economia dos municípios por onde a ferrovia passa. Além disso, o empreendimento será um importante corredor de escoamento de grãos do oeste baiano e vetor de desenvolvimento para a região.;457378.0;8795.0;466173.0;;;324756395;17960578946068922;https://www.instagram.com/reel/Cj52_7ppOed/;
10/19/22 7:44 AM;Jair M. Bolsonaro; Com mais de 500 entregas neste ano, país soma 4,5 mil obras esportivas concluídas.- A menos de três meses para encerrar o ano, meta de 2022 foi superada. Do total de estruturas finalizadas, 4.317, ou 96%, eram construções paralisadas ou não iniciadas. - As estruturas são voltadas para reduzir o sedentarismo (saúde), afastar das drogas, inclusão social por meio do esporte e incentivar a prática de atividades físicas da base ao alto rendimento e na vertente de lazer.- Detalhes em nosso canal no Telegram: “Jair M. Bolsonaro 1”. Link na BIO.;1202369.0;26202.0;1228571.0;;;324756395;18112314769293828;https://www.instagram.com/p/Cj5HSsXOCz5/;
10/18/22 9:08 PM;Jair M. Bolsonaro; Montes Claros / MG (18/10/22);1129221.0;42556.0;1171777.0;;;324756395;17852051906844844;https://www.instagram.com/reel/Cj3-SuZjKYq/;
10/18/22 5:14 PM;Jair M. Bolsonaro; Verdades sobre o petrolão, o maior esquema de corrupção da história.;786796.0;13926.0;800722.0;;;324756395;17909431823571650;https://www.instagram.com/reel/Cj3jq-_jlOX/;
10/18/22 1:08 PM;Jair M. Bolsonaro; São Gonçalo/RJ, 18/outubro/2022.;639956.0;20725.0;660681.0;;;324756395;17883810062684011;https://www.instagram.com/reel/Cj3HdOdDWCD/;
10/18/22 7:07 AM;Jair M. Bolsonaro; RECORDES: Nova ação diária da PRF em MT causa prejuízo de R$ 61 milhões para o tráfico de drogas: 341 kg de cocaína.- A droga apreendida foi encaminhada à Polícia Judiciária para incineração, vidas e famílias salvas.;900656.0;15192.0;915848.0;;;324756395;17975231296823580;https://www.instagram.com/p/Cj2eQm4uI1H/;
10/17/22 10:50 PM;Jair M. Bolsonaro; Fazer demagogia em prol da própria imagem e fechar os olhos para esta realidade é condenar a maioria absoluta das pessoas de bem que moram nessas regiões a viverem reféns do medo, das ameaças, dos abusos e da crueldade de criminosos. É condená-las a viver sem nenhuma liberdade!;1021418.0;22671.0;1044089.0;;;324756395;17976677491745514;https://www.instagram.com/p/Cj1lZRtL89m/;
10/17/22 3:37 PM;Jair M. Bolsonaro; Declaração à Nação com Sertanejos e Artistas - 17OUT22;1463063.0;55017.0;1518080.0;;;324756395;17851080197828107;https://www.instagram.com/tv/Cj0zzXFIiXO/;
10/17/22 3:04 PM;Jair M. Bolsonaro; Live com os artistas : Cuiabano Lima Sula Miranda Leonardo Sorocaba Gustavo Lima Zezé di Camargo Chitãozinho Ratinho;1124241.0;27352.0;1151593.0;;;324756395;18189502831227163;https://www.instagram.com/tv/Cj0wCDhpvME/;
10/17/22 2:17 PM;Jair M. Bolsonaro;-;1881029.0;76057.0;1957086.0;;;324756395;17926600475545345;https://www.instagram.com/tv/Cj0qnDUolzm/;
10/17/22 1:11 PM;Jair M. Bolsonaro; Declaração à nação - 17OUT22. Com gusttavolima e leonardo;3016662.0;200056.0;3216718.0;;;324756395;17959135334037986;https://www.instagram.com/tv/Cj0jEi9oouD/;
10/17/22 8:07 AM;Jair M. Bolsonaro;-;1278448.0;54707.0;1333155.0;;;324756395;17983830664636360;https://www.instagram.com/reel/Cj0ATITjXgY/;
10/17/22 1:22 AM;Jair M. Bolsonaro; Entendo o Lula tentar fugir. A verdade incomoda, mas precisa ser dita! Quem é amigo do crime e de ditadores socialistas, é inimigo do povo!;2165429.0;73713.0;2239142.0;;;324756395;17954710811137720;https://www.instagram.com/reel/CjzR6NkDOEs/;
10/16/22 11:01 PM;Jair M. Bolsonaro; Kkkkkkkk. 👍!;1268270.0;63357.0;1331627.0;;;324756395;18238917373122738;https://www.instagram.com/reel/CjzBz_BjRnF/;
10/16/22 10:18 PM;Jair M. Bolsonaro;-;1928975.0;102077.0;2031052.0;;;324756395;17967515689801816;https://www.instagram.com/p/Cjy863YLf6P/;
10/16/22 10:06 PM;Jair M. Bolsonaro; Obrigado a todos pela audiência! 2️⃣2️⃣✅ 🇧🇷;1356942.0;51669.0;1408611.0;;;324756395;18254444899115345;https://www.instagram.com/reel/Cjy643sD3L5/;
10/16/22 4:38 PM;Jair M. Bolsonaro; Hoje, às 20h, na Band. Um forte abraço!;1575072.0;112437.0;1687509.0;;;324756395;17894483585695226;https://www.instagram.com/reel/CjyV9CGDTmc/;
10/16/22 3:40 PM;Jair M. Bolsonaro; Mantenham o foco e continuem empenhados em esclarecer a verdade sobre os valores que defendemos àquelas pessoas que estão dispostas a ouvir e entender! É natural que a gritaria do lado de lá aumente e que os ataques se tornem ainda mais baixos. Estão ficando sem alternativas.- Usem a razão! Eles já estão na fase de tentar associar a nós aquilo que sempre promoveram: s3xualização de crianças, ab0rto, dr0gas, ataques à religião e todo tipo de degeneração. E por que estão abandonando as próprias pautas? Pra tirar peso do navio deles, que está afundando.- Só que isso não cola. São eles que defendem que criança toque em homem p3lado em museu e aprenda s3xo nas escolas, são eles que apoiam liberação do ab0rto até o 6° mês de gestação, são eles que têm o apoio do narcotráfico, foram eles que mat4ram cinegrafista num ato viol3nto.- Foram eles que tentaram ass4ssinar o candidato que liderava a corrida presidencial em 2018, foram eles que invadiram igrejas, são eles que promovem festas sat4nicas e "performances" como a realizada durante a visita do Papa, quando intrudizam objetos sagrados em seus orifícios.- Boa tarde a todos!;572309.0;14447.0;586756.0;;;324756395;17944402748180940;https://www.instagram.com/p/CjyPWCQJlyg/;
10/16/22 1:44 PM;Jair M. Bolsonaro; Senador das Águas, rogerio.smarinho (Rio Grande do Norte);334752.0;5785.0;340537.0;;;324756395;17967022018926239;https://www.instagram.com/reel/CjyB9JdD8rV/;
10/16/22 8:24 AM;Jair M. Bolsonaro;-;558267.0;12440.0;570707.0;;;324756395;17969579272763738;https://www.instagram.com/reel/CjxZ_k4jlqW/;
10/16/22 1:06 AM;Jair M. Bolsonaro; Mantenham o foco e continuem empenhados em esclarecer a verdade sobre os valores que defendemos àquelas pessoas que estão dispostas a ouvir e entender! É natural que a gritaria do lado de lá aumente e que os ataques se tornem ainda mais baixos. Estão ficando sem alternativas.- Usem a razão! Eles já estão na fase de tentar associar a nós aquilo que sempre promoveram: sexualização de crianças, aborto, drogas, ataques à religião e todo tipo de degeneração. E por que estão abandonando as próprias pautas? Pra tirar peso do navio deles, que está afundando.- Só que isso não cola. São eles que defendem que criança toque em homem pelado em museu e aprenda sexo nas escolas, são eles que apoiam liberação do aborto até o 6° mês de gestação, são eles que têm o apoio do narcotráfico, foram eles que mataram cinegrafista num ato violento.- Foram eles que tentaram assassinar o candidato que liderava a corrida presidencial em 2018, foram eles que invadiram igrejas, são eles que promovem festas satânicas e "performances" como a realizada durante a visita do Papa, quando intrudizam objetos sagrados em seus orifícios.- Boa noite a todos!;663421.0;22426.0;685847.0;;;324756395;17962927600966305;https://www.instagram.com/p/CjwrXTyjKKg/;
10/16/22 12:51 AM;Jair M. Bolsonaro;-;1017577.0;78082.0;1095659.0;;;324756395;17928526607530740;https://www.instagram.com/tv/Cjwpi2iItUn/;
10/16/22 12:04 AM;Jair M. Bolsonaro; Sabemos que a situação não é fácil e por isso demos o maior aumento da história para quem tanto batalha pela educação do nosso maior patrimônio, os nossos filhos. Que neste dia Deus abençoe nossos mestres e os ilumine com a certeza de que cumprem integralmente sua vocação!- Jamais esqueceremos da Professora Heley de Abreu, símbolo da doação e do sacrifício no serviço às gerações futuras.;724150.0;10605.0;734755.0;;;324756395;17974114642806603;https://www.instagram.com/p/CjwkMgGumjK/;
10/15/22 6:30 PM;Jair M. Bolsonaro; Fortaleza / Ceará (15/10/2022) 🇧🇷👍🏻;666071.0;22342.0;688413.0;;;324756395;17925843833560888;https://www.instagram.com/reel/Cjv98ffD9bm/;
10/15/22 5:00 PM;Jair M. Bolsonaro; Autor desconhecido 👍🏻.;1004583.0;41596.0;1046179.0;;;324756395;18047940640342112;https://www.instagram.com/reel/CjvzoC4DWbd/;
10/15/22 9:57 AM;Jair M. Bolsonaro; Uma Grande Mulher, Senadora terezacristinams;347722.0;6417.0;354139.0;;;324756395;17978184229701595;https://www.instagram.com/reel/CjvDLYmDfta/;
10/15/22 7:11 AM;Jair M. Bolsonaro; Parlamentares do PT votaram contra a redução de ICMS dos combustíveis que hoje barateiam o preço dos alimentos e lula é contra a redução de impostos ao Povo.- E graças ao agronegócio que não parou durante a pandemia mesmo massacrado pela esquerda, os alimentos ganham notória queda de preço nas prateleiras do mercado.- Com deflações seguidas o Brasil caminha no rumo certo enquanto a inflação no mundo dispara. O País alcança resultados com condutas sóbrias e honestas em proteção do povo Brasileiro.;421986.0;12506.0;434492.0;;;324756395;17909222474642560;https://www.instagram.com/p/CjuwXYbuEQ_/;
10/14/22 6:27 PM;Jair M. Bolsonaro; Belo Horizonte / MG (14/10/22);397492.0;10434.0;407926.0;;;324756395;17963466370950867;https://www.instagram.com/reel/CjtY1gLDmjy/;
10/14/22 5:22 PM;Jair M. Bolsonaro; Duque de Caxias / RJ (14/10/22);526308.0;14761.0;541069.0;;;324756395;18234375460150876;https://www.instagram.com/reel/CjtRYmmDWj_/;
10/14/22 3:11 PM;Jair M. Bolsonaro; Transposição do São Francisco, mais de 2.237 cisternas perfuradas oferecendo água ao semiárido Nordestino e Mineiro (AL, BA, CE, MG, PB, PE, PI, RN e SE) e máquinas que transformam a umidade do ar em água.- Libertação do Nordeste dos carros pipa! O serviço não pode parar!;586314.0;17219.0;603533.0;;;324756395;17943656060194750;https://www.instagram.com/reel/CjtCZfwDniW/;
10/14/22 7:18 AM;Jair M. Bolsonaro; Respeito com o contribuinte! Capitão tarcisiogdf;732121.0;15348.0;747469.0;;;324756395;17903087216603841;https://www.instagram.com/reel/CjsMN66jYBm/;
10/13/22 7:22 PM;Jair M. Bolsonaro;Mesmo que o PT tenha se posicionado contra a redução de ICMS, o Brasil vence sem falsas promessas ou mentiras e os preços continuam caindo dentro da logística até o receptor final que é consumidor, mesmo com os reflexos de uma pandemia e uma guerra que atingem a todo mundo!;779525.0;18986.0;798511.0;;;324756395;17850402650830866;https://www.instagram.com/p/Cjq6Wi8Lbfb/;
10/13/22 1:14 PM;Jair M. Bolsonaro; O verdadeiro PT que determinados tentam proibir que você saiba:. Com Governador de Minas Gerais, romeuzemaoficial;696695.0;16599.0;713294.0;;;324756395;17928594671435227;https://www.instagram.com/reel/CjqQEnoj9RA/;
10/13/22 7:30 AM;Jair M. Bolsonaro;Apreensão de drogas: . Isso explica muita coisa!*COCAINA*2001: 285,22002: 520.12003: 503,32004: 9732005: 2.034,802006: 3.105.402007: 4.250.002008: 3.584.902009: 3.702.002010: 5.133,702011: 5.935.602012: 6.843,702013: 5.863.202014: 7.822.802015: 7.636,902016: 6.680.302017: 9.265,202018: 18.771.302019: 24.064.202020: 30.351.402021: 40.247.902022: 30.070.20*MACONHA*2001: 17.961,702002: 24.515.202003: 33.045.102004: 36.256.402005: 114.618.302006: 46.633.402007: 44.063.502008: 72.562.202009: 61.906,502010: 90.791.402011: 59.835.902012: 88.104,002013: 117.673.002014: 168.966.602015: 164.254,302016: 218.674,402017: 341.832.702018: 307.057.502019: 324.379,902020: 726.117.702021: 582.795.702022: 216.844,90;701413.0;13558.0;714971.0;;;324756395;18026539531412727;https://www.instagram.com/p/Cjpo3OMuc1U/;
10/12/22 5:48 PM;Jair M. Bolsonaro; Tão revoltante quanto, é ver que alguns preferem se revoltar mais com uma mulher que corajosamente denuncia e luta contra esquemas de tráfico e exploração sexual do que com os próprios criminosos. Tudo bem não gostar de mim, mas não sacrifiquem as crianças só para me atacar!;958808.0;31930.0;990738.0;;;324756395;17966513899816928;https://www.instagram.com/p/CjoK0kdvbx8/;
10/12/22 1:13 PM;Jair M. Bolsonaro;Redução de impostos (Bolsonaro) x aumento de impostos (lula).;605813.0;11243.0;617056.0;;;324756395;17858271203817322;https://www.instagram.com/reel/CjnrQ6Jj88w/;
10/12/22 7:43 AM;Jair M. Bolsonaro; IPCA cai 0,29% em setembro e tem terceira deflação mensal consecutiva. Sequência não ocorria desde 1998.- Novamente, a queda no preço dos combustíveis (ICMS) puxou a deflação (IBGE). - Impactaram no resultado de setembro: setor de comunicação (-2,08%) e de alimentação (-0,51).- Com os reflexos da pandemia e uma guerra que atinge todo o mundo o 🇧🇷 segue na direção certa em prol do povo!- Graças ao recorde de redução de impostos e a responsabilidade social do Governo, o país respira enquanto o mundo caminha numa recessão e desabastecimento históricos.;797632.0;14051.0;811683.0;;;324756395;17941381763228140;https://www.instagram.com/p/CjnFk4OOlGM/;
10/11/22 8:31 PM;Jair M. Bolsonaro; Em 2018, antes de vencermos as eleições, o povo já conhecia parte daqueles que iriam compor o meu governo. Sabiam qual seria o perfil dos meus ministros e que todos seriam escolhidos com independência. Isso é fundamental para trabalhar pelo Brasil e não por interesses sombrios.- Já o candidato do crime organizado não pode anunciar ninguém porque já entregou tudo na mão de grupos e partidos políticos em troca de apoio. É por isso que ele é o candidato do sistema, porque quem é refém pode ser chantageado. Ou alguém acha que ele foi solto por caridade?- O que ele chama de frente pela democracia é, na verdade, a volta da falsa harmonia, aquela em que os companheiros roubam em paz enquanto você paga a conta. Não há compromisso com o povo quando já se está comprometido com outros interesses. Assim nasce a corrupção sistêmica!;847112.0;11929.0;859041.0;;;324756395;17947595027476686;https://www.instagram.com/p/Cjl4tJzLZWr/;
10/11/22 7:04 PM;Jair M. Bolsonaro; Pelotas/RS, 11 Out 22;790978.0;22985.0;813963.0;;;324756395;18027115483413125;https://www.instagram.com/reel/CjlurakD2SW/;
10/11/22 4:37 PM;Jair M. Bolsonaro; Balneário Camboriú / SC (11/10/22);456828.0;11268.0;468096.0;;;324756395;17879630420751067;https://www.instagram.com/reel/Cjlc9HbjNbj/;
10/11/22 12:09 PM;Jair M. Bolsonaro;-;595325.0;15744.0;611069.0;;;324756395;18324748780025136;https://www.instagram.com/reel/Cjk_JVfjG7O/;
10/11/22 6:56 AM;Jair M. Bolsonaro; Capitão tarcisiogdf restabelece a verdade:;1080240.0;34143.0;1114383.0;;;324756395;17937560012434887;https://www.instagram.com/reel/CjkbSWTDTQA/;
10/10/22 7:50 PM;Jair M. Bolsonaro; FUGA DO SOCIALISMO E AJUDA HUMANITÁRIA DO BRASIL:- Boa Vista (RR) - Nesta segunda-feira, 10 de outubro, a Operação Acolhida iniciou a ‘Semana da Criança’ com uma programação muito especial, envolvendo todos os abrigos e garantindo assim, conforto e atenção especial às crianças.- Cerca de 30% da população venezuelana acolhida pelo Brasil é criança. Cada uma delas nos toca com sua pureza e sua simplicidade.;565070.0;8439.0;573509.0;;;324756395;17884498805716897;https://www.instagram.com/p/CjjPLkrr7Zh/;
10/10/22 12:38 PM;Jair M. Bolsonaro; BAHIA / Baixio do Irecê, no interior da Bahia, mais uma obra que gera empregos e dignidade aos brasileiros: Uma região com água em abundância e com forte tradição agrícola para o cultivo de grãos.;380511.0;7476.0;387987.0;;;324756395;17941900193340922;https://www.instagram.com/reel/CjidiobDY21/;
