Number of pairs,546387.000000
Number of unique pairs,11663
Average pair frequency,46.847895
Pair entropy,8.507256

Pair,Frequency,Proportion,Entropy Term,Mutual Information
r pf,13.000000,0.000024,0.000253,-0.953251
r mauro,11.000000,0.000020,0.000218,-0.498670
r ordens,10.000000,0.000018,0.000200,-0.080955
r operacao,12.000000,0.000022,0.000236,-0.811477
r exajudante,13.000000,0.000024,0.000253,0.202975
r ailton,11.000000,0.000020,0.000218,0.840542
salario lula,15.000000,0.000027,0.000288,0.548859
salario bolsonaro,22.000000,0.000040,0.000407,-1.051287
salario so,11.000000,0.000020,0.000218,1.366016
salario governo,17.000000,0.000031,0.000323,0.963035
salario ser,13.000000,0.000024,0.000253,0.815585
salario r,68.000000,0.000124,0.001119,3.158929
salario minimo,230.000000,0.000421,0.003272,5.438735
salario anos,18.000000,0.000033,0.000340,1.362104
salario mil,17.000000,0.000031,0.000323,2.018059
salario familia,10.000000,0.000018,0.000200,1.751744
salario pf,10.000000,0.000018,0.000200,-0.350754
salario mulheres,13.000000,0.000024,0.000253,2.438778
minimo lula,18.000000,0.000033,0.000340,0.927554
minimo bolsonaro,28.000000,0.000051,0.000506,-0.613751
minimo presidente,16.000000,0.000029,0.000306,0.873802
minimo so,14.000000,0.000026,0.000271,1.803551
minimo governo,13.000000,0.000024,0.000253,0.891144
minimo tambem,14.000000,0.000026,0.000271,0.992745
minimo ser,15.000000,0.000027,0.000288,1.155059
minimo expresidente,10.000000,0.000018,0.000200,-0.357362
minimo segundo,10.000000,0.000018,0.000200,1.137993
minimo r,76.000000,0.000139,0.001235,3.466528
minimo salario,10.000000,0.000018,0.000200,2.303241
minimo anos,13.000000,0.000024,0.000253,1.233055
minimo nacional,15.000000,0.000027,0.000288,2.357212
pode lula,12.000000,0.000022,0.000236,-0.458741
pode bolsonaro,86.000000,0.000157,0.001378,-0.472438
pode jair,19.000000,0.000035,0.000357,-0.553264
pode presidente,10.000000,0.000018,0.000200,-0.577031
pode contra,22.000000,0.000040,0.000407,-0.186275
pode fez,12.000000,0.000022,0.000236,0.987725
pode brasil,41.000000,0.000075,0.000713,0.704978
pode preso,42.000000,0.000077,0.000728,1.415448
pode so,15.000000,0.000027,0.000288,0.891715
pode governo,12.000000,0.000022,0.000236,-0.169728
pode prisao,57.000000,0.000104,0.000956,1.665023
pode ter,73.000000,0.000134,0.001192,2.195441
pode federal,10.000000,0.000018,0.000200,-1.225296
pode sao,10.000000,0.000018,0.000200,-0.322563
pode ser,190.000000,0.000348,0.002769,2.713204
pode vai,14.000000,0.000026,0.000271,0.524735
pode expresidente,22.000000,0.000040,0.000407,-0.549734
pode primeiro,10.000000,0.000018,0.000200,1.397514
pode pais,12.000000,0.000022,0.000236,0.376420
pode direita,11.000000,0.000020,0.000218,1.305409
pode pra,16.000000,0.000029,0.000306,1.055041
pode parte,16.000000,0.000029,0.000306,1.325971
pode crimes,16.000000,0.000029,0.000306,1.071241
pode anos,48.000000,0.000088,0.000821,1.558477
pode momento,20.000000,0.000037,0.000374,2.079581
pode investigacoes,11.000000,0.000020,0.000218,1.335892
pode crime,21.000000,0.000038,0.000391,1.656303
pode caso,17.000000,0.000031,0.000323,0.854919
pode vacinacao,25.000000,0.000046,0.000457,-0.211590
pode alem,18.000000,0.000033,0.000340,1.256582
pode atos,11.000000,0.000020,0.000218,1.629943
pode fazer,47.000000,0.000086,0.000805,2.741624
pode qualquer,29.000000,0.000053,0.000522,2.329390
pode pf,39.000000,0.000071,0.000681,0.225767
pode fraude,18.000000,0.000033,0.000340,0.726586
pode cartao,10.000000,0.000018,0.000200,-0.168080
redes bolsonaro,74.000000,0.000135,0.001206,-0.106376
redes jair,22.000000,0.000040,0.000407,0.109683
redes presidente,13.000000,0.000024,0.000253,0.201677
redes pl,12.000000,0.000022,0.000236,0.173620
redes sobre,21.000000,0.000038,0.000391,0.706707
redes federal,10.000000,0.000018,0.000200,-0.708952
redes expresidente,29.000000,0.000053,0.000522,0.242863
redes nesta,11.000000,0.000020,0.000218,0.492481
redes apos,15.000000,0.000027,0.000288,1.038699
redes foto,10.000000,0.000018,0.000200,1.773733
redes sociais,417.000000,0.000763,0.005478,5.325146
redes policia,13.000000,0.000024,0.000253,-0.131919
redes quartafeira,14.000000,0.000026,0.000271,0.742237
redes operacao,13.000000,0.000024,0.000253,-0.134685
sociais bolsonaro,83.000000,0.000152,0.001336,0.032400
sociais jair,25.000000,0.000046,0.000457,0.261518
sociais presidente,17.000000,0.000031,0.000323,0.493942
sociais pl,16.000000,0.000029,0.000306,0.485303
sociais governo,13.000000,0.000024,0.000253,0.450660
sociais sobre,20.000000,0.000037,0.000374,0.681918
sociais federal,15.000000,0.000027,0.000288,-0.279486
sociais expresidente,31.000000,0.000057,0.000555,0.333556
sociais nesta,12.000000,0.000022,0.000236,0.603493
sociais apos,18.000000,0.000033,0.000340,1.245021
sociais noticias,10.000000,0.000018,0.000200,0.932609
sociais policia,19.000000,0.000035,0.000357,0.271572
sociais quartafeira,14.000000,0.000026,0.000271,0.766238
sociais operacao,16.000000,0.000029,0.000306,0.096956
crimes lula,14.000000,0.000026,0.000271,-0.241309
crimes bolsonaro,90.000000,0.000165,0.001435,-0.363694
crimes povo,14.000000,0.000026,0.000271,1.125233
crimes jair,14.000000,0.000026,0.000271,-0.795365
crimes presidente,14.000000,0.000026,0.000271,-0.177278
crimes contra,138.000000,0.000253,0.002092,1.713218
crimes fez,10.000000,0.000018,0.000200,0.868685
crimes estado,15.000000,0.000027,0.000288,0.996145
crimes so,11.000000,0.000020,0.000218,0.644841
crimes sobre,42.000000,0.000077,0.000728,0.946791
crimes federal,20.000000,0.000037,0.000374,-0.468867
crimes preventiva,99.000000,0.000181,0.001561,3.348794
crimes sao,21.000000,0.000038,0.000391,0.482656
crimes ser,16.000000,0.000029,0.000306,0.302050
crimes expresidente,18.000000,0.000033,0.000340,-0.687123
crimes corrupcao,17.000000,0.000031,0.000323,1.553978
crimes pode,12.000000,0.000022,0.000236,0.783559
crimes anos,19.000000,0.000035,0.000357,0.694997
crimes vacinacao,142.000000,0.000260,0.002145,1.588643
crimes relacao,22.000000,0.000040,0.000407,2.156224
crimes criminosa,12.000000,0.000022,0.000236,1.401756
crimes policia,25.000000,0.000046,0.000457,0.068945
crimes medida,102.000000,0.000187,0.001603,3.811433
crimes dados,142.000000,0.000260,0.002145,2.261053
crimes associacao,111.000000,0.000203,0.001727,3.859419
crimes pf,18.000000,0.000033,0.000340,-0.484142
crimes fraude,27.000000,0.000049,0.000490,1.195333
crimes falsos,140.000000,0.000256,0.002119,2.703856
crimes insercao,141.000000,0.000258,0.002132,3.472621
carlos bolsonaro,301.000000,0.000551,0.004134,0.962175
carlos jair,15.000000,0.000027,0.000288,-0.607803
carlos camara,35.000000,0.000064,0.000619,2.457782
carlos preso,27.000000,0.000049,0.000490,1.155465
carlos governo,14.000000,0.000026,0.000271,0.166273
carlos sobre,13.000000,0.000024,0.000253,-0.107360
carlos ter,13.000000,0.000024,0.000253,0.651781
carlos tambem,16.000000,0.000029,0.000306,0.327297
carlos justica,20.000000,0.000037,0.000374,1.647064
carlos ser,19.000000,0.000035,0.000357,0.592469
carlos vai,13.000000,0.000024,0.000253,0.632477
carlos expresidente,14.000000,0.000026,0.000271,-0.819869
carlos desde,17.000000,0.000031,0.000323,1.784724
carlos apos,16.000000,0.000029,0.000306,0.768743
carlos milhoes,20.000000,0.000037,0.000374,2.044366
carlos conta,17.000000,0.000031,0.000323,2.115579
carlos outros,11.000000,0.000020,0.000218,0.929955
carlos r,39.000000,0.000071,0.000681,2.000377
carlos chefe,18.000000,0.000033,0.000340,2.123547
carlos luiz,18.000000,0.000033,0.000340,1.941225
carlos silva,10.000000,0.000018,0.000200,1.127632
carlos rio,24.000000,0.000044,0.000441,1.488029
carlos mil,22.000000,0.000040,0.000407,1.673282
carlos presos,10.000000,0.000018,0.000200,1.270324
carlos sido,11.000000,0.000020,0.000218,1.041803
carlos gabinete,25.000000,0.000046,0.000457,2.385015
carlos familia,14.000000,0.000026,0.000271,1.485610
carlos flavio,10.000000,0.000018,0.000200,1.685034
carlos dados,13.000000,0.000024,0.000253,-0.011257
carlos ministerio,11.000000,0.000020,0.000218,0.329608
carlos agentes,14.000000,0.000026,0.000271,1.820273
carlos investigacao,16.000000,0.000029,0.000306,1.083624
carlos mandados,12.000000,0.000022,0.000236,0.702851
hoje ministro,30.000000,0.000055,0.000539,0.933077
hoje lula,25.000000,0.000046,0.000457,-0.005650
hoje bolsonaro,219.000000,0.000401,0.003135,0.181408
hoje jair,62.000000,0.000113,0.001031,0.348553
hoje presidente,33.000000,0.000060,0.000587,0.336013
hoje pl,12.000000,0.000022,0.000236,-0.623603
hoje voce,14.000000,0.000026,0.000271,1.148166
hoje contra,19.000000,0.000035,0.000357,-0.613757
hoje video,10.000000,0.000018,0.000200,0.659599
hoje dia,81.000000,0.000148,0.001307,1.743234
hoje fez,51.000000,0.000093,0.000866,2.153766
hoje brasil,32.000000,0.000059,0.000571,0.176264
hoje ainda,16.000000,0.000029,0.000306,0.220746
hoje prisao,12.000000,0.000022,0.000236,-0.174000
hoje sobre,38.000000,0.000070,0.000666,0.502548
hoje tambem,19.000000,0.000035,0.000357,0.036419
hoje federal,52.000000,0.000095,0.000881,0.142484
hoje sao,38.000000,0.000070,0.000666,0.731560
hoje paulo,10.000000,0.000018,0.000200,0.169084
hoje ser,10.000000,0.000018,0.000200,-0.512113
hoje expresidente,73.000000,0.000134,0.001192,0.368805
hoje diz,10.000000,0.000018,0.000200,0.055871
hoje stf,12.000000,0.000022,0.000236,-0.083150
hoje alexandre,36.000000,0.000066,0.000634,1.339702
hoje moraes,34.000000,0.000062,0.000603,0.932759
hoje celular,10.000000,0.000018,0.000200,0.289435
hoje todos,16.000000,0.000029,0.000306,0.517233
hoje brasilia,27.000000,0.000049,0.000490,0.692062
hoje pra,25.000000,0.000046,0.000457,1.220450
hoje parte,13.000000,0.000024,0.000253,0.837453
hoje assim,17.000000,0.000031,0.000323,1.363070
hoje maio,23.000000,0.000042,0.000424,1.640505
hoje anos,50.000000,0.000092,0.000851,1.318421
hoje faz,20.000000,0.000037,0.000374,0.766528
hoje seis,13.000000,0.000024,0.000253,0.626376
hoje grande,17.000000,0.000031,0.000323,1.401536
hoje casa,94.000000,0.000172,0.001491,1.429909
hoje nada,13.000000,0.000024,0.000253,1.124595
hoje manha,19.000000,0.000035,0.000357,0.833877
hoje filha,33.000000,0.000060,0.000587,1.244983
hoje caso,13.000000,0.000024,0.000253,0.305777
hoje vacinacao,12.000000,0.000022,0.000236,-1.226437
hoje busca,67.000000,0.000123,0.001104,1.251421
hoje policia,55.000000,0.000101,0.000926,0.513243
hoje qualquer,17.000000,0.000031,0.000323,1.514429
hoje ha,16.000000,0.000029,0.000306,0.920311
hoje pf,137.000000,0.000251,0.002079,1.201308
hoje vacina,19.000000,0.000035,0.000357,-0.167324
hoje mauro,87.000000,0.000159,0.001392,1.368870
hoje ordens,79.000000,0.000145,0.001278,1.785435
hoje prendeu,10.000000,0.000018,0.000200,1.185827
hoje cartao,27.000000,0.000049,0.000490,0.544294
hoje operacao,76.000000,0.000139,0.001235,0.833877
hoje buscas,12.000000,0.000022,0.000236,0.354650
hoje apreensao,47.000000,0.000086,0.000805,0.916574
hoje cid,84.000000,0.000154,0.001350,1.164382
hoje exajudante,83.000000,0.000152,0.001336,1.856394
hoje indulto,12.000000,0.000022,0.000236,1.258024
hoje venire,17.000000,0.000031,0.000323,0.895953
hoje tenentecoronel,42.000000,0.000077,0.000728,1.689806
deus lula,12.000000,0.000022,0.000236,0.330897
deus bolsonaro,63.000000,0.000115,0.001046,0.005987
deus jair,20.000000,0.000037,0.000374,0.287666
deus presidente,28.000000,0.000051,0.000506,1.242225
deus messias,12.000000,0.000022,0.000236,2.294370
deus voce,11.000000,0.000020,0.000218,1.977520
deus brasil,21.000000,0.000038,0.000391,0.825566
deus tudo,12.000000,0.000022,0.000236,1.811849
deus liberdade,13.000000,0.000024,0.000253,2.297356
deus vai,10.000000,0.000018,0.000200,0.977900
deus todos,34.000000,0.000062,0.000603,2.341520
deus familia,25.000000,0.000046,0.000457,2.673216
durante ministro,10.000000,0.000018,0.000200,-0.126493
durante lula,30.000000,0.000055,0.000539,0.215714
durante bolsonaro,180.000000,0.000329,0.002641,0.024336
durante jair,45.000000,0.000082,0.000775,0.067123
durante agrishow,25.000000,0.000046,0.000457,1.817564
durante evento,20.000000,0.000037,0.000374,1.649929
durante pessoas,92.000000,0.000168,0.001463,2.207215
durante agora,10.000000,0.000018,0.000200,0.125263
durante presidente,28.000000,0.000051,0.000506,0.210752
durante pl,27.000000,0.000049,0.000490,0.226370
durante contra,16.000000,0.000029,0.000306,-0.746564
durante video,11.000000,0.000020,0.000218,0.793951
durante dia,15.000000,0.000027,0.000288,0.095878
durante fez,10.000000,0.000018,0.000200,0.563568
durante brasil,11.000000,0.000020,0.000218,-0.852534
durante governo,103.000000,0.000189,0.001617,1.738259
durante ainda,16.000000,0.000029,0.000306,0.259789
durante sobre,16.000000,0.000029,0.000306,-0.323407
durante tambem,14.000000,0.000026,0.000271,-0.229920
durante federal,84.000000,0.000154,0.001350,0.661100
durante sao,16.000000,0.000029,0.000306,-0.094395
durante expresidente,42.000000,0.000077,0.000728,-0.144942
durante primeiro,10.000000,0.000018,0.000200,1.155678
durante nesta,16.000000,0.000029,0.000306,0.108995
durante pais,13.000000,0.000024,0.000253,0.214627
durante brasilia,10.000000,0.000018,0.000200,-0.262147
durante eleicoes,21.000000,0.000038,0.000391,1.889294
durante todo,17.000000,0.000031,0.000323,1.254271
durante objetivo,11.000000,0.000020,0.000218,1.137859
durante anos,55.000000,0.000101,0.000926,1.452774
durante entrevista,35.000000,0.000064,0.000619,2.483621
durante veja,15.000000,0.000027,0.000288,1.154750
durante desta,16.000000,0.000029,0.000306,0.623494
durante ano,22.000000,0.000040,0.000407,1.277807
durante militar,22.000000,0.000040,0.000407,1.352025
durante entao,19.000000,0.000035,0.000357,1.285593
durante republica,10.000000,0.000018,0.000200,0.598054
durante acao,19.000000,0.000035,0.000357,1.118410
durante casa,33.000000,0.000060,0.000587,0.422165
durante manha,12.000000,0.000022,0.000236,0.413387
durante vacinacao,10.000000,0.000018,0.000200,-1.369716
durante alem,16.000000,0.000029,0.000306,0.896963
durante unidos,12.000000,0.000022,0.000236,0.443675
durante busca,31.000000,0.000057,0.000555,0.519758
durante mandato,53.000000,0.000097,0.000896,2.963704
durante quatro,11.000000,0.000020,0.000218,1.347413
durante estados,12.000000,0.000022,0.000236,0.378639
durante toda,29.000000,0.000053,0.000522,2.231593
durante policia,85.000000,0.000156,0.001364,0.987604
durante qualquer,21.000000,0.000038,0.000391,1.764781
durante dados,19.000000,0.000035,0.000357,-0.055453
durante pf,81.000000,0.000148,0.001307,0.714819
durante pandemia,71.000000,0.000130,0.001163,2.919162
durante agentes,23.000000,0.000042,0.000424,1.893024
durante vacina,10.000000,0.000018,0.000200,-0.770135
durante mauro,24.000000,0.000044,0.000441,0.120058
durante ordens,22.000000,0.000040,0.000407,0.546072
durante prendeu,14.000000,0.000026,0.000271,1.561342
durante fraude,14.000000,0.000026,0.000271,0.233436
durante quartafeira,21.000000,0.000038,0.000391,0.389523
durante investigacao,13.000000,0.000024,0.000253,0.452299
durante operacao,198.000000,0.000362,0.002871,1.830453
durante investiga,44.000000,0.000081,0.000759,1.654714
durante buscas,120.000000,0.000220,0.001850,2.696278
durante apreensao,32.000000,0.000059,0.000571,0.571205
durante cid,23.000000,0.000042,0.000424,-0.091898
durante exajudante,15.000000,0.000027,0.000288,0.184646
durante venire,73.000000,0.000134,0.001192,2.392242
durante tenentecoronel,16.000000,0.000029,0.000306,0.763768
durante ajudante,14.000000,0.000026,0.000271,1.655161
durante insercao,12.000000,0.000022,0.000236,0.703651
durante mandados,22.000000,0.000040,0.000407,0.885301
durante mandado,12.000000,0.000022,0.000236,0.937188
anos lula,34.000000,0.000062,0.000603,0.034619
anos bolsonaro,196.000000,0.000359,0.002846,-0.196765
anos jair,31.000000,0.000057,0.000555,-0.611810
anos pessoas,16.000000,0.000029,0.000306,0.151756
anos agora,21.000000,0.000038,0.000391,0.560942
anos dinheiro,19.000000,0.000035,0.000357,1.200810
anos presidente,26.000000,0.000048,0.000474,-0.169614
anos contra,77.000000,0.000141,0.001250,0.518394
anos brasil,28.000000,0.000051,0.000506,-0.224483
anos michelle,16.000000,0.000029,0.000306,0.020394
anos so,17.000000,0.000031,0.000323,0.468784
anos governo,34.000000,0.000062,0.000603,0.323632
anos ainda,18.000000,0.000033,0.000340,0.071314
anos prisao,113.000000,0.000207,0.001755,1.801265
anos sobre,16.000000,0.000029,0.000306,-0.629665
anos disse,11.000000,0.000020,0.000218,-0.105371
anos ter,29.000000,0.000053,0.000522,0.724183
anos tambem,64.000000,0.000117,0.001060,0.983648
anos federal,16.000000,0.000029,0.000306,-1.303387
anos sao,42.000000,0.000077,0.000728,0.564427
anos ser,31.000000,0.000057,0.000555,0.352073
anos expresidente,15.000000,0.000027,0.000288,-1.480820
anos primeiro,11.000000,0.000020,0.000218,0.944730
anos publico,21.000000,0.000038,0.000391,1.248143
anos desde,11.000000,0.000020,0.000218,0.619462
anos pais,16.000000,0.000029,0.000306,0.116008
anos sempre,10.000000,0.000018,0.000200,0.401240
anos segundo,33.000000,0.000060,0.000587,0.802992
anos cadeia,18.000000,0.000033,0.000340,1.431651
anos politica,18.000000,0.000033,0.000340,0.244720
anos eleicoes,10.000000,0.000018,0.000200,0.841098
anos sera,11.000000,0.000020,0.000218,0.431123
anos pra,13.000000,0.000024,0.000253,0.299307
anos pt,11.000000,0.000020,0.000218,0.412955
anos apos,17.000000,0.000031,0.000323,0.099424
anos antes,11.000000,0.000020,0.000218,0.794966
anos poder,14.000000,0.000026,0.000271,0.852608
anos meio,11.000000,0.000020,0.000218,0.990322
anos r,11.000000,0.000020,0.000218,0.004766
anos salario,16.000000,0.000029,0.000306,1.244321
anos crimes,23.000000,0.000042,0.000424,0.886052
anos durante,14.000000,0.000026,0.000271,0.084498
anos ta,10.000000,0.000018,0.000200,0.697261
anos marco,10.000000,0.000018,0.000200,0.846638
anos eua,12.000000,0.000022,0.000236,0.665088
anos mundo,10.000000,0.000018,0.000200,0.563131
anos ano,23.000000,0.000042,0.000424,1.016000
anos saude,16.000000,0.000029,0.000306,-0.194816
anos nada,17.000000,0.000031,0.000323,1.125643
anos filha,25.000000,0.000046,0.000457,0.700136
anos caso,10.000000,0.000018,0.000200,-0.223803
anos vacinacao,12.000000,0.000022,0.000236,-1.493653
anos alem,31.000000,0.000057,0.000555,1.252103
anos mandato,16.000000,0.000029,0.000306,1.459743
anos mil,19.000000,0.000035,0.000357,0.796735
anos estados,10.000000,0.000018,0.000200,-0.109941
anos toda,22.000000,0.000040,0.000407,1.649082
anos sido,10.000000,0.000018,0.000200,0.216549
anos policia,16.000000,0.000029,0.000306,-0.988717
anos barbosa,47.000000,0.000086,0.000805,2.057728
anos lei,12.000000,0.000022,0.000236,0.718619
anos qualquer,22.000000,0.000040,0.000407,1.505042
anos ha,14.000000,0.000026,0.000271,0.519564
anos acordo,11.000000,0.000020,0.000218,0.686015
anos pf,22.000000,0.000040,0.000407,-0.894847
anos pandemia,16.000000,0.000029,0.000306,1.122813
anos barros,15.000000,0.000027,0.000288,0.630929
anos vacina,66.000000,0.000121,0.001090,0.810676
anos tomou,51.000000,0.000093,0.000866,2.467580
anos mauro,84.000000,0.000154,0.001350,1.066563
anos covid,20.000000,0.000037,0.000374,1.235574
anos ordens,44.000000,0.000081,0.000759,0.932961
anos esposa,24.000000,0.000044,0.000441,1.587187
anos cartao,16.000000,0.000029,0.000306,-0.246170
anos operacao,11.000000,0.000020,0.000218,-1.366177
anos cid,88.000000,0.000161,0.001407,0.943686
anos exajudante,40.000000,0.000073,0.000697,0.859217
anos tenentecoronel,10.000000,0.000018,0.000200,-0.012494
anos laura,13.000000,0.000024,0.000253,0.625205
nome lula,125.000000,0.000229,0.001918,2.377572
nome bolsonaro,125.000000,0.000229,0.001918,0.394434
nome jair,58.000000,0.000106,0.000971,1.055645
nome presidente,32.000000,0.000059,0.000571,1.079025
nome pl,18.000000,0.000033,0.000340,0.555646
nome contra,11.000000,0.000020,0.000218,-0.386517
nome dia,44.000000,0.000081,0.000759,1.906759
nome ainda,10.000000,0.000018,0.000200,0.524527
nome sao,10.000000,0.000018,0.000200,0.170342
nome expresidente,87.000000,0.000159,0.001392,1.318037
nome email,35.000000,0.000064,0.000619,3.270762
nome pt,25.000000,0.000046,0.000457,2.274935
nome sistema,17.000000,0.000031,0.000323,1.488730
nome vacinacao,29.000000,0.000053,0.000522,0.429736
nome registro,19.000000,0.000035,0.000357,2.454590
nome esquema,10.000000,0.000018,0.000200,1.537372
nome marielle,13.000000,0.000024,0.000253,1.831548
nome operacao,21.000000,0.000038,0.000391,0.321450
nome venire,13.000000,0.000024,0.000253,1.401473
nome laura,10.000000,0.000018,0.000200,1.403841
porque lula,29.000000,0.000053,0.000522,0.833250
porque bolsonaro,104.000000,0.000190,0.001631,0.127207
porque presidente,14.000000,0.000026,0.000271,0.169042
porque brasil,27.000000,0.000049,0.000490,0.696844
porque preso,10.000000,0.000018,0.000200,0.389964
porque so,10.000000,0.000018,0.000200,0.895851
porque governo,27.000000,0.000049,0.000490,1.050803
porque ainda,10.000000,0.000018,0.000200,0.441222
porque disse,12.000000,0.000022,0.000236,0.939336
porque justica,12.000000,0.000022,0.000236,1.363990
porque federal,10.000000,0.000018,0.000200,-0.815695
porque sao,12.000000,0.000022,0.000236,0.269359
porque ser,35.000000,0.000064,0.000619,1.431129
porque vai,18.000000,0.000033,0.000340,1.185650
porque expresidente,11.000000,0.000020,0.000218,-0.833280
porque pais,13.000000,0.000024,0.000253,0.866064
porque bem,25.000000,0.000046,0.000457,2.479859
porque todos,24.000000,0.000044,0.000441,1.613177
porque corrupcao,14.000000,0.000026,0.000271,1.706141
porque pra,10.000000,0.000018,0.000200,0.994638
porque antes,13.000000,0.000024,0.000253,1.919715
porque deus,12.000000,0.000022,0.000236,1.919515
porque anos,11.000000,0.000020,0.000218,0.494773
porque alvo,23.000000,0.000042,0.000424,1.651218
porque verdade,10.000000,0.000018,0.000200,1.459956
porque democracia,16.000000,0.000029,0.000306,2.385889
porque policia,10.000000,0.000018,0.000200,-0.501026
porque ha,15.000000,0.000027,0.000288,1.546252
porque pf,15.000000,0.000027,0.000288,-0.320144
entrevista globo,10.000000,0.000018,0.000200,2.463002
entrevista bolsonaro,63.000000,0.000115,0.001046,0.151088
entrevista jair,11.000000,0.000020,0.000218,-0.165070
entrevista news,15.000000,0.000027,0.000288,2.109294
entrevista sobre,27.000000,0.000049,0.000490,1.376415
entrevista disse,15.000000,0.000027,0.000288,1.687616
entrevista vivo,18.000000,0.000033,0.000340,2.939730
entrevista expresidente,22.000000,0.000040,0.000407,0.385004
entrevista nesta,16.000000,0.000029,0.000306,1.285568
entrevista apos,20.000000,0.000037,0.000374,1.744775
entrevista hoje,21.000000,0.000038,0.000391,1.933753
entrevista casa,17.000000,0.000031,0.000323,0.935444
entrevista manha,20.000000,0.000037,0.000374,2.100787
entrevista policia,10.000000,0.000018,0.000200,0.024111
entrevista pf,17.000000,0.000031,0.000323,0.330157
entrevista operacao,18.000000,0.000033,0.000340,0.609132
ta lula,14.000000,0.000026,0.000271,0.402809
ta bolsonaro,76.000000,0.000139,0.001235,0.111347
ta jair,16.000000,0.000029,0.000306,-0.017715
ta agora,10.000000,0.000018,0.000200,1.074498
ta dinheiro,17.000000,0.000031,0.000323,2.345078
ta presidente,14.000000,0.000026,0.000271,0.466840
ta historia,20.000000,0.000037,0.000374,2.749137
ta dia,10.000000,0.000018,0.000200,0.639648
ta brasil,13.000000,0.000024,0.000253,0.263755
ta tudo,11.000000,0.000020,0.000218,1.642599
ta federal,12.000000,0.000022,0.000236,-0.335575
ta vai,10.000000,0.000018,0.000200,0.895662
ta publico,14.000000,0.000026,0.000271,2.098171
ta ai,23.000000,0.000042,0.000424,3.007014
ta pra,23.000000,0.000042,0.000424,2.125346
ta anos,14.000000,0.000026,0.000271,1.033733
ta casa,11.000000,0.000020,0.000218,0.272787
ta policia,19.000000,0.000035,0.000357,0.438626
ta pf,20.000000,0.000037,0.000374,0.265337
ta marielle,10.000000,0.000018,0.000200,1.783678
informacao bolsonaro,41.000000,0.000075,0.000713,-0.608060
informacao brasil,10.000000,0.000018,0.000200,-0.100855
informacao sobre,14.000000,0.000026,0.000271,0.390051
informacao tambem,14.000000,0.000026,0.000271,0.617070
informacao federal,19.000000,0.000035,0.000357,0.021711
informacao expresidente,18.000000,0.000033,0.000340,-0.145251
informacao defesa,31.000000,0.000057,0.000555,2.767417
informacao todos,31.000000,0.000057,0.000555,2.064663
informacao politica,28.000000,0.000051,0.000506,1.839800
informacao corrupcao,115.000000,0.000210,0.001782,4.007569
informacao assim,32.000000,0.000059,0.000571,2.881624
informacao meio,18.000000,0.000033,0.000340,2.636046
informacao noticias,23.000000,0.000042,0.000424,1.830326
informacao nacional,11.000000,0.000020,0.000218,1.671382
informacao metropoles,24.000000,0.000044,0.000441,2.962366
informacao policia,22.000000,0.000040,0.000407,0.482984
informacao pf,33.000000,0.000060,0.000587,0.663866
informacao vacina,11.000000,0.000020,0.000218,0.172165
informacao operacao,19.000000,0.000035,0.000357,0.333614
informacao ailton,17.000000,0.000031,0.000323,1.961419
informacao venire,11.000000,0.000020,0.000218,1.346667
deve bolsonaro,38.000000,0.000070,0.000666,-0.805900
deve dia,11.000000,0.000020,0.000218,0.510858
deve ainda,174.000000,0.000318,0.002564,3.371391
deve sobre,18.000000,0.000033,0.000340,0.519511
deve ter,20.000000,0.000037,0.000374,1.384013
deve federal,13.000000,0.000024,0.000253,-0.479633
deve ser,102.000000,0.000187,0.001603,2.574452
deve nesta,154.000000,0.000282,0.002304,3.098493
deve hoje,34.000000,0.000062,0.000603,1.964152
deve caso,13.000000,0.000024,0.000253,1.069954
deve policia,23.000000,0.000042,0.000424,0.405581
deve fazer,10.000000,0.000018,0.000200,1.677361
deve depoimento,178.000000,0.000326,0.002616,4.455070
deve pf,39.000000,0.000071,0.000681,0.709066
deve quartafeira,16.000000,0.000029,0.000306,0.842724
deve quarta,118.000000,0.000216,0.001823,4.268656
deve operacao,10.000000,0.000018,0.000200,-0.430094
veja bolsonaro,117.000000,0.000214,0.001809,0.288554
veja jair,15.000000,0.000027,0.000288,-0.336488
veja agora,10.000000,0.000018,0.000200,0.820264
veja link,20.000000,0.000037,0.000374,2.652597
veja presidente,10.000000,0.000018,0.000200,-0.123866
veja contra,17.000000,0.000031,0.000323,0.009061
veja video,135.000000,0.000247,0.002052,3.996332
veja brasil,11.000000,0.000020,0.000218,-0.157533
veja sobre,12.000000,0.000022,0.000236,0.083912
veja federal,23.000000,0.000042,0.000424,0.060778
veja sao,10.000000,0.000018,0.000200,0.130602
veja expresidente,22.000000,0.000040,0.000407,-0.096569
veja onde,10.000000,0.000018,0.000200,1.406064
veja noticias,11.000000,0.000020,0.000218,0.940739
veja casa,10.000000,0.000018,0.000200,-0.076757
veja vacinacao,12.000000,0.000022,0.000236,-0.492394
veja policia,28.000000,0.000051,0.000506,0.572158
veja pf,24.000000,0.000044,0.000441,0.193424
veja operacao,19.000000,0.000035,0.000357,0.181626
veja cid,10.000000,0.000018,0.000200,-0.229807
momento bolsonaro,40.000000,0.000073,0.000697,-0.389428
momento brasil,13.000000,0.000024,0.000253,0.404833
momento tambem,10.000000,0.000018,0.000200,0.523922
momento federal,12.000000,0.000022,0.000236,-0.194497
momento expresidente,10.000000,0.000018,0.000200,-0.489713
