Number of pairs,500350.000000
Number of unique pairs,14656
Average pair frequency,34.139602
Pair entropy,8.895257

Pair,Frequency,Proportion,Entropy Term,Mutual Information
ainda segundo,18.000000,0.000036,0.000368,0.509247
ainda acordo,20.000000,0.000040,0.000405,1.504767
ainda ha,59.000000,0.000118,0.001067,1.992230
ainda congresso,14.000000,0.000028,0.000293,-0.288703
ainda serao,13.000000,0.000026,0.000274,1.254194
ainda r,32.000000,0.000064,0.000618,0.726548
ainda secretario,11.000000,0.000022,0.000236,0.778167
ainda forcas,13.000000,0.000026,0.000274,0.734797
ainda onde,13.000000,0.000026,0.000274,0.562313
ainda executivo,16.000000,0.000032,0.000331,1.444267
ainda desde,15.000000,0.000030,0.000312,0.601956
ainda semana,12.000000,0.000024,0.000255,1.286569
ainda mil,12.000000,0.000024,0.000255,0.700988
frente governo,35.000000,0.000070,0.000669,0.209111
frente brasil,25.000000,0.000050,0.000495,0.090199
frente presidente,14.000000,0.000028,0.000293,-0.598513
frente bolsonaro,43.000000,0.000086,0.000805,-0.560192
frente tambem,14.000000,0.000028,0.000293,0.297948
frente posse,15.000000,0.000030,0.000312,0.291256
frente lula,42.000000,0.000084,0.000788,0.049156
frente ser,11.000000,0.000022,0.000236,-0.039566
frente general,15.000000,0.000030,0.000312,1.825939
frente agora,12.000000,0.000024,0.000255,0.543965
frente expresidente,19.000000,0.000038,0.000387,0.154479
frente jair,15.000000,0.000030,0.000312,-0.393384
frente federal,11.000000,0.000022,0.000236,-0.330235
frente ministerio,54.000000,0.000108,0.000986,2.204944
frente exercito,137.000000,0.000274,0.002246,3.788385
frente apos,12.000000,0.000024,0.000255,0.296886
frente nacional,23.000000,0.000046,0.000459,0.836926
frente ministro,17.000000,0.000034,0.000350,0.559793
frente apoiadores,10.000000,0.000020,0.000216,0.578150
frente apenas,21.000000,0.000042,0.000423,2.107286
frente durante,12.000000,0.000024,0.000255,0.641115
frente vai,10.000000,0.000020,0.000216,0.200901
frente poder,28.000000,0.000056,0.000548,1.913995
frente ainda,14.000000,0.000028,0.000293,0.610153
frente casa,15.000000,0.000030,0.000312,1.497069
frente brasilia,64.000000,0.000128,0.001147,1.834488
frente presidencia,14.000000,0.000028,0.000293,1.581350
frente parte,34.000000,0.000068,0.000652,2.042945
frente pais,12.000000,0.000024,0.000255,0.447329
frente militar,47.000000,0.000094,0.000871,2.651079
frente justica,51.000000,0.000102,0.000937,2.280893
frente resultado,20.000000,0.000040,0.000405,2.329025
frente crime,12.000000,0.000024,0.000255,2.132693
frente palacio,11.000000,0.000022,0.000236,0.507012
frente pasta,21.000000,0.000042,0.000423,2.539934
frente congresso,36.000000,0.000072,0.000686,1.409966
frente comando,34.000000,0.000068,0.000652,2.962246
frente gente,10.000000,0.000020,0.000216,1.388097
frente onde,14.000000,0.000028,0.000293,1.390628
frente invasao,11.000000,0.000022,0.000236,1.465863
frente executivo,26.000000,0.000052,0.000513,2.683982
frente desde,13.000000,0.000026,0.000274,1.213063
frente manifestacao,20.000000,0.000040,0.000405,2.475270
desta governo,18.000000,0.000036,0.000368,0.193797
desta presidente,12.000000,0.000024,0.000255,-0.103001
desta bolsonaro,20.000000,0.000040,0.000405,-0.675998
desta lula,11.000000,0.000022,0.000236,-0.640957
desta dia,12.000000,0.000024,0.000255,0.993706
desta segundafeira,125.000000,0.000250,0.002072,4.498396
desta federal,17.000000,0.000034,0.000350,0.754745
desta stf,12.000000,0.000024,0.000255,1.129167
desta uniao,16.000000,0.000032,0.000331,2.163734
desta ministro,11.000000,0.000022,0.000236,0.774137
desta apoiadores,17.000000,0.000034,0.000350,1.758441
desta ainda,10.000000,0.000020,0.000216,0.923343
desta civil,11.000000,0.000022,0.000236,2.463542
desta janeiro,17.000000,0.000034,0.000350,2.224358
desta diario,17.000000,0.000034,0.000350,2.991710
desta oficial,16.000000,0.000032,0.000331,2.674978
desta forma,13.000000,0.000026,0.000274,2.210460
desta vez,24.000000,0.000048,0.000477,2.798004
desta policia,10.000000,0.000020,0.000216,1.551299
desta semana,16.000000,0.000032,0.000331,2.978120
alguns governo,28.000000,0.000056,0.000548,0.785848
alguns bolsonaro,34.000000,0.000068,0.000652,0.004849
alguns lula,19.000000,0.000038,0.000387,0.055805
alguns manifestantes,15.000000,0.000030,0.000312,1.934502
alguns decretos,11.000000,0.000022,0.000236,2.504221
alguns anos,19.000000,0.000038,0.000387,1.527977
alguns jair,14.000000,0.000028,0.000293,0.337504
alguns apoiadores,12.000000,0.000024,0.000255,1.560352
alguns sobre,16.000000,0.000032,0.000331,1.211583
alguns estao,17.000000,0.000034,0.000350,2.024574
alguns outros,19.000000,0.000038,0.000387,2.694311
alguns sao,12.000000,0.000024,0.000255,1.156463
alguns pais,11.000000,0.000022,0.000236,1.160198
alguns sigilos,11.000000,0.000022,0.000236,2.664276
alguns combustiveis,11.000000,0.000022,0.000236,2.163343
alguns bolsonaristas,13.000000,0.000026,0.000274,1.813624
enquanto governo,13.000000,0.000026,0.000274,-0.180078
enquanto presidente,40.000000,0.000080,0.000754,1.052519
enquanto bolsonaro,64.000000,0.000128,0.001147,0.438701
enquanto tambem,11.000000,0.000022,0.000236,0.657996
enquanto posse,17.000000,0.000034,0.000350,1.017629
enquanto lula,32.000000,0.000064,0.000618,0.378432
enquanto qualquer,10.000000,0.000020,0.000216,2.257707
enquanto expresidente,20.000000,0.000040,0.000405,0.806982
enquanto jair,17.000000,0.000034,0.000350,0.332989
enquanto estados,13.000000,0.000026,0.000274,1.901388
enquanto povo,15.000000,0.000030,0.000312,1.480252
enquanto estao,20.000000,0.000040,0.000405,1.988422
enquanto ainda,11.000000,0.000022,0.000236,0.970201
enquanto outros,15.000000,0.000030,0.000312,2.259251
enquanto brasilia,12.000000,0.000024,0.000255,0.761721
enquanto republica,12.000000,0.000024,0.000255,1.621922
enquanto ai,14.000000,0.000028,0.000293,2.857470
enquanto pais,15.000000,0.000030,0.000312,1.271683
enquanto oficial,11.000000,0.000022,0.000236,2.251832
enquanto bolsonaristas,11.000000,0.000022,0.000236,1.447899
enquanto desde,14.000000,0.000028,0.000293,1.888381
enquanto gasolina,11.000000,0.000022,0.000236,2.202842
outros governo,16.000000,0.000032,0.000331,-0.348960
outros brasil,10.000000,0.000020,0.000216,-0.601404
outros presidente,14.000000,0.000028,0.000293,-0.373825
outros bolsonaro,72.000000,0.000144,0.001273,0.179962
outros brasileiros,11.000000,0.000022,0.000236,1.442333
outros alem,17.000000,0.000034,0.000350,1.769716
outros tambem,20.000000,0.000040,0.000405,0.879311
outros lula,24.000000,0.000048,0.000477,-0.285772
outros agora,24.000000,0.000048,0.000477,1.461800
outros expresidente,43.000000,0.000086,0.000805,1.195928
outros jair,39.000000,0.000078,0.000737,0.786816
outros estados,18.000000,0.000036,0.000368,1.850289
outros uniao,12.000000,0.000024,0.000255,1.451077
outros nacional,25.000000,0.000050,0.000495,1.144996
outros apoiadores,11.000000,0.000022,0.000236,0.898149
outros povo,10.000000,0.000020,0.000216,0.698266
outros atos,41.000000,0.000082,0.000771,2.027574
outros fazer,14.000000,0.000028,0.000293,1.592759
outros estao,10.000000,0.000020,0.000216,0.918753
outros brasilia,11.000000,0.000022,0.000236,0.298188
outros sao,37.000000,0.000074,0.000703,1.707282
outros novos,10.000000,0.000020,0.000216,2.083142
outros deputados,11.000000,0.000022,0.000236,1.781522
outros militar,20.000000,0.000040,0.000405,2.021352
outros so,16.000000,0.000032,0.000331,1.376454
outros comando,15.000000,0.000030,0.000312,2.368624
outros desde,13.000000,0.000026,0.000274,1.437751
casa governo,33.000000,0.000066,0.000635,0.213987
casa brasil,14.000000,0.000028,0.000293,-0.425904
casa florida,10.000000,0.000020,0.000216,1.807224
casa presidente,15.000000,0.000030,0.000312,-0.465804
casa bolsonaro,82.000000,0.000164,0.001428,0.149043
casa posse,11.000000,0.000022,0.000236,0.044817
casa lula,31.000000,0.000062,0.000600,-0.190811
casa ser,16.000000,0.000032,0.000331,0.398843
casa anos,11.000000,0.000022,0.000236,0.245269
casa nesta,17.000000,0.000034,0.000350,1.391709
casa expresidente,25.000000,0.000050,0.000495,0.492632
casa jair,24.000000,0.000048,0.000477,0.140336
casa vida,64.000000,0.000128,0.001147,3.302815
casa estados,29.000000,0.000058,0.000565,2.166240
casa pt,37.000000,0.000074,0.000703,1.556881
casa apos,61.000000,0.000122,0.001099,1.986570
casa programa,18.000000,0.000036,0.000368,2.132258
casa brasileira,10.000000,0.000020,0.000216,1.192858
casa ministro,10.000000,0.000020,0.000216,0.092880
casa povo,10.000000,0.000020,0.000216,0.537293
casa durante,19.000000,0.000038,0.000387,1.164363
casa vai,19.000000,0.000038,0.000387,0.906471
casa eua,13.000000,0.000026,0.000274,1.400724
casa outros,13.000000,0.000026,0.000274,1.578656
casa grupo,10.000000,0.000020,0.000216,1.063605
casa pessoas,11.000000,0.000022,0.000236,0.804764
casa petista,12.000000,0.000024,0.000255,1.684962
casa civil,181.000000,0.000362,0.002867,4.678197
casa gestao,10.000000,0.000020,0.000216,0.943823
casa afirmou,20.000000,0.000040,0.000405,1.588129
casa palacio,39.000000,0.000078,0.000737,1.836395
casa congresso,36.000000,0.000072,0.000686,1.473682
casa r,19.000000,0.000038,0.000387,1.023175
casa mulher,13.000000,0.000026,0.000274,2.227957
casa onde,19.000000,0.000038,0.000387,1.759726
casa costa,85.000000,0.000170,0.001475,3.985905
casa desde,10.000000,0.000020,0.000216,1.014414
casa policiais,11.000000,0.000022,0.000236,2.009018
casa jose,43.000000,0.000086,0.000805,3.146934
casa invadiram,30.000000,0.000060,0.000583,2.470518
grupo governo,24.000000,0.000048,0.000477,-0.196182
grupo brasil,13.000000,0.000026,0.000274,-0.591727
grupo presidente,26.000000,0.000052,0.000513,-0.007473
grupo bolsonaro,86.000000,0.000172,0.001490,0.104956
grupo tambem,15.000000,0.000030,0.000312,0.338942
grupo lula,37.000000,0.000074,0.000703,-0.105595
grupo general,20.000000,0.000040,0.000405,2.085622
grupo manifestantes,66.000000,0.000132,0.001178,2.588227
grupo anos,19.000000,0.000038,0.000387,0.700097
grupo trabalho,105.000000,0.000210,0.001777,3.688725
grupo instagram,10.000000,0.000020,0.000216,1.953920
grupo expresidente,40.000000,0.000080,0.000754,0.870920
grupo jair,43.000000,0.000086,0.000805,0.631767
grupo pl,13.000000,0.000026,0.000274,0.164876
grupo supremo,26.000000,0.000052,0.000513,1.648460
grupo stf,11.000000,0.000022,0.000236,0.364494
grupo exercito,12.000000,0.000024,0.000255,1.325311
grupo pt,11.000000,0.000022,0.000236,0.252143
grupo ministros,10.000000,0.000020,0.000216,1.427827
grupo nacional,14.000000,0.000028,0.000293,0.312490
grupo apoiadores,36.000000,0.000072,0.000686,1.831085
grupo sobre,19.000000,0.000038,0.000387,0.555553
grupo vai,26.000000,0.000052,0.000513,1.128413
grupo poder,32.000000,0.000064,0.000618,2.019527
grupo dias,10.000000,0.000020,0.000216,0.621114
grupo frente,12.000000,0.000024,0.000255,1.182210
grupo pessoas,24.000000,0.000048,0.000477,1.493208
grupo estado,11.000000,0.000022,0.000236,0.877502
grupo sao,19.000000,0.000038,0.000387,0.788116
grupo diante,22.000000,0.000044,0.000441,2.768353
grupo planalto,23.000000,0.000046,0.000459,1.281328
grupo sigilos,18.000000,0.000036,0.000368,2.328872
grupo sera,16.000000,0.000032,0.000331,1.075185
grupo bolsonaristas,18.000000,0.000036,0.000368,1.311167
grupo politico,38.000000,0.000076,0.000720,2.738505
grupo saude,14.000000,0.000028,0.000293,1.490923
grupo deixar,20.000000,0.000040,0.000405,2.673043
grupo nova,53.000000,0.000106,0.000970,2.660216
grupo palacio,24.000000,0.000048,0.000477,1.259172
grupo congresso,27.000000,0.000054,0.000530,1.094285
grupo disso,28.000000,0.000056,0.000548,2.745128
pessoas governo,24.000000,0.000048,0.000477,-0.550333
pessoas brasil,32.000000,0.000064,0.000618,-0.045092
pessoas presidente,15.000000,0.000030,0.000312,-0.911670
pessoas bolsonaro,82.000000,0.000164,0.001428,-0.296823
pessoas tambem,24.000000,0.000048,0.000477,0.454795
pessoas lula,44.000000,0.000088,0.000821,-0.286475
pessoas agora,10.000000,0.000020,0.000216,-0.020507
pessoas dia,13.000000,0.000026,0.000274,0.041936
pessoas anos,14.000000,0.000028,0.000293,0.040565
pessoas expresidente,12.000000,0.000024,0.000255,-0.687203
pessoas federal,12.000000,0.000024,0.000255,-0.625374
pessoas contra,14.000000,0.000028,0.000293,0.119685
pessoas democracia,25.000000,0.000050,0.000495,1.241557
pessoas vida,12.000000,0.000024,0.000255,1.182973
pessoas hoje,12.000000,0.000024,0.000255,0.553425
pessoas apos,10.000000,0.000020,0.000216,-0.267585
pessoas defesa,12.000000,0.000024,0.000255,1.378765
pessoas povo,35.000000,0.000070,0.000669,1.344190
pessoas brasileiro,26.000000,0.000052,0.000513,1.579271
pessoas decreto,45.000000,0.000090,0.000838,1.681356
pessoas durante,10.000000,0.000020,0.000216,0.076644
pessoas informacoes,10.000000,0.000020,0.000216,0.876628
pessoas atos,13.000000,0.000026,0.000274,0.272114
pessoas fazer,15.000000,0.000030,0.000312,1.054914
pessoas estao,31.000000,0.000062,0.000600,1.443317
pessoas ainda,17.000000,0.000034,0.000350,0.422159
pessoas casa,12.000000,0.000024,0.000255,0.891776
pessoas grupo,18.000000,0.000036,0.000368,1.205525
pessoas estado,10.000000,0.000020,0.000216,0.428042
pessoas brasilia,28.000000,0.000056,0.000548,0.625659
pessoas disse,20.000000,0.000040,0.000405,0.614742
pessoas sao,55.000000,0.000110,0.001002,1.496859
pessoas hora,12.000000,0.000024,0.000255,1.738197
pessoas civil,10.000000,0.000020,0.000216,1.336419
pessoas pais,17.000000,0.000034,0.000350,0.413486
pessoas apoio,11.000000,0.000022,0.000236,1.270566
pessoas instituicoes,34.000000,0.000068,0.000652,2.813975
pessoas so,26.000000,0.000052,0.000513,1.255124
pessoas vao,11.000000,0.000022,0.000236,1.497911
pessoas resultado,10.000000,0.000020,0.000216,1.253728
pessoas assim,10.000000,0.000020,0.000216,1.022004
pessoas eleitoral,13.000000,0.000026,0.000274,1.400579
pessoas todas,11.000000,0.000022,0.000236,1.051203
pessoas plano,14.000000,0.000028,0.000293,1.910924
pessoas bem,18.000000,0.000036,0.000368,1.444398
pessoas outras,16.000000,0.000032,0.000331,1.813839
pessoas educacao,20.000000,0.000040,0.000405,1.371511
pessoas segundo,10.000000,0.000020,0.000216,0.293518
pessoas tres,13.000000,0.000026,0.000274,0.822945
pessoas serao,37.000000,0.000074,0.000703,2.672219
pessoas r,21.000000,0.000042,0.000423,0.677392
pessoas policia,14.000000,0.000028,0.000293,0.855959
pessoas maior,13.000000,0.000026,0.000274,1.406658
pessoas invasao,13.000000,0.000026,0.000274,1.250767
pessoas mil,10.000000,0.000020,0.000216,0.890723
estado governo,34.000000,0.000068,0.000652,-0.037573
estado brasil,33.000000,0.000066,0.000635,0.150134
estado florida,15.000000,0.000030,0.000312,1.931277
estado presidente,42.000000,0.000084,0.000788,0.282403
estado bolsonaro,80.000000,0.000160,0.001398,-0.157062
estado tambem,13.000000,0.000026,0.000274,0.006144
estado posse,16.000000,0.000032,0.000331,0.138098
estado lula,42.000000,0.000084,0.000788,-0.168541
estado ser,12.000000,0.000024,0.000255,-0.170252
estado alvorada,26.000000,0.000052,0.000513,2.417732
estado tudo,11.000000,0.000022,0.000236,0.742921
estado direito,111.000000,0.000222,0.001866,3.802704
estado todos,10.000000,0.000020,0.000216,-0.020568
estado dia,12.000000,0.000024,0.000255,0.126347
estado anos,25.000000,0.000050,0.000495,0.784837
estado redes,10.000000,0.000020,0.000216,0.545930
estado expresidente,29.000000,0.000058,0.000565,0.359640
estado jair,32.000000,0.000064,0.000618,0.146605
estado federal,16.000000,0.000032,0.000331,-0.173238
estado contra,17.000000,0.000034,0.000350,0.478295
estado democracia,13.000000,0.000026,0.000274,0.752084
estado economia,10.000000,0.000020,0.000216,1.561805
estado paulo,73.000000,0.000146,0.001289,2.850009
estado familia,13.000000,0.000026,0.000274,1.303445
estado unidos,10.000000,0.000020,0.000216,1.033335
estado neste,15.000000,0.000030,0.000312,0.963794
estado apos,12.000000,0.000024,0.000255,0.079190
estado sigilo,18.000000,0.000036,0.000368,1.474939
estado brasileiro,52.000000,0.000104,0.000953,2.436871
estado durante,11.000000,0.000022,0.000236,0.336407
estado sobre,15.000000,0.000030,0.000312,0.129467
estado informacoes,12.000000,0.000024,0.000255,1.223403
estado menos,22.000000,0.000044,0.000441,2.164457
estado vai,12.000000,0.000024,0.000255,0.165526
estado atos,10.000000,0.000020,0.000216,0.174203
estado politica,10.000000,0.000020,0.000216,0.215570
estado grande,11.000000,0.000022,0.000236,1.120959
estado ainda,19.000000,0.000038,0.000387,0.697838
estado desta,10.000000,0.000020,0.000216,1.459854
estado pessoas,10.000000,0.000020,0.000216,0.428042
estado brasilia,11.000000,0.000022,0.000236,-0.144197
estado sao,48.000000,0.000096,0.000888,1.525181
estado news,12.000000,0.000024,0.000255,1.564864
estado republica,35.000000,0.000070,0.000669,1.873457
estado acoes,26.000000,0.000052,0.000513,2.201246
estado presidencia,37.000000,0.000074,0.000703,2.335514
estado pais,20.000000,0.000040,0.000405,0.740458
estado militar,10.000000,0.000020,0.000216,0.885820
estado bolsonaristas,12.000000,0.000024,0.000255,0.716004
estado afirmou,19.000000,0.000038,0.000387,1.255423
estado palacio,29.000000,0.000058,0.000565,1.258716
estado segundo,11.000000,0.000022,0.000236,0.553281
estado ha,21.000000,0.000042,0.000423,1.495725
estado r,19.000000,0.000038,0.000387,0.741762
estado maior,10.000000,0.000020,0.000216,1.308747
estado cerimonia,10.000000,0.000020,0.000216,1.530875
estado violencia,14.000000,0.000028,0.000293,2.110357
brasilia governo,70.000000,0.000140,0.001242,-0.147440
brasilia brasil,81.000000,0.000162,0.001413,0.216073
brasilia florida,17.000000,0.000034,0.000350,1.224438
brasilia presidente,107.000000,0.000214,0.001807,0.385560
brasilia bolsonaro,350.000000,0.000700,0.005082,0.486842
brasilia veja,17.000000,0.000034,0.000350,0.877915
brasilia alem,11.000000,0.000022,0.000236,0.060011
brasilia tambem,30.000000,0.000060,0.000583,0.010390
brasilia posse,65.000000,0.000130,0.001163,0.707894
brasilia lula,131.000000,0.000262,0.002159,0.136985
brasilia ser,35.000000,0.000070,0.000669,0.068188
brasilia tudo,13.000000,0.000026,0.000274,0.077973
brasilia manifestantes,138.000000,0.000276,0.002260,2.304126
brasilia fez,10.000000,0.000020,0.000216,0.012091
brasilia todos,52.000000,0.000104,0.000953,0.796089
brasilia agora,28.000000,0.000056,0.000548,0.341564
brasilia dia,50.000000,0.000100,0.000920,0.721461
brasilia anos,19.000000,0.000038,0.000387,-0.321602
brasilia redes,32.000000,0.000064,0.000618,0.877079
brasilia sociais,30.000000,0.000060,0.000583,0.727189
brasilia psol,17.000000,0.000034,0.000350,0.787487
brasilia nesta,16.000000,0.000032,0.000331,0.217670
brasilia segundafeira,11.000000,0.000022,0.000236,0.368617
brasilia expresidente,138.000000,0.000276,0.002260,1.087595
brasilia jair,156.000000,0.000312,0.002517,0.898723
brasilia pl,27.000000,0.000054,0.000530,-0.125936
brasilia supremo,10.000000,0.000020,0.000216,-0.328750
brasilia federal,40.000000,0.000080,0.000754,-0.088950
brasilia stf,39.000000,0.000078,0.000737,0.608462
brasilia partido,22.000000,0.000044,0.000441,0.821194
brasilia contra,41.000000,0.000082,0.000771,0.526651
brasilia democracia,46.000000,0.000092,0.000854,1.183774
brasilia paulo,35.000000,0.000070,0.000669,1.282896
brasilia vamos,17.000000,0.000034,0.000350,0.680822
brasilia estados,23.000000,0.000046,0.000459,0.821024
brasilia unidos,20.000000,0.000040,0.000405,0.894480
brasilia hoje,34.000000,0.000068,0.000652,0.927331
brasilia exercito,11.000000,0.000022,0.000236,0.216601
brasilia luiz,30.000000,0.000060,0.000583,0.562279
brasilia inacio,15.000000,0.000030,0.000312,-0.062138
brasilia neste,122.000000,0.000244,0.002028,2.227763
brasilia domingo,171.000000,0.000342,0.002728,2.253077
brasilia apos,63.000000,0.000126,0.001131,0.905416
brasilia deve,22.000000,0.000044,0.000441,0.911173
brasilia nacional,43.000000,0.000086,0.000805,0.412934
brasilia ministro,43.000000,0.000086,0.000805,0.438081
brasilia apoiadores,106.000000,0.000212,0.001792,1.889306
brasilia acao,17.000000,0.000034,0.000350,1.040434
brasilia deste,48.000000,0.000096,0.000888,1.889470
brasilia povo,10.000000,0.000020,0.000216,-0.576121
brasilia lei,27.000000,0.000054,0.000530,1.152283
brasilia durante,19.000000,0.000038,0.000387,0.050949
brasilia sobre,10.000000,0.000020,0.000216,-1.108000
brasilia informacoes,19.000000,0.000038,0.000387,0.850933
brasilia novo,20.000000,0.000040,0.000405,-0.024276
brasilia diz,18.000000,0.000036,0.000368,0.453971
brasilia menos,15.000000,0.000030,0.000312,0.949463
brasilia vai,25.000000,0.000050,0.000495,0.067493
brasilia atos,51.000000,0.000102,0.000937,0.971441
brasilia seguranca,33.000000,0.000066,0.000635,0.732663
brasilia fazer,10.000000,0.000020,0.000216,-0.018100
brasilia eua,16.000000,0.000032,0.000331,0.494948
brasilia politica,36.000000,0.000072,0.000686,0.664502
brasilia messias,11.000000,0.000022,0.000236,0.756819
brasilia estao,21.000000,0.000042,0.000423,0.386304
brasilia dias,21.000000,0.000042,0.000423,0.341352
brasilia leia,12.000000,0.000024,0.000255,0.421395
brasilia fim,14.000000,0.000028,0.000293,0.505912
brasilia ainda,28.000000,0.000056,0.000548,0.253602
brasilia frente,10.000000,0.000020,0.000216,-0.021810
brasilia enquanto,11.000000,0.000022,0.000236,0.674710
brasilia grupo,39.000000,0.000078,0.000737,1.311167
brasilia pessoas,26.000000,0.000052,0.000513,0.551551
brasilia estado,14.000000,0.000028,0.000293,0.096965
brasilia disse,31.000000,0.000062,0.000600,0.385448
brasilia sao,55.000000,0.000110,0.001002,0.829311
brasilia petista,10.000000,0.000020,0.000216,0.389226
brasilia republica,22.000000,0.000044,0.000441,0.577150
brasilia momento,12.000000,0.000024,0.000255,0.558596
brasilia janeiro,36.000000,0.000072,0.000686,1.275303
brasilia todo,13.000000,0.000026,0.000274,0.386508
brasilia pais,28.000000,0.000056,0.000548,0.244929
brasilia diante,13.000000,0.000026,0.000274,1.220560
brasilia ter,13.000000,0.000026,0.000274,-0.124603
brasilia verdade,11.000000,0.000022,0.000236,1.014792
brasilia planalto,21.000000,0.000042,0.000423,0.168657
brasilia faixa,11.000000,0.000022,0.000236,0.526367
brasilia deputados,11.000000,0.000022,0.000236,0.507136
brasilia antidemocraticos,13.000000,0.000026,0.000274,1.029505
brasilia militar,23.000000,0.000046,0.000459,0.886727
brasilia golpe,10.000000,0.000020,0.000216,0.458618
brasilia eleicoes,12.000000,0.000024,0.000255,0.156814
brasilia secretaria,28.000000,0.000056,0.000548,1.389485
brasilia esquerda,11.000000,0.000022,0.000236,0.455176
brasilia sera,17.000000,0.000034,0.000350,0.114110
brasilia meio,14.000000,0.000028,0.000293,0.452081
brasilia ato,21.000000,0.000042,0.000423,1.230953
brasilia df,82.000000,0.000164,0.001428,2.419784
brasilia tarde,68.000000,0.000136,0.001210,2.393668
brasilia imprensa,10.000000,0.000020,0.000216,0.954912
brasilia justica,21.000000,0.000042,0.000423,0.343892
brasilia manifestacoes,20.000000,0.000040,0.000405,1.463009
brasilia ultimo,15.000000,0.000030,0.000312,1.042818
brasilia resultado,15.000000,0.000030,0.000312,0.991644
brasilia assim,15.000000,0.000030,0.000312,0.759921
brasilia sendo,17.000000,0.000034,0.000350,0.670611
brasilia bolsonaristas,87.000000,0.000174,0.001505,1.865004
brasilia ano,12.000000,0.000024,0.000255,-0.052208
brasilia politico,15.000000,0.000030,0.000312,0.787270
brasilia todas,27.000000,0.000054,0.000530,1.281596
brasilia dezembro,14.000000,0.000028,0.000293,0.618105
brasilia ministerios,17.000000,0.000034,0.000350,0.876131
brasilia video,23.000000,0.000046,0.000459,0.803719
brasilia governador,36.000000,0.000072,0.000686,1.469997
brasilia deixa,10.000000,0.000020,0.000216,0.750968
brasilia afirmou,15.000000,0.000030,0.000312,0.187033
brasilia forma,14.000000,0.000028,0.000293,0.585208
brasilia crime,11.000000,0.000022,0.000236,0.995983
brasilia palacio,21.000000,0.000042,0.000423,0.103941
brasilia segundo,27.000000,0.000054,0.000530,0.619221
brasilia tres,50.000000,0.000100,0.000920,1.502470
brasilia ha,15.000000,0.000030,0.000312,0.327251
brasilia congresso,79.000000,0.000158,0.001382,1.146197
brasilia intervencao,22.000000,0.000044,0.000441,1.081865
brasilia grupos,13.000000,0.000026,0.000274,1.071120
brasilia inicio,10.000000,0.000020,0.000216,0.756330
brasilia policia,45.000000,0.000090,0.000838,1.356015
brasilia secretario,21.000000,0.000042,0.000423,1.129303
brasilia forcas,14.000000,0.000028,0.000293,0.513414
brasilia passado,11.000000,0.000022,0.000236,0.989791
brasilia forca,28.000000,0.000056,0.000548,1.488237
brasilia terroristas,36.000000,0.000072,0.000686,1.545983
brasilia flavio,11.000000,0.000022,0.000236,0.624205
brasilia onde,26.000000,0.000052,0.000513,0.959969
brasilia maior,10.000000,0.000020,0.000216,0.476745
brasilia historia,15.000000,0.000030,0.000312,1.054823
brasilia cerimonia,10.000000,0.000020,0.000216,0.698873
brasilia esplanada,30.000000,0.000060,0.000583,1.545325
brasilia invasao,39.000000,0.000078,0.000737,1.681830
brasilia desde,13.000000,0.000026,0.000274,0.163364
brasilia chegou,12.000000,0.000024,0.000255,0.863584
brasilia poderes,35.000000,0.000070,0.000669,1.420709
brasilia publicos,10.000000,0.000020,0.000216,0.623135
brasilia bolsonarista,12.000000,0.000024,0.000255,1.019815
brasilia distrito,21.000000,0.000042,0.000423,0.782528
brasilia anderson,10.000000,0.000020,0.000216,0.820152
brasilia torres,14.000000,0.000028,0.000293,0.957257
brasilia golpistas,30.000000,0.000060,0.000583,1.390330
brasilia semana,12.000000,0.000024,0.000255,0.991077
brasilia manifestacao,12.000000,0.000024,0.000255,0.914746
brasilia invadiram,54.000000,0.000108,0.000986,1.944891
brasilia predios,25.000000,0.000050,0.000495,1.635677
disse governo,80.000000,0.000160,0.001398,0.311647
disse brasil,72.000000,0.000144,0.001273,0.423846
disse presidente,151.000000,0.000302,0.002446,1.055567
disse bolsonaro,192.000000,0.000384,0.003018,0.211960
disse brasileiros,24.000000,0.000048,0.000477,1.273660
disse veja,10.000000,0.000020,0.000216,0.672842
disse porque,15.000000,0.000030,0.000312,0.879750
disse tambem,49.000000,0.000098,0.000904,0.826568
disse posse,29.000000,0.000058,0.000565,0.226358
disse lula,130.000000,0.000260,0.002145,0.454877
disse noticias,21.000000,0.000042,0.000423,1.027333
disse pode,14.000000,0.000028,0.000293,0.569908
disse ser,52.000000,0.000104,0.000953,0.789639
disse tudo,29.000000,0.000058,0.000565,1.205875
disse manifestantes,12.000000,0.000024,0.000255,0.187335
disse discurso,19.000000,0.000038,0.000387,1.225901
disse todos,16.000000,0.000032,0.000331,-0.057011
disse agora,10.000000,0.000020,0.000216,-0.362500
disse anos,25.000000,0.000050,0.000495,0.278390
disse redes,42.000000,0.000084,0.000788,1.474568
disse sociais,32.000000,0.000064,0.000618,1.117283
disse twitter,48.000000,0.000096,0.000888,2.309814
disse nesta,32.000000,0.000064,0.000618,1.236372
disse expresidente,32.000000,0.000064,0.000618,-0.048367
disse jair,27.000000,0.000054,0.000530,-0.529740
disse pl,10.000000,0.000020,0.000216,-0.793632
disse junto,15.000000,0.000030,0.000312,1.695817
disse federal,22.000000,0.000044,0.000441,-0.361231
disse contra,11.000000,0.000022,0.000236,-0.463470
disse ministerio,20.000000,0.000040,0.000405,0.487549
disse vamos,12.000000,0.000024,0.000255,0.658071
