Number of pairs,25409.000000
Number of unique pairs,2270
Average pair frequency,11.193392
Pair entropy,7.063166

Pair,Frequency,Proportion,Entropy Term,Mutual Information
filho jair,32.000000,0.001259,0.008409,3.033406
filho conselho,5.000000,0.000197,0.001679,2.224800
filho etica,5.000000,0.000197,0.001679,2.411386
jair pode,3.000000,0.000118,0.001068,0.472126
jair bolsonaro,266.000000,0.010469,0.047731,2.322691
jair durante,7.000000,0.000275,0.002258,0.909069
jair eduardo,6.000000,0.000236,0.001972,-0.370961
jair comparou,9.000000,0.000354,0.002814,1.961605
jair tarcisio,6.000000,0.000236,0.001972,0.721342
jair gestao,10.000000,0.000394,0.003086,2.445619
jair governo,3.000000,0.000118,0.001068,-0.187373
jair professores,3.000000,0.000118,0.001068,-0.906788
jair acao,3.000000,0.000118,0.001068,1.210394
jair hoje,4.000000,0.000157,0.001378,1.253623
jair pl,80.000000,0.003148,0.018138,3.302220
jair afirmou,4.000000,0.000157,0.001378,1.108115
jair deve,3.000000,0.000118,0.001068,1.359430
jair ter,3.000000,0.000118,0.001068,0.657394
jair pazuello,4.000000,0.000157,0.001378,1.702172
jair pandemia,14.000000,0.000551,0.004134,1.983584
jair apos,6.000000,0.000236,0.001972,1.009024
jair redes,3.000000,0.000118,0.001068,0.907445
jair mauro,7.000000,0.000275,0.002258,1.901346
jair direita,3.000000,0.000118,0.001068,0.052063
jair freitas,4.000000,0.000157,0.001378,1.395797
jair cid,6.000000,0.000236,0.001972,1.919045
levar mundo,47.000000,0.001850,0.011640,5.103231
levar crime,47.000000,0.001850,0.011640,5.022470
levar filhos,47.000000,0.001850,0.011640,5.170890
filhos bolsonaro,5.000000,0.000197,0.001679,-0.665550
filhos professor,3.000000,0.000118,0.001068,1.150242
filhos talvez,42.000000,0.001653,0.010588,5.058412
filhos professores,3.000000,0.000118,0.001068,0.079029
filhos mundo,61.000000,0.002401,0.014481,4.710031
filhos crime,60.000000,0.002361,0.014283,4.612740
filhos estao,3.000000,0.000118,0.001068,1.716638
leia deputado,3.000000,0.000118,0.001068,0.582383
leia eduardo,4.000000,0.000157,0.001378,0.281962
leia link,4.000000,0.000157,0.001378,2.670408
leia ministro,3.000000,0.000118,0.001068,0.992130
leia primeiro,5.000000,0.000197,0.001679,2.983703
stf bolsonaro,29.000000,0.001141,0.007733,0.667040
stf federal,6.000000,0.000236,0.001972,0.450213
stf eduardo,7.000000,0.000275,0.002258,0.343739
stf sobre,12.000000,0.000472,0.003617,1.572723
stf tribunal,6.000000,0.000236,0.001972,2.269030
stf contra,14.000000,0.000551,0.004134,1.671645
stf acao,6.000000,0.000236,0.001972,2.464090
stf decisao,11.000000,0.000433,0.003353,2.609884
stf gilmar,14.000000,0.000551,0.004134,2.475140
stf mendes,14.000000,0.000551,0.004134,2.565795
stf investigacao,20.000000,0.000787,0.005626,3.071766
stf pgr,6.000000,0.000236,0.001972,1.884887
stf determinou,10.000000,0.000394,0.003086,3.179011
stf pandemia,3.000000,0.000118,0.001068,1.003688
stf politica,5.000000,0.000197,0.001679,1.356290
stf supremo,5.000000,0.000197,0.001679,2.152091
stf justica,9.000000,0.000354,0.002814,1.931955
stf segundafeira,9.000000,0.000354,0.002814,2.983500
stf nesta,9.000000,0.000354,0.002814,2.674495
determinou federal,14.000000,0.000551,0.004134,2.357657
determinou sobre,10.000000,0.000394,0.003086,2.450547
determinou pf,11.000000,0.000433,0.003353,3.406920
determinou policia,16.000000,0.000630,0.004641,4.054480
determinou investigacao,6.000000,0.000236,0.001972,2.927939
determinou caso,3.000000,0.000118,0.001068,2.286978
determinou pgr,6.000000,0.000236,0.001972,2.945033
determinou republica,8.000000,0.000315,0.002539,3.371185
determinou analise,6.000000,0.000236,0.001972,3.673272
determinou segundafeira,4.000000,0.000157,0.001378,3.232716
determinou nesta,5.000000,0.000197,0.001679,3.146854
omissao expresidente,23.000000,0.000905,0.006343,3.272859
omissao bolsonaro,19.000000,0.000748,0.005383,1.180276
omissao durante,5.000000,0.000197,0.001679,2.069239
omissao governo,4.000000,0.000157,0.001378,1.596952
omissao jair,7.000000,0.000275,0.002258,2.137735
omissao stf,3.000000,0.000118,0.001068,1.850986
omissao pandemia,36.000000,0.001417,0.009293,4.424688
omissao ministro,5.000000,0.000197,0.001679,1.941211
saude deputado,9.000000,0.000354,0.002814,1.770943
saude federal,8.000000,0.000315,0.002539,1.325682
saude eduardo,10.000000,0.000394,0.003086,1.288201
saude luiz,10.000000,0.000394,0.003086,3.766798
saude pazuello,11.000000,0.000433,0.003353,3.862108
saude mauro,12.000000,0.000472,0.003617,3.588678
pazuello gestao,6.000000,0.000236,0.001972,3.555489
pazuello tambem,3.000000,0.000118,0.001068,1.994841
pazuello so,3.000000,0.000118,0.001068,2.472877
pazuello saude,15.000000,0.000590,0.004389,4.172263
pazuello ministro,5.000000,0.000197,0.001679,2.065264
pazuello trabalho,6.000000,0.000236,0.001972,3.766798
pazuello outros,4.000000,0.000157,0.001378,3.215621
pazuello alem,3.000000,0.000118,0.001068,2.611027
pazuello ministerio,5.000000,0.000197,0.001679,3.508969
crimes expresidente,4.000000,0.000157,0.001378,0.917523
crimes bolsonaro,12.000000,0.000472,0.003617,0.114608
crimes durante,10.000000,0.000394,0.003086,2.156251
crimes deputado,6.000000,0.000236,0.001972,1.107649
crimes eduardo,5.000000,0.000197,0.001679,0.337224
crimes pf,3.000000,0.000118,0.001068,1.377448
crimes contra,6.000000,0.000236,0.001972,1.154305
crimes gilmar,3.000000,0.000118,0.001068,1.264653
crimes vai,3.000000,0.000118,0.001068,0.987021
crimes discurso,4.000000,0.000157,0.001378,1.593157
crimes jair,3.000000,0.000118,0.001068,0.684301
crimes pandemia,11.000000,0.000433,0.003353,2.632929
crimes apos,3.000000,0.000118,0.001068,1.206384
crimes discursos,4.000000,0.000157,0.001378,2.502527
crimes atos,4.000000,0.000157,0.001378,2.452096
pandemia expresidente,3.000000,0.000118,0.001068,0.388679
pandemia bolsonaro,10.000000,0.000394,0.003086,-0.308875
pandemia eduardo,5.000000,0.000197,0.001679,0.096062
pandemia governo,3.000000,0.000118,0.001068,0.461972
pandemia brasil,5.000000,0.000197,0.001679,0.899505
pandemia decisao,13.000000,0.000512,0.003877,2.865734
pandemia gilmar,12.000000,0.000472,0.003617,2.409785
pandemia mendes,3.000000,0.000118,0.001068,1.114145
pandemia investigacao,5.000000,0.000197,0.001679,1.774267
pandemia caso,5.000000,0.000197,0.001679,1.826453
pandemia pgr,5.000000,0.000197,0.001679,1.791361
pandemia republica,3.000000,0.000118,0.001068,1.419005
pandemia leia,3.000000,0.000118,0.001068,1.501526
pandemia stf,8.000000,0.000315,0.002539,1.984517
pandemia determinou,3.000000,0.000118,0.001068,2.063834
pandemia apos,3.000000,0.000118,0.001068,0.965222
pandemia ministro,15.000000,0.000590,0.004389,2.192525
pandemia nesta,3.000000,0.000118,0.001068,1.664678
armas brasilia,6.000000,0.000236,0.001972,2.027767
armas deputado,4.000000,0.000157,0.001378,0.960013
armas dino,3.000000,0.000118,0.001068,1.665583
armas professores,5.000000,0.000197,0.001679,0.752374
armas so,3.000000,0.000118,0.001068,2.000518
armas flavio,4.000000,0.000157,0.001378,2.129451
armas domingo,4.000000,0.000157,0.001378,1.790361
armas violencia,3.000000,0.000118,0.001068,2.284622
armas ministro,3.000000,0.000118,0.001068,1.082079
anos bolsonaro,14.000000,0.000551,0.004134,0.384272
anos deputado,11.000000,0.000433,0.003353,1.829298
anos governo,9.000000,0.000354,0.002814,1.917259
anos jair,4.000000,0.000157,0.001378,1.087496
anos mandato,3.000000,0.000118,0.001068,2.034092
anos estao,3.000000,0.000118,0.001068,1.736841
anos segundafeira,3.000000,0.000118,0.001068,2.330358
anos direita,11.000000,0.000433,0.003353,2.357365
anos nesta,3.000000,0.000118,0.001068,2.021353
politica expresidente,3.000000,0.000118,0.001068,0.230455
politica bolsonaro,16.000000,0.000630,0.004641,0.002904
politica tudo,6.000000,0.000236,0.001972,2.425914
politica nacional,11.000000,0.000433,0.003353,2.831379
politica deputado,3.000000,0.000118,0.001068,0.015116
politica tarcisio,6.000000,0.000236,0.001972,1.212463
politica governo,4.000000,0.000157,0.001378,0.591430
politica sao,4.000000,0.000157,0.001378,0.493703
politica educacao,3.000000,0.000118,0.001068,0.639460
politica professores,3.000000,0.000118,0.001068,-0.415667
politica parlamentares,4.000000,0.000157,0.001378,2.156251
politica lula,6.000000,0.000236,0.001972,0.895726
politica gilmar,3.000000,0.000118,0.001068,0.865267
politica investigacao,3.000000,0.000118,0.001068,1.105217
politica esquerda,4.000000,0.000157,0.001378,1.578617
politica jair,3.000000,0.000118,0.001068,0.284915
politica anos,3.000000,0.000118,0.001068,1.290934
politica primeiro,8.000000,0.000315,0.002539,2.886439
politica freitas,3.000000,0.000118,0.001068,1.599236
politica cpi,3.000000,0.000118,0.001068,1.924658
violencia odio,3.000000,0.000118,0.001068,2.102300
violencia escolas,20.000000,0.000787,0.005626,4.181742
violencia professores,17.000000,0.000669,0.004891,2.170305
violencia contra,24.000000,0.000945,0.006579,2.992584
violencia politica,3.000000,0.000118,0.001068,1.627407
violencia educadores,4.000000,0.000157,0.001378,2.795447
apos expresidente,6.000000,0.000236,0.001972,0.954564
apos bolsonaro,13.000000,0.000512,0.003877,-0.173773
apos deputado,4.000000,0.000157,0.001378,0.333760
apos eduardo,9.000000,0.000354,0.002814,0.556587
apos professor,3.000000,0.000118,0.001068,0.686508
apos traficantes,10.000000,0.000394,0.003086,1.440956
apos fala,6.000000,0.000236,0.001972,1.582732
apos governador,5.000000,0.000197,0.001679,1.744861
apos tarcisio,3.000000,0.000118,0.001068,0.550278
apos sobre,7.000000,0.000275,0.002258,0.995260
apos sao,7.000000,0.000275,0.002258,1.084281
apos professores,22.000000,0.000866,0.006106,1.607725
apos lula,3.000000,0.000118,0.001068,0.233541
apos discurso,3.000000,0.000118,0.001068,0.937051
apos ter,3.000000,0.000118,0.001068,1.179476
apos evento,4.000000,0.000157,0.001378,1.170666
apos anos,7.000000,0.000275,0.002258,2.169195
apos reforma,22.000000,0.000866,0.006106,2.751800
apos comparar,14.000000,0.000551,0.004134,3.369772
apos tributaria,7.000000,0.000275,0.002258,1.917880
apos cpi,4.000000,0.000157,0.001378,2.243303
mandato bolsonaro,6.000000,0.000236,0.001972,-0.234767
mandato eduardo,3.000000,0.000118,0.001068,0.170170
mandato professores,7.000000,0.000275,0.002258,1.174788
mandato parlamentar,21.000000,0.000826,0.005867,3.720783
mandato caso,5.000000,0.000197,0.001679,2.411386
mandato voce,5.000000,0.000197,0.001679,2.760437
mandato leia,3.000000,0.000118,0.001068,2.086460
mandato apos,6.000000,0.000236,0.001972,2.243303
mandato segundafeira,6.000000,0.000236,0.001972,3.251764
conselho federal,19.000000,0.000748,0.005383,2.090036
conselho eduardo,6.000000,0.000236,0.001972,0.676731
conselho professores,3.000000,0.000118,0.001068,0.140904
conselho contra,6.000000,0.000236,0.001972,1.311490
conselho camara,61.000000,0.002401,0.014481,4.517481
conselho etica,74.000000,0.002912,0.017005,5.281218
conselho mauro,6.000000,0.000236,0.001972,2.794887
conselho comparar,3.000000,0.000118,0.001068,2.354936
conselho deputados,41.000000,0.001614,0.010374,4.149594
etica bolsonaro,5.000000,0.000197,0.001679,-0.417089
etica eduardo,7.000000,0.000275,0.002258,1.017468
etica fala,3.000000,0.000118,0.001068,1.601780
etica professores,3.000000,0.000118,0.001068,0.327490
etica contra,17.000000,0.000669,0.004891,2.539530
etica camara,64.000000,0.002519,0.015072,4.752077
etica vamos,4.000000,0.000157,0.001378,2.732354
etica comparar,3.000000,0.000118,0.001068,2.541522
etica deputados,42.000000,0.001653,0.010588,4.360277
ministro federal,13.000000,0.000512,0.003877,0.802803
ministro diz,5.000000,0.000197,0.001679,1.546919
ministro tambem,5.000000,0.000197,0.001679,1.024920
ministro dino,36.000000,0.001417,0.009293,3.142102
ministro tribunal,13.000000,0.000512,0.003877,2.621619
ministro lula,6.000000,0.000236,0.001972,0.544554
ministro decisao,11.000000,0.000433,0.003353,2.189284
ministro gilmar,43.000000,0.001692,0.010800,3.176682
ministro mendes,39.000000,0.001535,0.009945,3.169698
ministro publica,16.000000,0.000630,0.004641,3.286683
ministro afirmou,3.000000,0.000118,0.001068,0.960382
ministro flavio,36.000000,0.001417,0.009293,3.318289
ministro pgr,6.000000,0.000236,0.001972,1.464287
ministro republica,4.000000,0.000157,0.001378,1.197291
ministro stf,22.000000,0.000866,0.006106,2.486722
ministro determinou,13.000000,0.000512,0.003877,3.020775
ministro saude,7.000000,0.000275,0.002258,1.929377
ministro supremo,40.000000,0.001574,0.010160,3.810932
ministro justica,58.000000,0.002283,0.013884,3.374573
supremo federal,55.000000,0.002165,0.013281,3.392160
supremo tribunal,55.000000,0.002165,0.013281,5.210976
supremo decisao,3.000000,0.000118,0.001068,2.036974
supremo caso,3.000000,0.000118,0.001068,1.953204
supremo stf,42.000000,0.001653,0.010588,4.280323
supremo determinou,4.000000,0.000157,0.001378,2.989093
vez expresidente,3.000000,0.000118,0.001068,1.287270
vez bolsonaro,6.000000,0.000236,0.001972,0.078890
vez odio,3.000000,0.000118,0.001068,2.307744
vez sao,3.000000,0.000118,0.001068,1.262836
vez neste,5.000000,0.000197,0.001679,2.689953
vez dois,3.000000,0.000118,0.001068,3.020694
vez semana,3.000000,0.000118,0.001068,2.838373
vez ano,4.000000,0.000157,0.001378,2.957719
vem tribunal,3.000000,0.000118,0.001068,2.694298
vem discurso,3.000000,0.000118,0.001068,2.093932
vem sendo,3.000000,0.000118,0.001068,3.093453
sendo bolsonaro,4.000000,0.000157,0.001378,-0.253816
ato bolsonaro,3.000000,0.000118,0.001068,-1.205935
ato proarmas,25.000000,0.000984,0.006813,3.556028
ato brasilia,32.000000,0.001259,0.008409,3.509666
ato deputado,6.000000,0.000236,0.001972,1.173400
ato federal,5.000000,0.000197,0.001679,0.663601
ato eduardo,11.000000,0.000433,0.003353,1.191433
ato neste,6.000000,0.000236,0.001972,2.280596
ato domingo,5.000000,0.000197,0.001679,1.821427
ato realizado,15.000000,0.000590,0.004389,4.018652
ato armamentista,28.000000,0.001102,0.007505,4.497094
ato armas,7.000000,0.000275,0.002258,2.745686
ato grupo,13.000000,0.000512,0.003877,3.437929
redes bolsonaro,13.000000,0.000512,0.003877,0.417794
redes eduardo,3.000000,0.000118,0.001068,0.049542
redes ainda,3.000000,0.000118,0.001068,1.521698
redes governador,3.000000,0.000118,0.001068,1.825603
redes contra,3.000000,0.000118,0.001068,0.684301
redes neste,3.000000,0.000118,0.001068,1.744841
redes vai,5.000000,0.000197,0.001679,1.720990
redes domingo,3.000000,0.000118,0.001068,1.467994
redes ter,5.000000,0.000197,0.001679,2.281869
redes determinou,3.000000,0.000118,0.001068,2.528140
redes apos,6.000000,0.000236,0.001972,2.122675
redes sociais,71.000000,0.002794,0.016431,5.173863
redes segundafeira,4.000000,0.000157,0.001378,2.725671
redes alem,5.000000,0.000197,0.001679,2.614808
redes nesta,3.000000,0.000118,0.001068,2.128984
sociais bolsonaro,15.000000,0.000590,0.004389,0.549596
sociais ainda,3.000000,0.000118,0.001068,1.510398
sociais governador,3.000000,0.000118,0.001068,1.814303
sociais sao,4.000000,0.000157,0.001378,1.104933
sociais policia,4.000000,0.000157,0.001378,2.149841
sociais lula,3.000000,0.000118,0.001068,0.813809
sociais neste,3.000000,0.000118,0.001068,1.733542
sociais vai,6.000000,0.000236,0.001972,1.892012
sociais flavio,3.000000,0.000118,0.001068,1.795784
sociais domingo,3.000000,0.000118,0.001068,1.456694
sociais ter,5.000000,0.000197,0.001679,2.270570
sociais determinou,3.000000,0.000118,0.001068,2.516840
sociais apos,4.000000,0.000157,0.001378,1.705910
sociais justica,3.000000,0.000118,0.001068,1.375144
sociais segundafeira,3.000000,0.000118,0.001068,2.426689
sociais direita,13.000000,0.000512,0.003877,2.620750
sociais alem,6.000000,0.000236,0.001972,2.785830
sociais nesta,3.000000,0.000118,0.001068,2.117684
dentro bolsonaro,3.000000,0.000118,0.001068,-0.560190
dentro deputado,4.000000,0.000157,0.001378,1.413680
dentro eduardo,7.000000,0.000275,0.002258,1.385193
dentro governo,3.000000,0.000118,0.001068,1.414630
dentro casa,27.000000,0.001063,0.007276,5.140958
porque bolsonaro,3.000000,0.000118,0.001068,-0.730089
porque vai,22.000000,0.000866,0.006106,3.521048
porque pazuello,5.000000,0.000197,0.001679,3.357419
porque justica,3.000000,0.000118,0.001068,1.704897
porque ministerio,3.000000,0.000118,0.001068,2.809552
primeiro bolsonaro,3.000000,0.000118,0.001068,-0.541498
primeiro governo,6.000000,0.000236,0.001972,2.126470
primeiro noticias,7.000000,0.000275,0.002258,3.496065
primeiro dia,4.000000,0.000157,0.001378,2.936450
primeiro senador,3.000000,0.000118,0.001068,2.862342
primeiro ano,3.000000,0.000118,0.001068,2.742797
analise durante,4.000000,0.000157,0.001378,1.915089
analise federal,3.000000,0.000118,0.001068,0.762153
analise eduardo,4.000000,0.000157,0.001378,0.789209
analise sobre,4.000000,0.000157,0.001378,1.479197
analise policia,4.000000,0.000157,0.001378,2.613126
analise neste,10.000000,0.000394,0.003086,3.400799
analise discurso,5.000000,0.000197,0.001679,2.491429
analise evento,12.000000,0.000472,0.003617,3.312831
analise armamentista,5.000000,0.000197,0.001679,3.383705
analise discursos,23.000000,0.000905,0.006343,4.926856
estao expresidente,3.000000,0.000118,0.001068,0.676361
estao bolsonaro,6.000000,0.000236,0.001972,-0.532019
estao escolas,12.000000,0.000472,0.003617,3.265451
estao parlamentar,3.000000,0.000118,0.001068,1.477621
estao pais,3.000000,0.000118,0.001068,1.469778
estao todos,14.000000,0.000551,0.004134,2.787079
estao vai,8.000000,0.000315,0.002539,2.014370
estao jair,3.000000,0.000118,0.001068,0.730821
estao politica,5.000000,0.000197,0.001679,1.732767
estao sendo,6.000000,0.000236,0.001972,3.044663
estao direita,10.000000,0.000394,0.003086,2.193062
trabalho sao,3.000000,0.000118,0.001068,1.374062
trabalho educacao,17.000000,0.000669,0.004891,3.542102
trabalho saude,16.000000,0.000630,0.004641,4.275268
trabalho mauro,10.000000,0.000394,0.003086,3.917182
trabalho paulo,3.000000,0.000118,0.001068,2.371114
mauro decisao,3.000000,0.000118,0.001068,2.010306
mauro mendes,9.000000,0.000354,0.002814,2.823666
mauro vai,5.000000,0.000197,0.001679,1.867594
mauro luiz,19.000000,0.000748,0.005383,4.520570
mauro deve,3.000000,0.000118,0.001068,2.619683
mauro conselho,7.000000,0.000275,0.002258,2.949038
mauro depoimento,4.000000,0.000157,0.001378,2.981473
mauro desde,5.000000,0.000197,0.001679,3.185569
mauro cid,46.000000,0.001810,0.011431,5.216181
reforma expresidente,3.000000,0.000118,0.001068,0.182827
reforma bolsonaro,11.000000,0.000433,0.003353,-0.419417
reforma tudo,3.000000,0.000118,0.001068,1.685139
reforma deputado,4.000000,0.000157,0.001378,0.255170
reforma governador,4.000000,0.000157,0.001378,1.443127
reforma tarcisio,7.000000,0.000275,0.002258,1.318985
reforma governo,7.000000,0.000275,0.002258,1.103418
reforma ser,3.000000,0.000118,0.001068,0.416628
reforma camara,18.000000,0.000708,0.005138,2.692780
reforma lula,5.000000,0.000197,0.001679,0.665776
reforma pt,3.000000,0.000118,0.001068,1.295674
reforma vai,3.000000,0.000118,0.001068,0.540007
reforma segundo,3.000000,0.000118,0.001068,1.733929
reforma deputados,6.000000,0.000236,0.001972,1.623581
reforma tributaria,122.000000,0.004801,0.025634,4.697401
reforma semana,3.000000,0.000118,0.001068,1.733929
justica bolsonaro,4.000000,0.000157,0.001378,-1.395511
justica brasilia,22.000000,0.000866,0.006106,2.657714
justica federal,60.000000,0.002361,0.014283,2.671249
justica diz,5.000000,0.000197,0.001679,1.885970
justica tambem,3.000000,0.000118,0.001068,0.853145
justica dino,25.000000,0.000984,0.006813,3.116510
justica sera,3.000000,0.000118,0.001068,1.278813
justica tribunal,3.000000,0.000118,0.001068,1.494333
justica gilmar,3.000000,0.000118,0.001068,0.853145
justica mendes,3.000000,0.000118,0.001068,0.943800
justica investigacao,3.000000,0.000118,0.001068,1.093096
justica publica,18.000000,0.000708,0.005138,3.743517
justica afirmou,8.000000,0.000315,0.002539,2.280262
justica flavio,41.000000,0.001614,0.010374,3.787392
justica pgr,4.000000,0.000157,0.001378,1.397872
justica determinou,5.000000,0.000197,0.001679,2.404314
justica armas,3.000000,0.000118,0.001068,1.421129
justica ministro,3.000000,0.000118,0.001068,0.412742
justica disse,3.000000,0.000118,0.001068,1.457061
segundafeira deputado,7.000000,0.000275,0.002258,1.901837
segundafeira federal,11.000000,0.000433,0.003353,2.026344
segundafeira camara,4.000000,0.000157,0.001378,2.275754
segundafeira policia,9.000000,0.000354,0.002814,3.388965
segundafeira decisao,9.000000,0.000354,0.002814,3.379209
segundafeira ter,5.000000,0.000197,0.001679,2.698763
segundafeira conselho,3.000000,0.000118,0.001068,2.372031
segundafeira etica,3.000000,0.000118,0.001068,2.558617
segundafeira ministro,3.000000,0.000118,0.001068,1.464287
segundafeira justica,9.000000,0.000354,0.002814,2.901950
discursos bolsonaro,8.000000,0.000315,0.002539,0.349180
discursos durante,5.000000,0.000197,0.001679,2.103141
discursos proarmas,4.000000,0.000157,0.001378,2.297733
discursos deputado,3.000000,0.000118,0.001068,1.054539
discursos eduardo,15.000000,0.000590,0.004389,2.075874
discursos odio,5.000000,0.000197,0.001679,2.801178
discursos neste,10.000000,0.000394,0.003086,3.365708
discursos domingo,13.000000,0.000512,0.003877,3.351224
discursos evento,22.000000,0.000866,0.006106,3.883875
discursos armamentista,10.000000,0.000394,0.003086,4.041761
discursos ato,11.000000,0.000433,0.003353,3.579879
segundo eduardo,4.000000,0.000157,0.001378,0.720216
segundo dino,4.000000,0.000157,0.001378,2.301571
segundo ser,3.000000,0.000118,0.001068,1.469778
segundo mandato,3.000000,0.000118,0.001068,2.524715
segundo ano,3.000000,0.000118,0.001068,2.618744
atos bolsonaro,5.000000,0.000197,0.001679,-0.171254
atos proarmas,3.000000,0.000118,0.001068,1.959620
atos dino,9.000000,0.000354,0.002814,3.095972
atos leia,4.000000,0.000157,0.001378,2.619977
atos violencia,3.000000,0.000118,0.001068,2.616399
atos ministro,7.000000,0.000275,0.002258,2.261154
atos discursos,3.000000,0.000118,0.001068,2.804451
atos criminosos,28.000000,0.001102,0.007505,5.055435
atos janeiro,11.000000,0.000433,0.003353,3.989790
criminosos dino,10.000000,0.000394,0.003086,3.269155
criminosos parlamentar,7.000000,0.000275,0.002258,2.935828
criminosos evento,3.000000,0.000118,0.001068,1.908837
criminosos leia,4.000000,0.000157,0.001378,2.687800
criminosos ministro,7.000000,0.000275,0.002258,2.328976
criminosos redes,5.000000,0.000197,0.001679,2.966206
criminosos discursos,3.000000,0.000118,0.001068,2.872274
dois crimes,3.000000,0.000118,0.001068,2.363265
dois anos,15.000000,0.000590,0.004389,4.088216
dois discursos,3.000000,0.000118,0.001068,3.003302
dois semana,5.000000,0.000197,0.001679,3.480226
grupo bolsonaro,6.000000,0.000236,0.001972,-0.247506
grupo proarmas,17.000000,0.000669,0.004891,3.435647
grupo brasil,15.000000,0.000590,0.004389,2.570312
grupo parlamentares,3.000000,0.000118,0.001068,2.598987
grupo pl,3.000000,0.000118,0.001068,1.240344
grupo crime,3.000000,0.000118,0.001068,1.852730
grupo armas,16.000000,0.000630,0.004641,3.837646
comparar eduardo,3.000000,0.000118,0.001068,0.449342
comparar traficantes,48.000000,0.001889,0.011848,4.000939
comparar professores,51.000000,0.002007,0.012467,3.439875
comparar drogas,5.000000,0.000197,0.001679,2.273258
comparar doutrinadores,10.000000,0.000394,0.003086,3.448243
comparar criminosos,4.000000,0.000157,0.001378,3.142862
educadores federal,3.000000,0.000118,0.001068,0.567997
educadores traficantes,3.000000,0.000118,0.001068,1.086380
educadores todo,19.000000,0.000748,0.005383,4.183247
educadores brasil,17.000000,0.000669,0.004891,2.845415
educadores sao,11.000000,0.000433,0.003353,2.385663
educadores piores,13.000000,0.000512,0.003877,3.959918
educadores criminosos,13.000000,0.000512,0.003877,4.179546
diferenca bolsonaro,4.000000,0.000157,0.001378,-0.665550
diferenca eduardo,4.000000,0.000157,0.001378,0.432534
diferenca professor,63.000000,0.002479,0.014876,4.417908
diferenca doutrinador,63.000000,0.002479,0.014876,4.711010
diferenca traficante,61.000000,0.002401,0.014481,5.041655
diferenca governo,3.000000,0.000118,0.001068,1.021588
diferenca lula,4.000000,0.000157,0.001378,1.208101
tenta mundo,12.000000,0.000472,0.003617,3.546099
tenta levar,43.000000,0.001692,0.010800,5.543978
tenta filhos,56.000000,0.002204,0.013483,5.154203
tenta sequestrar,56.000000,0.002204,0.013483,5.428640
sequestrar mundo,58.000000,0.002283,0.013884,4.934037
sequestrar afirmou,3.000000,0.000118,0.001068,2.080687
sequestrar crime,14.000000,0.000551,0.004134,3.431890
sequestrar levar,45.000000,0.001771,0.011222,5.401842
sequestrar filhos,58.000000,0.002283,0.013884,5.001696
sequestrar diferenca,11.000000,0.000433,0.003353,3.562291
sequestrar ha,9.000000,0.000354,0.002814,3.600513
disse expresidente,8.000000,0.000315,0.002539,1.904431
disse eduardo,4.000000,0.000157,0.001378,0.407842
disse professor,5.000000,0.000197,0.001679,1.859519
disse doutrinador,3.000000,0.000118,0.001068,1.641795
disse sao,6.000000,0.000236,0.001972,1.592315
disse professores,7.000000,0.000275,0.002258,1.124778
disse parlamentar,6.000000,0.000236,0.001972,2.418009
disse piores,4.000000,0.000157,0.001378,2.594051
disse republica,3.000000,0.000118,0.001068,1.953929
disse filho,4.000000,0.000157,0.001378,2.138232
disse ministro,3.000000,0.000118,0.001068,1.118011
disse segundo,3.000000,0.000118,0.001068,2.474705
disse nesta,3.000000,0.000118,0.001068,2.199601
deputados bolsonaro,18.000000,0.000708,0.005138,0.322714
deputados durante,3.000000,0.000118,0.001068,0.754919
deputados deputado,3.000000,0.000118,0.001068,0.217142
deputados federal,4.000000,0.000157,0.001378,0.177347
deputados eduardo,10.000000,0.000394,0.003086,0.833012
deputados tarcisio,3.000000,0.000118,0.001068,0.721342
deputados sao,4.000000,0.000157,0.001378,0.695730
deputados educacao,3.000000,0.000118,0.001068,0.841487
deputados contra,10.000000,0.000394,0.003086,1.467771
deputados pl,8.000000,0.000315,0.002539,1.692782
deputados partido,11.000000,0.000433,0.003353,2.802501
deputados pessoas,4.000000,0.000157,0.001378,2.175956
deputados evento,3.000000,0.000118,0.001068,1.054048
deputados pgr,3.000000,0.000118,0.001068,1.324338
deputados stf,3.000000,0.000118,0.001068,1.047491
deputados reforma,3.000000,0.000118,0.001068,0.930434
deputados votos,4.000000,0.000157,0.001378,2.414367
deputados nesta,6.000000,0.000236,0.001972,2.401628
direita pode,3.000000,0.000118,0.001068,0.730395
direita bolsonaro,13.000000,0.000512,0.003877,-0.437587
direita eduardo,3.000000,0.000118,0.001068,-0.805840
direita traficantes,6.000000,0.000236,0.001972,0.666316
direita tarcisio,3.000000,0.000118,0.001068,0.286463
direita brasil,7.000000,0.000275,0.002258,0.844901
direita agora,3.000000,0.000118,0.001068,0.924551
direita odio,3.000000,0.000118,0.001068,1.018077
direita professores,8.000000,0.000315,0.002539,0.332310
direita contra,4.000000,0.000157,0.001378,0.116601
direita ser,12.000000,0.000472,0.003617,1.617698
direita pais,5.000000,0.000197,0.001679,1.301845
direita vai,4.000000,0.000157,0.001378,0.642465
direita esquerda,5.000000,0.000197,0.001679,1.568908
direita drogas,5.000000,0.000197,0.001679,1.018077
direita ter,5.000000,0.000197,0.001679,1.426487
direita estao,10.000000,0.000394,0.003086,2.193062
direita sistema,21.000000,0.000826,0.005867,3.014249
direita tao,10.000000,0.000394,0.003086,2.347213
