Number of pairs,982579.000000
Number of unique pairs,24910
Average pair frequency,39.445163
Pair entropy,9.349716

Pair,Frequency,Proportion,Entropy Term,Mutual Information
ha maior,12.000000,0.000012,0.000138,1.076361
ha investigacao,41.000000,0.000042,0.000421,2.173368
ha nova,29.000000,0.000030,0.000308,2.197737
ha militares,15.000000,0.000015,0.000169,1.242762
ha casa,10.000000,0.000010,0.000117,0.063998
ha preciso,15.000000,0.000015,0.000169,2.035472
ha pouco,64.000000,0.000065,0.000628,3.492574
ha nenhum,74.000000,0.000075,0.000715,3.612910
ha nome,69.000000,0.000070,0.000672,3.058861
ha semana,14.000000,0.000014,0.000159,1.689795
ha mil,29.000000,0.000030,0.000308,0.862136
ha investigar,23.000000,0.000023,0.000250,2.293701
ha enquanto,10.000000,0.000010,0.000117,0.979963
ha cidade,10.000000,0.000010,0.000117,1.468738
ha gastos,29.000000,0.000030,0.000308,0.773667
ha despesas,16.000000,0.000016,0.000180,1.580473
ha minuta,14.000000,0.000014,0.000159,0.982529
acoes bolsonaro,63.000000,0.000064,0.000619,-0.037989
acoes jair,19.000000,0.000019,0.000210,0.036972
acoes brasil,17.000000,0.000017,0.000190,0.099248
acoes terroristas,50.000000,0.000051,0.000503,2.050020
acoes contra,50.000000,0.000051,0.000503,1.966622
acoes democracia,10.000000,0.000010,0.000117,0.508606
acoes estados,10.000000,0.000010,0.000117,0.642008
acoes expresidente,24.000000,0.000024,0.000259,0.303949
acoes atos,18.000000,0.000018,0.000200,0.336920
acoes criminosos,14.000000,0.000014,0.000159,2.118952
acoes brasilia,30.000000,0.000031,0.000317,0.610508
acoes federal,10.000000,0.000010,0.000117,-0.595742
acoes ataques,14.000000,0.000014,0.000159,1.329168
acoes tres,12.000000,0.000012,0.000138,0.645213
acoes poderes,11.000000,0.000011,0.000128,0.629211
acoes presidente,15.000000,0.000015,0.000169,0.230965
acoes bolsonaristas,15.000000,0.000015,0.000169,1.164607
acoes situacao,16.000000,0.000016,0.000180,2.408530
acoes sao,11.000000,0.000011,0.000128,0.410455
acoes golpistas,58.000000,0.000059,0.000575,2.337015
acoes tambem,14.000000,0.000014,0.000159,0.647136
acoes policia,10.000000,0.000010,0.000117,0.481281
acoes militar,10.000000,0.000010,0.000117,1.234997
acoes brasileira,24.000000,0.000024,0.000259,2.351372
acoes domingo,13.000000,0.000013,0.000149,0.472448
acoes pessoas,22.000000,0.000022,0.000240,1.516580
acoes apoiadores,13.000000,0.000013,0.000149,1.186706
acoes extremistas,10.000000,0.000010,0.000117,2.153638
acoes justica,25.000000,0.000025,0.000269,1.389210
acoes politica,10.000000,0.000010,0.000117,0.875322
acoes invasao,10.000000,0.000010,0.000117,0.952257
acoes vandalismo,11.000000,0.000011,0.000128,1.132457
acoes governo,29.000000,0.000030,0.000308,0.778768
acoes resultado,14.000000,0.000014,0.000159,1.486887
acoes milhoes,13.000000,0.000013,0.000149,0.940297
acoes tse,13.000000,0.000013,0.000149,1.908476
social lula,14.000000,0.000014,0.000159,-0.042340
social bolsonaro,33.000000,0.000034,0.000346,-0.394148
social jair,17.000000,0.000017,0.000190,0.216215
social brasil,14.000000,0.000014,0.000159,0.195561
social outras,14.000000,0.000014,0.000159,2.725645
social pais,15.000000,0.000015,0.000169,1.260576
social contra,10.000000,0.000010,0.000117,0.647652
social expresidente,16.000000,0.000016,0.000180,0.188952
social presidente,15.000000,0.000015,0.000169,0.521433
social ser,10.000000,0.000010,0.000117,0.337679
social eleicao,10.000000,0.000010,0.000117,1.701609
social paulo,25.000000,0.000025,0.000269,2.600141
social pessoas,16.000000,0.000016,0.000180,1.488595
social presidencia,26.000000,0.000026,0.000279,2.472562
social republica,18.000000,0.000018,0.000200,1.488092
social governo,13.000000,0.000013,0.000149,0.266890
social ainda,12.000000,0.000012,0.000138,1.113242
social familia,18.000000,0.000018,0.000200,2.625644
social dias,21.000000,0.000021,0.000230,2.195847
social disse,10.000000,0.000010,0.000117,1.035705
social minimo,10.000000,0.000010,0.000117,1.878793
durante lula,75.000000,0.000076,0.000724,0.116754
durante bolsonaro,387.000000,0.000394,0.003088,0.548432
durante pl,70.000000,0.000071,0.000680,1.006690
durante jair,179.000000,0.000182,0.001569,1.051050
durante brasil,17.000000,0.000017,0.000190,-1.129621
durante sobre,10.000000,0.000010,0.000117,-1.098102
durante congresso,20.000000,0.000020,0.000220,0.073111
durante pais,15.000000,0.000015,0.000169,-0.258761
durante todos,14.000000,0.000014,0.000159,-0.547240
durante terroristas,49.000000,0.000050,0.000494,0.800949
durante contra,14.000000,0.000014,0.000159,-0.535213
durante todo,85.000000,0.000087,0.000809,2.143381
durante quer,29.000000,0.000030,0.000308,1.803244
durante dois,18.000000,0.000018,0.000200,0.919554
durante estados,19.000000,0.000019,0.000210,0.054992
durante unidos,16.000000,0.000016,0.000180,-0.004380
durante expresidente,120.000000,0.000122,0.001100,0.684518
durante atos,96.000000,0.000098,0.000902,0.782028
durante brasilia,54.000000,0.000055,0.000539,-0.030575
durante federal,34.000000,0.000035,0.000355,-0.600836
durante exministro,60.000000,0.000061,0.000593,1.164720
durante defesa,17.000000,0.000017,0.000190,0.343540
durante ataques,26.000000,0.000026,0.000279,0.719338
durante sedes,18.000000,0.000018,0.000200,0.831243
durante tres,59.000000,0.000060,0.000584,1.008975
durante poderes,54.000000,0.000055,0.000539,0.991430
durante presidente,77.000000,0.000078,0.000741,0.637851
durante internado,24.000000,0.000024,0.000259,0.671496
durante nesta,27.000000,0.000027,0.000289,0.527032
durante segundafeira,22.000000,0.000022,0.000240,0.925839
durante bolsonaristas,12.000000,0.000012,0.000138,-0.287405
durante janeiro,13.000000,0.000013,0.000149,-0.159564
durante manha,19.000000,0.000019,0.000210,1.568979
durante sao,18.000000,0.000018,0.000200,-0.325938
durante golpistas,18.000000,0.000018,0.000200,-0.061925
durante tambem,28.000000,0.000028,0.000298,0.111414
durante apos,17.000000,0.000017,0.000190,-0.599631
durante antes,11.000000,0.000011,0.000128,0.303675
durante policia,28.000000,0.000028,0.000298,0.282031
durante desta,13.000000,0.000013,0.000149,0.625838
durante quatro,116.000000,0.000118,0.001068,2.829354
durante anos,185.000000,0.000188,0.001615,2.046866
durante gestao,131.000000,0.000133,0.001190,3.177859
durante agora,11.000000,0.000011,0.000128,-0.207150
durante so,10.000000,0.000010,0.000117,-0.206253
durante manifestacoes,13.000000,0.000013,0.000149,0.452506
durante eleicoes,39.000000,0.000040,0.000402,1.191850
durante estado,24.000000,0.000024,0.000259,0.068686
durante prisao,11.000000,0.000011,0.000128,-0.546083
durante ato,23.000000,0.000023,0.000250,1.277433
durante noite,14.000000,0.000014,0.000159,1.127122
durante domingo,82.000000,0.000083,0.000784,1.085349
durante reuniao,28.000000,0.000028,0.000298,2.117600
durante antidemocraticos,13.000000,0.000013,0.000149,0.528699
durante tarde,22.000000,0.000022,0.000240,1.604108
durante deste,10.000000,0.000010,0.000117,0.542312
durante governador,20.000000,0.000020,0.000220,0.660596
durante frente,26.000000,0.000026,0.000279,0.976777
durante pessoas,15.000000,0.000015,0.000169,-0.095281
durante acampamento,14.000000,0.000014,0.000159,1.449699
durante apoiadores,14.000000,0.000014,0.000159,0.031945
durante luiz,29.000000,0.000030,0.000308,0.937425
durante presidencia,21.000000,0.000021,0.000230,0.739650
durante sede,10.000000,0.000010,0.000117,0.596736
durante pf,26.000000,0.000026,0.000279,1.067522
durante informacoes,15.000000,0.000015,0.000169,0.452807
durante ministro,27.000000,0.000027,0.000289,0.059886
durante justica,34.000000,0.000035,0.000355,0.467826
durante dia,16.000000,0.000016,0.000180,-0.395810
durante invasao,58.000000,0.000059,0.000575,1.481246
durante palacio,33.000000,0.000034,0.000346,0.797406
durante planalto,18.000000,0.000018,0.000200,0.210283
durante mandato,196.000000,0.000199,0.001699,2.957538
durante constituicao,13.000000,0.000013,0.000149,1.218199
durante vandalismo,20.000000,0.000020,0.000220,0.501425
durante publico,11.000000,0.000011,0.000128,0.056456
durante ultimo,22.000000,0.000022,0.000240,0.784310
durante menos,34.000000,0.000035,0.000355,1.370840
durante governo,242.000000,0.000246,0.002046,1.671541
durante apenas,11.000000,0.000011,0.000128,0.529696
durante ainda,17.000000,0.000017,0.000190,-0.057789
durante df,14.000000,0.000014,0.000159,-0.080548
durante segundo,34.000000,0.000035,0.000355,0.700657
durante sigilo,10.000000,0.000010,0.000117,-0.151638
durante deu,10.000000,0.000010,0.000117,0.836974
durante nacional,22.000000,0.000022,0.000240,0.390060
durante passou,18.000000,0.000018,0.000200,1.718206
durante fez,14.000000,0.000014,0.000159,0.645102
durante leia,13.000000,0.000013,0.000149,0.486952
durante posse,31.000000,0.000032,0.000327,2.007941
durante imprensa,12.000000,0.000012,0.000138,1.357061
durante ocorreu,11.000000,0.000011,0.000128,1.345321
durante manifestacao,15.000000,0.000015,0.000169,1.388362
durante r,43.000000,0.000044,0.000439,-0.039439
durante acordo,11.000000,0.000011,0.000128,0.576903
durante invasoes,13.000000,0.000013,0.000149,0.993116
durante toda,12.000000,0.000012,0.000138,1.381527
durante intervencao,10.000000,0.000010,0.000117,0.498349
durante praca,20.000000,0.000020,0.000220,1.152334
durante campanha,195.000000,0.000198,0.001692,3.610447
durante presidencial,57.000000,0.000058,0.000566,2.455833
durante eleitoral,107.000000,0.000109,0.000994,2.309196
durante ibaneis,21.000000,0.000021,0.000230,0.736861
durante dias,38.000000,0.000039,0.000393,1.269573
durante anderson,40.000000,0.000041,0.000412,0.649815
durante torres,42.000000,0.000043,0.000430,0.251996
durante disse,10.000000,0.000010,0.000117,-0.483632
durante exsecretario,12.000000,0.000012,0.000138,0.787568
durante nova,15.000000,0.000015,0.000169,1.117022
durante ultima,75.000000,0.000076,0.000724,3.012875
durante executivo,30.000000,0.000031,0.000317,1.879026
durante ataque,26.000000,0.000026,0.000279,1.707811
durante primeira,26.000000,0.000026,0.000279,1.354508
durante processo,55.000000,0.000056,0.000548,2.288016
durante cartao,30.000000,0.000031,0.000317,0.251424
durante casa,87.000000,0.000089,0.000826,1.805852
durante horas,14.000000,0.000014,0.000159,1.120968
durante senado,12.000000,0.000012,0.000138,1.095395
durante entrevista,17.000000,0.000017,0.000190,1.666845
durante periodo,43.000000,0.000044,0.000439,2.374016
durante ultimos,33.000000,0.000034,0.000346,2.295850
durante passado,12.000000,0.000012,0.000138,0.726240
durante mil,10.000000,0.000010,0.000117,-0.624044
durante meio,14.000000,0.000014,0.000159,0.772300
durante lista,12.000000,0.000012,0.000138,1.079247
durante medidas,11.000000,0.000011,0.000128,0.978599
durante apreensao,179.000000,0.000182,0.001569,3.937403
durante ano,54.000000,0.000055,0.000539,1.645751
durante outra,29.000000,0.000030,0.000308,2.327836
durante ministerio,10.000000,0.000010,0.000117,0.104730
durante folha,10.000000,0.000010,0.000117,1.162728
durante gastos,35.000000,0.000036,0.000365,0.540250
durante dados,19.000000,0.000019,0.000210,1.117422
durante busca,187.000000,0.000190,0.001630,3.881934
durante valor,16.000000,0.000016,0.000180,0.661274
durante minimo,35.000000,0.000036,0.000365,1.612218
durante residencia,28.000000,0.000028,0.000298,2.063678
durante tercafeira,66.000000,0.000067,0.000645,2.518291
durante gastou,22.000000,0.000022,0.000240,0.521803
quatro bolsonaro,113.000000,0.000115,0.001043,0.343016
quatro pl,11.000000,0.000011,0.000128,0.181712
quatro jair,60.000000,0.000061,0.000593,0.983630
quatro facada,10.000000,0.000010,0.000117,1.934054
quatro brasil,14.000000,0.000014,0.000159,-0.298155
quatro expresidente,57.000000,0.000058,0.000566,0.965699
quatro atos,12.000000,0.000012,0.000138,-0.271792
quatro ataques,12.000000,0.000012,0.000138,0.971770
quatro presidente,28.000000,0.000028,0.000298,0.651872
quatro bolsonaristas,11.000000,0.000011,0.000128,0.651205
quatro apos,23.000000,0.000023,0.000250,0.728271
quatro anos,468.000000,0.000476,0.003643,4.000600
quatro gestao,17.000000,0.000017,0.000190,2.161496
quatro agora,11.000000,0.000011,0.000128,0.818471
quatro poder,12.000000,0.000012,0.000138,1.396956
quatro frente,46.000000,0.000047,0.000467,2.572943
quatro palacio,31.000000,0.000032,0.000327,1.760508
quatro planalto,30.000000,0.000031,0.000317,1.746730
quatro mandato,77.000000,0.000078,0.000741,3.048850
quatro constituicao,74.000000,0.000075,0.000715,3.982936
quatro governo,100.000000,0.000102,0.000936,1.813395
quatro entao,17.000000,0.000017,0.000190,1.814095
quatro r,52.000000,0.000053,0.000521,1.176227
quatro dias,15.000000,0.000015,0.000169,1.365659
quatro vezes,12.000000,0.000012,0.000138,1.728032
quatro executivo,24.000000,0.000024,0.000259,2.681504
quatro cartao,26.000000,0.000026,0.000279,1.133945
quatro corporativo,10.000000,0.000010,0.000117,0.391627
quatro milhoes,23.000000,0.000023,0.000250,1.307595
quatro horas,13.000000,0.000013,0.000149,2.072482
quatro gastos,40.000000,0.000041,0.000412,1.699403
quatro recebeu,12.000000,0.000012,0.000138,2.178448
quatro valor,14.000000,0.000014,0.000159,1.553364
quatro alimentacao,13.000000,0.000013,0.000149,2.561062
quatro gastou,16.000000,0.000016,0.000180,1.228970
quatro visitas,11.000000,0.000011,0.000128,2.380762
anos lula,143.000000,0.000146,0.001286,0.538478
anos pt,22.000000,0.000022,0.000240,0.169566
anos bolsonaro,779.000000,0.000793,0.005661,1.024386
anos pl,68.000000,0.000069,0.000663,0.754071
anos michelle,81.000000,0.000082,0.000775,1.908748
anos jair,208.000000,0.000212,0.001791,0.977570
anos brasil,97.000000,0.000099,0.000911,0.388245
anos eua,19.000000,0.000019,0.000210,0.005516
anos sobre,41.000000,0.000042,0.000421,0.089253
anos redes,13.000000,0.000013,0.000149,-0.269916
anos nada,29.000000,0.000030,0.000308,1.417680
anos pais,24.000000,0.000024,0.000259,-0.012389
anos pra,14.000000,0.000014,0.000159,0.176956
anos todos,20.000000,0.000020,0.000220,-0.414197
anos terroristas,15.000000,0.000015,0.000169,-0.606454
anos contra,51.000000,0.000052,0.000512,0.533923
anos todo,12.000000,0.000012,0.000138,-0.037995
anos lei,13.000000,0.000013,0.000149,0.167585
anos sempre,11.000000,0.000011,0.000128,0.187961
anos povo,11.000000,0.000011,0.000128,-0.144479
anos dois,36.000000,0.000037,0.000374,1.389069
anos expresidente,133.000000,0.000135,0.001206,0.563743
anos atos,28.000000,0.000028,0.000298,-0.673748
anos brasilia,14.000000,0.000014,0.000159,-1.604133
anos federal,34.000000,0.000035,0.000355,-0.824468
anos ataques,11.000000,0.000011,0.000128,-0.364495
anos tres,17.000000,0.000017,0.000190,-0.458981
anos presidente,104.000000,0.000106,0.000969,0.714805
anos internado,14.000000,0.000014,0.000159,-0.091133
anos nesta,18.000000,0.000018,0.000200,-0.102065
anos desde,11.000000,0.000011,0.000128,-0.315410
anos historia,11.000000,0.000011,0.000128,0.796447
anos janeiro,14.000000,0.000014,0.000159,-0.309088
anos hoje,12.000000,0.000012,0.000138,0.040878
anos sao,41.000000,0.000042,0.000421,0.273631
anos tambem,23.000000,0.000023,0.000250,-0.308928
anos apos,56.000000,0.000057,0.000557,0.368875
anos antes,10.000000,0.000010,0.000117,-0.015267
anos policia,13.000000,0.000013,0.000149,-0.708856
anos social,13.000000,0.000013,0.000149,0.910797
anos durante,15.000000,0.000015,0.000169,-0.465439
anos quatro,11.000000,0.000011,0.000128,0.250027
anos gestao,88.000000,0.000090,0.000835,2.556366
anos agora,34.000000,0.000035,0.000355,0.697683
anos golpe,15.000000,0.000015,0.000169,-0.174332
anos militar,10.000000,0.000010,0.000117,-0.217504
anos ser,22.000000,0.000022,0.000240,-0.616833
anos so,22.000000,0.000022,0.000240,0.358572
anos ter,22.000000,0.000022,0.000240,0.263055
anos esquerda,14.000000,0.000014,0.000159,0.456380
anos stf,10.000000,0.000010,0.000117,-1.324842
anos poder,16.000000,0.000016,0.000180,0.435385
anos estado,12.000000,0.000012,0.000138,-0.848093
anos novo,13.000000,0.000013,0.000149,0.481802
anos prisao,47.000000,0.000048,0.000476,0.682538
anos exercito,15.000000,0.000015,0.000169,0.513600
anos tudo,46.000000,0.000047,0.000467,1.279860
anos vida,18.000000,0.000018,0.000200,1.134437
anos paulo,11.000000,0.000011,0.000128,0.036191
anos seguranca,13.000000,0.000013,0.000149,-0.766383
anos frente,60.000000,0.000061,0.000593,1.589393
anos pessoas,16.000000,0.000016,0.000180,-0.254374
anos luiz,11.000000,0.000011,0.000128,-0.255608
anos presidencia,49.000000,0.000050,0.000494,1.363316
anos republica,11.000000,0.000011,0.000128,-0.747353
anos pf,12.000000,0.000012,0.000138,0.070700
anos publica,17.000000,0.000017,0.000190,-0.114320
anos decisao,10.000000,0.000010,0.000117,0.118593
anos informacoes,24.000000,0.000024,0.000259,0.699178
anos chefe,35.000000,0.000036,0.000365,2.012028
anos caso,13.000000,0.000013,0.000149,0.512800
anos ministro,13.000000,0.000013,0.000149,-0.894633
anos dia,20.000000,0.000020,0.000220,-0.396298
anos sera,13.000000,0.000013,0.000149,0.243655
anos politica,17.000000,0.000017,0.000190,-0.046551
anos palacio,50.000000,0.000051,0.000503,0.989290
anos planalto,50.000000,0.000051,0.000503,1.008302
anos mandato,127.000000,0.000129,0.001157,2.299978
anos publico,13.000000,0.000013,0.000149,-0.000122
anos violencia,17.000000,0.000017,0.000190,1.009092
anos menos,45.000000,0.000046,0.000458,1.427510
anos governo,265.000000,0.000270,0.002216,1.538701
anos apenas,16.000000,0.000016,0.000180,0.680758
anos ainda,13.000000,0.000013,0.000149,-0.549685
anos primeiro,30.000000,0.000031,0.000317,1.128006
anos crimes,21.000000,0.000021,0.000230,1.009003
anos segundo,44.000000,0.000045,0.000448,0.734854
anos sigilo,48.000000,0.000049,0.000485,1.193346
anos entao,29.000000,0.000030,0.000308,1.098924
anos presos,14.000000,0.000014,0.000159,0.634500
anos passou,10.000000,0.000010,0.000117,0.906787
anos vez,10.000000,0.000010,0.000117,-0.133305
anos fez,20.000000,0.000020,0.000220,0.778145
anos onde,14.000000,0.000014,0.000159,0.130300
anos capitolio,29.000000,0.000030,0.000308,2.078144
anos vai,21.000000,0.000021,0.000230,0.123046
anos r,118.000000,0.000120,0.001084,0.746414
anos familia,16.000000,0.000016,0.000180,0.764892
anos veja,28.000000,0.000028,0.000298,1.166780
anos ex,22.000000,0.000022,0.000240,1.821372
anos eleitoral,12.000000,0.000012,0.000138,-0.102358
anos dias,14.000000,0.000014,0.000159,0.047412
anos alem,19.000000,0.000019,0.000210,0.632351
anos sendo,13.000000,0.000013,0.000149,0.440515
anos disse,10.000000,0.000010,0.000117,-0.707264
anos maior,14.000000,0.000014,0.000159,0.585410
anos deixa,39.000000,0.000040,0.000402,1.168189
anos executivo,50.000000,0.000051,0.000503,2.166220
anos cadeia,12.000000,0.000012,0.000138,1.024751
anos cartao,178.000000,0.000181,0.001561,1.808379
anos corporativo,95.000000,0.000097,0.000894,1.393665
anos milhoes,60.000000,0.000061,0.000593,1.017192
anos dinheiro,14.000000,0.000014,0.000159,0.761762
anos informacao,11.000000,0.000011,0.000128,0.055070
anos fonte,22.000000,0.000022,0.000240,1.329078
anos cada,15.000000,0.000015,0.000169,0.995377
anos mil,36.000000,0.000037,0.000374,0.433258
anos meio,15.000000,0.000015,0.000169,0.617661
anos lista,40.000000,0.000041,0.000412,2.059587
anos vem,22.000000,0.000022,0.000240,1.617428
anos enquanto,15.000000,0.000015,0.000169,0.740326
anos brasileiros,20.000000,0.000020,0.000220,0.924281
anos gastos,87.000000,0.000089,0.000826,1.227178
anos dados,22.000000,0.000022,0.000240,1.040394
anos recebeu,25.000000,0.000025,0.000269,1.663164
anos reais,11.000000,0.000011,0.000128,0.789413
anos valor,28.000000,0.000028,0.000298,0.997258
anos valores,14.000000,0.000014,0.000159,0.913831
anos mostra,12.000000,0.000012,0.000138,1.077615
anos dilma,28.000000,0.000028,0.000298,1.176195
anos despesas,14.000000,0.000014,0.000159,0.801840
anos alimentacao,14.000000,0.000014,0.000159,1.385916
anos gasto,13.000000,0.000013,0.000149,0.958807
anos gastou,90.000000,0.000092,0.000852,1.706938
anos visitas,65.000000,0.000066,0.000637,2.908001
anos hotel,40.000000,0.000041,0.000412,2.290196
grupos bolsonaro,60.000000,0.000061,0.000593,0.425160
grupos jair,39.000000,0.000040,0.000402,1.268034
grupos brasil,16.000000,0.000016,0.000180,0.550563
grupos redes,20.000000,0.000020,0.000220,2.125307
grupos sociais,18.000000,0.000018,0.000200,1.990900
grupos terroristas,13.000000,0.000013,0.000149,1.214886
grupos expresidente,33.000000,0.000034,0.000346,1.134342
grupos atos,15.000000,0.000015,0.000169,0.666538
grupos brasilia,19.000000,0.000019,0.000210,0.665688
grupos bolsonaristas,60.000000,0.000061,0.000593,3.062841
grupos golpistas,10.000000,0.000010,0.000117,1.091096
grupos radicais,30.000000,0.000031,0.000317,3.949811
grupos apoiadores,41.000000,0.000042,0.000421,2.847268
grupos extremistas,16.000000,0.000016,0.000180,3.135581
grupos ministro,11.000000,0.000011,0.000128,0.902753
grupos direita,15.000000,0.000015,0.000169,2.555054
grupos invadiram,11.000000,0.000011,0.000128,2.515867
gestao lula,41.000000,0.000042,0.000421,0.765356
gestao pt,16.000000,0.000016,0.000180,1.327263
gestao bolsonaro,308.000000,0.000313,0.002529,1.572625
gestao pl,71.000000,0.000072,0.000689,2.273394
gestao jair,130.000000,0.000132,0.001182,1.983718
gestao sobre,11.000000,0.000011,0.000128,0.249727
gestao todos,41.000000,0.000042,0.000421,1.779793
gestao democracia,20.000000,0.000020,0.000220,1.225403
gestao expresidente,42.000000,0.000043,0.000430,0.887214
gestao federal,17.000000,0.000017,0.000190,-0.041464
gestao presidente,10.000000,0.000010,0.000117,-0.150850
gestao tambem,12.000000,0.000012,0.000138,0.516635
gestao brasileira,14.000000,0.000014,0.000159,1.836025
gestao tudo,40.000000,0.000041,0.000412,2.616249
gestao luiz,17.000000,0.000017,0.000190,1.655861
gestao inacio,17.000000,0.000017,0.000190,1.752405
gestao silva,17.000000,0.000017,0.000190,1.505120
gestao publica,13.000000,0.000013,0.000149,1.093567
gestao publico,31.000000,0.000032,0.000327,2.345067
gestao menos,19.000000,0.000019,0.000210,2.041437
gestao governo,34.000000,0.000035,0.000355,0.961482
gestao segundo,14.000000,0.000014,0.000159,1.065873
gestao r,62.000000,0.000063,0.000610,1.579014
gestao ibaneis,10.000000,0.000010,0.000117,1.247442
gestao rocha,10.000000,0.000010,0.000117,1.526189
gestao deixa,37.000000,0.000038,0.000384,2.591696
gestao eduardo,15.000000,0.000015,0.000169,2.841828
gestao milhoes,34.000000,0.000035,0.000355,1.925358
gestao mil,14.000000,0.000014,0.000159,0.964947
gestao meio,14.000000,0.000014,0.000159,2.024819
gestao quebra,11.000000,0.000011,0.000128,2.226613
gestao gastos,20.000000,0.000020,0.000220,1.233153
gestao gastou,25.000000,0.000025,0.000269,1.902155
outros bolsonaro,55.000000,0.000056,0.000548,-0.623345
outros michelle,11.000000,0.000011,0.000128,0.915141
outros brasil,18.000000,0.000018,0.000200,-0.293147
outros sociais,13.000000,0.000013,0.000149,0.703985
outros pais,16.000000,0.000016,0.000180,0.585093
outros golpista,13.000000,0.000013,0.000149,1.443462
outros todos,17.000000,0.000017,0.000190,0.426231
outros contra,18.000000,0.000018,0.000200,0.495416
outros dois,21.000000,0.000021,0.000230,1.853020
outros estados,28.000000,0.000028,0.000298,1.222073
outros expresidente,19.000000,0.000019,0.000210,-0.379220
outros atos,77.000000,0.000078,0.000741,1.340800
outros brasilia,27.000000,0.000027,0.000289,0.055593
outros poderes,17.000000,0.000017,0.000190,0.614975
outros presidente,12.000000,0.000012,0.000138,-0.441732
outros bolsonaristas,16.000000,0.000016,0.000180,0.779592
outros sao,22.000000,0.000022,0.000240,0.654048
outros golpistas,15.000000,0.000015,0.000169,0.535068
outros tambem,24.000000,0.000024,0.000259,0.736579
outros ha,12.000000,0.000012,0.000138,0.735834
outros agora,13.000000,0.000013,0.000149,0.739219
outros ser,15.000000,0.000015,0.000169,0.003122
outros ter,22.000000,0.000022,0.000240,1.266002
outros estao,18.000000,0.000018,0.000200,1.227566
outros bem,18.000000,0.000018,0.000200,1.709327
outros ato,10.000000,0.000010,0.000117,1.223839
outros tudo,14.000000,0.000014,0.000159,1.093223
outros seguranca,11.000000,0.000011,0.000128,0.069510
outros apoiadores,13.000000,0.000013,0.000149,0.737152
outros ontem,27.000000,0.000027,0.000289,2.326178
outros politicos,13.000000,0.000013,0.000149,1.853120
outros dia,23.000000,0.000023,0.000250,0.746411
outros nesse,16.000000,0.000016,0.000180,2.331774
outros governo,13.000000,0.000013,0.000149,-0.473133
outros crimes,15.000000,0.000015,0.000169,1.675478
outros responsaveis,68.000000,0.000069,0.000663,3.474617
outros vao,14.000000,0.000014,0.000159,2.275534
outros dar,11.000000,0.000011,0.000128,1.751165
outros r,16.000000,0.000016,0.000180,-0.248735
outros predios,13.000000,0.000013,0.000149,1.124881
outros financiadores,62.000000,0.000063,0.000610,3.630080
outros nova,28.000000,0.000028,0.000298,2.520492
outros causa,13.000000,0.000013,0.000149,2.157751
outros militares,17.000000,0.000017,0.000190,1.725771
outros cartao,11.000000,0.000011,0.000128,0.027437
outros ministros,10.000000,0.000010,0.000117,1.667128
outros mil,25.000000,0.000025,0.000269,1.071562
outros vem,10.000000,0.000010,0.000117,1.831918
outros gastos,14.000000,0.000014,0.000159,0.403274
agora lula,67.000000,0.000068,0.000654,0.348770
agora nunca,15.000000,0.000015,0.000169,1.542986
agora bolsonaro,176.000000,0.000179,0.001545,0.105303
agora pl,13.000000,0.000013,0.000149,-0.332044
agora jair,38.000000,0.000039,0.000393,-0.153938
agora brasil,58.000000,0.000059,0.000575,0.442421
agora deputados,17.000000,0.000017,0.000190,1.406578
agora eua,11.000000,0.000011,0.000128,0.027416
agora sobre,26.000000,0.000026,0.000279,0.202221
agora instagram,16.000000,0.000016,0.000180,1.649636
agora nada,17.000000,0.000017,0.000190,1.452041
agora pais,29.000000,0.000030,0.000308,0.745296
agora pra,26.000000,0.000026,0.000279,1.364439
agora assim,12.000000,0.000012,0.000138,0.764655
agora todos,59.000000,0.000060,0.000584,1.236052
agora terroristas,28.000000,0.000028,0.000298,0.586144
agora contra,18.000000,0.000018,0.000200,0.060913
agora todo,25.000000,0.000025,0.000269,1.264418
agora lei,10.000000,0.000010,0.000117,0.473665
agora faz,11.000000,0.000011,0.000128,1.059138
agora sempre,15.000000,0.000015,0.000169,1.066560
agora direitos,13.000000,0.000013,0.000149,1.474787
agora povo,12.000000,0.000012,0.000138,0.510976
agora estados,16.000000,0.000016,0.000180,0.227954
agora unidos,13.000000,0.000013,0.000149,0.132793
agora expresidente,54.000000,0.000055,0.000539,0.230822
agora atos,22.000000,0.000022,0.000240,-0.346466
agora brasilia,12.000000,0.000012,0.000138,-1.189840
agora federal,18.000000,0.000018,0.000200,-0.892013
agora tres,10.000000,0.000010,0.000117,-0.421166
agora urgente,11.000000,0.000011,0.000128,0.972849
agora presidente,41.000000,0.000042,0.000421,0.352430
agora internado,11.000000,0.000011,0.000128,0.236149
agora bolsonaristas,10.000000,0.000010,0.000117,-0.124915
agora sao,32.000000,0.000033,0.000336,0.594238
agora tambem,20.000000,0.000020,0.000220,0.119754
agora apos,18.000000,0.000018,0.000200,-0.197661
agora terrorismo,12.000000,0.000012,0.000138,0.835763
agora policia,14.000000,0.000014,0.000159,-0.066304
agora ha,28.000000,0.000028,0.000298,1.148628
agora anos,11.000000,0.000011,0.000128,-0.430782
agora outros,12.000000,0.000012,0.000138,0.659176
agora golpe,14.000000,0.000014,0.000159,0.325119
agora ser,16.000000,0.000016,0.000180,-0.366843
agora so,32.000000,0.000033,0.000336,1.301709
agora anistia,19.000000,0.000019,0.000210,1.849842
agora ter,10.000000,0.000010,0.000117,0.043041
