Number of pairs,760091.000000
Number of unique pairs,17869
Average pair frequency,42.536852
Pair entropy,8.913081

Pair,Frequency,Proportion,Entropy Term,Mutual Information
todas redes,13.000000,0.000017,0.000188,2.107414
todas sociais,13.000000,0.000017,0.000188,2.090161
todas radios,10.000000,0.000013,0.000148,1.697230
todas todos,10.000000,0.000013,0.000148,0.859713
todas pesquisas,21.000000,0.000028,0.000290,2.615502
todas estao,15.000000,0.000020,0.000214,1.974954
afirmou lula,52.000000,0.000068,0.000656,0.013200
afirmou presidente,66.000000,0.000087,0.000812,0.549704
afirmou bolsonaro,87.000000,0.000114,0.001039,-0.157415
afirmou brasil,36.000000,0.000047,0.000472,0.366455
afirmou ministro,25.000000,0.000033,0.000340,1.760874
afirmou denuncia,11.000000,0.000014,0.000161,1.777806
afirmou campanha,34.000000,0.000045,0.000448,1.159080
afirmou jair,29.000000,0.000038,0.000388,0.245456
afirmou eleitoral,15.000000,0.000020,0.000214,0.384263
afirmou caso,10.000000,0.000013,0.000148,1.291234
afirmou ter,21.000000,0.000028,0.000290,1.596554
afirmou eleicoes,12.000000,0.000016,0.000175,0.086936
afirmou entrevista,25.000000,0.000033,0.000340,2.620168
afirmou candidato,19.000000,0.000025,0.000265,0.610206
afirmou domingo,15.000000,0.000020,0.000214,0.590745
afirmou governo,17.000000,0.000022,0.000239,0.739418
afirmou dia,10.000000,0.000013,0.000148,0.026835
afirmou sao,10.000000,0.000013,0.000148,-0.034070
afirmou tse,17.000000,0.000022,0.000239,0.673779
afirmou povo,10.000000,0.000013,0.000148,0.732176
afirmou redes,10.000000,0.000013,0.000148,1.320260
afirmou sociais,10.000000,0.000013,0.000148,1.303007
afirmou jefferson,12.000000,0.000016,0.000175,1.071999
afirmou pl,15.000000,0.000020,0.000214,0.137665
afirmou apos,20.000000,0.000026,0.000277,1.256726
afirmou decisao,10.000000,0.000013,0.000148,1.603045
afirmou ser,14.000000,0.000018,0.000201,0.598644
afirmou petista,13.000000,0.000017,0.000188,0.877501
afirmou expresidente,10.000000,0.000013,0.000148,0.732919
afirmou ainda,19.000000,0.000025,0.000265,1.430620
afirmou grupo,10.000000,0.000013,0.000148,2.155581
afirmou menos,10.000000,0.000013,0.000148,0.991274
afirmou sobre,11.000000,0.000014,0.000161,0.171064
afirmou durante,17.000000,0.000022,0.000239,1.651313
afirmou nesta,25.000000,0.000033,0.000340,1.599145
afirmou segundafeira,11.000000,0.000014,0.000161,2.035183
afirmou neste,18.000000,0.000024,0.000252,1.101140
afirmou vai,30.000000,0.000039,0.000400,1.370591
afirmou hoje,13.000000,0.000017,0.000188,0.733034
afirmou ha,12.000000,0.000016,0.000175,1.581955
afirmou vitoria,14.000000,0.000018,0.000201,1.064937
afirmou resultado,18.000000,0.000024,0.000252,1.563764
afirmou urnas,10.000000,0.000013,0.000148,0.603302
apos lula,150.000000,0.000197,0.001683,0.175278
apos debate,73.000000,0.000096,0.000888,1.493727
apos presidente,138.000000,0.000182,0.001564,0.389989
apos bolsonaro,260.000000,0.000342,0.002730,0.040045
apos pt,30.000000,0.000039,0.000400,-0.237315
apos contra,40.000000,0.000053,0.000518,0.516183
apos brasil,16.000000,0.000021,0.000227,-1.341789
apos ministro,59.000000,0.000078,0.000735,1.722222
apos denuncia,54.000000,0.000071,0.000679,2.471581
apos mil,25.000000,0.000033,0.000340,1.115826
apos insercoes,23.000000,0.000030,0.000315,0.733847
apos campanha,65.000000,0.000086,0.000801,0.909794
apos jair,69.000000,0.000091,0.000845,0.214953
apos eleitoral,28.000000,0.000037,0.000376,0.111103
apos pais,15.000000,0.000020,0.000214,-0.340413
apos tribunal,42.000000,0.000055,0.000542,1.442355
apos voto,13.000000,0.000017,0.000188,-0.356380
apos radio,17.000000,0.000022,0.000239,0.925850
apos caso,12.000000,0.000016,0.000175,0.576242
apos anos,86.000000,0.000113,0.001028,1.779822
apos ter,65.000000,0.000086,0.000801,1.829105
apos eleicoes,102.000000,0.000134,0.001197,1.329689
apos candidato,34.000000,0.000045,0.000448,0.294814
apos reeleicao,13.000000,0.000017,0.000188,-0.191942
apos apoio,36.000000,0.000047,0.000472,1.095192
apos domingo,21.000000,0.000028,0.000290,0.029904
apos governador,11.000000,0.000014,0.000161,-0.168175
apos tambem,13.000000,0.000017,0.000188,-0.132291
apos votar,52.000000,0.000068,0.000656,1.363839
apos todo,10.000000,0.000013,0.000148,0.241071
apos ultimo,18.000000,0.000024,0.000252,1.080013
apos dois,13.000000,0.000017,0.000188,0.259964
apos governo,17.000000,0.000022,0.000239,-0.157896
apos dia,11.000000,0.000014,0.000161,-0.775168
apos sao,12.000000,0.000016,0.000175,-0.749062
apos tse,58.000000,0.000076,0.000723,1.003695
apos pedido,19.000000,0.000025,0.000265,1.817234
apos rio,29.000000,0.000038,0.000388,1.117156
apos pessoas,17.000000,0.000022,0.000239,0.489613
apos superior,25.000000,0.000033,0.000340,1.166330
apos primeiro,48.000000,0.000063,0.000611,1.375617
apos turno,96.000000,0.000126,0.001134,0.953658
apos policia,19.000000,0.000025,0.000265,1.158772
apos federal,32.000000,0.000042,0.000424,0.848440
apos redes,11.000000,0.000014,0.000161,0.518256
apos sociais,10.000000,0.000013,0.000148,0.405693
apos deputado,17.000000,0.000022,0.000239,1.146393
apos roberto,30.000000,0.000039,0.000400,1.222893
apos jefferson,35.000000,0.000046,0.000460,1.245127
apos pl,20.000000,0.000026,0.000277,-0.471966
apos decisao,36.000000,0.000047,0.000472,1.986666
apos alexandre,41.000000,0.000054,0.000530,1.852853
apos moraes,61.000000,0.000080,0.000757,2.090368
apos policiais,28.000000,0.000037,0.000376,2.157834
apos prisao,23.000000,0.000030,0.000315,1.890506
apos ser,77.000000,0.000101,0.000932,1.406079
apos radios,34.000000,0.000045,0.000448,1.498902
apos apoiadores,10.000000,0.000013,0.000148,0.555904
apos petista,23.000000,0.000030,0.000315,0.550732
apos expresidente,21.000000,0.000028,0.000290,0.577543
apos luiz,31.000000,0.000041,0.000412,0.692244
apos inacio,27.000000,0.000036,0.000364,0.527872
apos silva,13.000000,0.000017,0.000188,-0.353541
apos segundo,51.000000,0.000067,0.000645,0.467140
apos globo,33.000000,0.000043,0.000436,1.003095
apos adversario,12.000000,0.000016,0.000175,1.453012
apos outubro,13.000000,0.000017,0.000188,0.142862
apos numero,22.000000,0.000029,0.000302,1.432207
apos sobre,67.000000,0.000088,0.000823,1.080548
apos votos,37.000000,0.000049,0.000483,-0.203090
apos validos,10.000000,0.000013,0.000148,-0.422054
apos primeira,11.000000,0.000014,0.000161,1.072865
apos aliado,15.000000,0.000020,0.000214,1.737366
apos neste,18.000000,0.000024,0.000252,0.203827
apos fala,13.000000,0.000017,0.000188,1.117227
apos eleicao,28.000000,0.000037,0.000376,0.604121
apos presidencial,12.000000,0.000016,0.000175,0.791613
apos eleitores,14.000000,0.000018,0.000201,0.345511
apos diz,27.000000,0.000036,0.000364,0.980407
apos tv,23.000000,0.000030,0.000315,1.118482
apos atual,13.000000,0.000017,0.000188,0.215474
apos fim,11.000000,0.000014,0.000161,1.082232
apos propaganda,11.000000,0.000014,0.000161,0.712699
apos hoje,10.000000,0.000013,0.000148,-0.426644
apos sera,10.000000,0.000013,0.000148,-0.143341
apos justica,10.000000,0.000013,0.000148,0.566665
apos horas,15.000000,0.000020,0.000214,1.380691
apos brasilia,11.000000,0.000014,0.000161,1.256586
apos apuracao,31.000000,0.000041,0.000412,1.707384
apos vencer,14.000000,0.000018,0.000201,1.467401
apos janeiro,13.000000,0.000017,0.000188,0.782228
apos sido,24.000000,0.000032,0.000327,1.857696
apos eleito,30.000000,0.000039,0.000400,0.709290
apos disputa,13.000000,0.000017,0.000188,0.726300
apos reeleito,17.000000,0.000022,0.000239,1.711706
apos partido,11.000000,0.000014,0.000161,0.633032
apos presidencia,10.000000,0.000013,0.000148,0.169997
apos stf,17.000000,0.000022,0.000239,1.105051
apos vitoria,44.000000,0.000058,0.000565,1.312756
apos militar,20.000000,0.000026,0.000277,1.843281
apos estar,13.000000,0.000017,0.000188,1.577790
apos resultado,48.000000,0.000063,0.000611,1.647279
apos votacao,29.000000,0.000038,0.000388,1.364385
apos urnas,42.000000,0.000055,0.000542,1.141073
apos datafolha,11.000000,0.000014,0.000161,0.941959
decisao lula,23.000000,0.000030,0.000315,-0.660397
decisao presidente,62.000000,0.000082,0.000768,0.629337
decisao bolsonaro,47.000000,0.000062,0.000599,-0.631022
decisao brasil,11.000000,0.000014,0.000161,-0.677016
decisao ministro,45.000000,0.000059,0.000576,2.490813
decisao insercoes,10.000000,0.000013,0.000148,0.940405
decisao campanha,19.000000,0.000025,0.000265,0.719312
decisao jair,12.000000,0.000016,0.000175,-0.494780
decisao disse,12.000000,0.000016,0.000175,1.136321
decisao eleitoral,32.000000,0.000042,0.000424,1.284101
decisao pais,11.000000,0.000014,0.000161,0.388899
decisao tribunal,32.000000,0.000042,0.000424,2.209888
decisao voto,14.000000,0.000018,0.000201,0.757195
decisao tse,69.000000,0.000091,0.000845,2.216825
decisao pedido,21.000000,0.000028,0.000290,2.956784
decisao superior,16.000000,0.000021,0.000227,1.759510
decisao turno,12.000000,0.000016,0.000175,-0.086317
decisao federal,13.000000,0.000017,0.000188,0.987120
decisao afirmou,14.000000,0.000018,0.000201,1.939518
decisao apos,15.000000,0.000020,0.000214,1.111197
decisao alexandre,59.000000,0.000078,0.000735,3.256285
decisao moraes,96.000000,0.000126,0.001134,3.583309
decisao radios,13.000000,0.000017,0.000188,1.576957
decisao segundo,10.000000,0.000013,0.000148,-0.122634
decisao ainda,11.000000,0.000014,0.000161,1.026229
decisao sobre,27.000000,0.000036,0.000364,1.211159
decisao sera,10.000000,0.000013,0.000148,0.896126
decisao justica,15.000000,0.000020,0.000214,2.011597
decisao stf,19.000000,0.000025,0.000265,2.255744
decisao importante,10.000000,0.000013,0.000148,2.077063
alexandre lula,15.000000,0.000020,0.000214,-1.351707
alexandre presidente,109.000000,0.000143,0.001269,0.929684
alexandre bolsonaro,61.000000,0.000080,0.000757,-0.634162
alexandre contra,10.000000,0.000013,0.000148,-0.094510
alexandre denuncia,21.000000,0.000028,0.000290,2.302720
alexandre campanha,64.000000,0.000084,0.000790,1.669890
alexandre jair,24.000000,0.000032,0.000327,-0.065499
alexandre disse,23.000000,0.000030,0.000315,1.523043
alexandre eleitoral,43.000000,0.000057,0.000553,1.315700
alexandre tribunal,67.000000,0.000088,0.000823,2.684978
alexandre ter,14.000000,0.000018,0.000201,1.069376
alexandre tse,63.000000,0.000083,0.000779,1.861987
alexandre pedido,49.000000,0.000064,0.000622,3.540216
alexandre superior,47.000000,0.000062,0.000599,2.573203
alexandre policia,24.000000,0.000032,0.000327,2.167988
alexandre federal,26.000000,0.000034,0.000352,1.416401
alexandre processo,10.000000,0.000013,0.000148,2.110829
alexandre afirmou,11.000000,0.000014,0.000161,1.434489
alexandre moraes,529.000000,0.000696,0.005060,5.026083
alexandre qualquer,10.000000,0.000013,0.000148,1.858775
alexandre sobre,25.000000,0.000033,0.000340,0.870332
alexandre nesta,10.000000,0.000013,0.000148,0.561142
alexandre provas,26.000000,0.000034,0.000352,2.941178
alexandre vai,11.000000,0.000014,0.000161,0.245576
alexandre horas,26.000000,0.000034,0.000352,2.706338
alexandre noite,10.000000,0.000013,0.000148,1.630463
alexandre stf,20.000000,0.000026,0.000277,2.043171
alexandre gomes,86.000000,0.000113,0.001028,4.117049
alexandre deu,20.000000,0.000026,0.000277,2.559724
alexandre cargo,10.000000,0.000013,0.000148,2.015519
alexandre quartafeira,10.000000,0.000013,0.000148,2.027715
moraes lula,20.000000,0.000026,0.000277,-1.223811
moraes presidente,128.000000,0.000168,0.001463,0.930580
moraes bolsonaro,143.000000,0.000188,0.001614,0.058022
moraes contra,25.000000,0.000033,0.000340,0.661994
moraes quer,11.000000,0.000014,0.000161,1.154355
moraes ministro,20.000000,0.000026,0.000277,1.256230
moraes denuncia,18.000000,0.000024,0.000252,1.988783
moraes insercoes,35.000000,0.000046,0.000460,1.769515
moraes campanha,113.000000,0.000149,0.001310,2.078608
moraes jair,48.000000,0.000063,0.000611,0.467861
moraes disse,25.000000,0.000033,0.000340,1.446638
moraes eleitoral,65.000000,0.000086,0.000801,1.569100
moraes tribunal,65.000000,0.000086,0.000801,2.494886
moraes caso,10.000000,0.000013,0.000148,1.009734
moraes ter,16.000000,0.000021,0.000227,1.043120
moraes eleicoes,13.000000,0.000017,0.000188,-0.114521
moraes tambem,15.000000,0.000020,0.000214,0.626624
moraes dia,10.000000,0.000013,0.000148,-0.254664
moraes tse,83.000000,0.000109,0.000996,1.977906
moraes pedido,85.000000,0.000112,0.001017,3.931260
moraes superior,45.000000,0.000059,0.000576,2.369931
moraes policia,19.000000,0.000025,0.000265,1.774586
moraes federal,29.000000,0.000038,0.000388,1.365814
moraes pl,11.000000,0.000014,0.000161,-0.453989
moraes processo,16.000000,0.000021,0.000227,2.421046
moraes afirmou,20.000000,0.000026,0.000277,1.872540
moraes apos,19.000000,0.000025,0.000265,0.923933
moraes decisao,16.000000,0.000021,0.000227,1.791549
moraes prisao,11.000000,0.000014,0.000161,1.768721
moraes radios,22.000000,0.000029,0.000302,1.679398
moraes segundo,20.000000,0.000026,0.000277,0.146861
moraes ainda,13.000000,0.000017,0.000188,0.769630
moraes qualquer,16.000000,0.000021,0.000227,2.168992
moraes sobre,65.000000,0.000086,0.000801,1.666057
moraes nesta,10.000000,0.000013,0.000148,0.401355
moraes provas,43.000000,0.000057,0.000553,3.284495
moraes fazer,10.000000,0.000013,0.000148,0.927394
moraes diz,18.000000,0.000024,0.000252,1.190756
moraes vai,14.000000,0.000018,0.000201,0.326951
moraes horas,35.000000,0.000046,0.000460,2.843803
moraes fraude,22.000000,0.000029,0.000302,2.739500
moraes noite,13.000000,0.000017,0.000188,1.733041
moraes stf,22.000000,0.000029,0.000302,1.978694
moraes deu,22.000000,0.000029,0.000302,2.495248
moraes quartafeira,11.000000,0.000014,0.000161,1.963238
moraes prf,24.000000,0.000032,0.000327,2.672361
acesse lula,27.000000,0.000036,0.000364,-0.185368
acesse video,25.000000,0.000033,0.000340,2.116521
acesse presidente,14.000000,0.000018,0.000201,-0.544054
acesse bolsonaro,121.000000,0.000159,0.001392,0.629307
acesse brasil,27.000000,0.000036,0.000364,0.535612
acesse link,82.000000,0.000108,0.000985,4.323512
acesse tambem,22.000000,0.000029,0.000302,1.747955
acesse pesquisa,14.000000,0.000018,0.000201,1.045313
acesse materia,29.000000,0.000038,0.000388,3.634829
acesse noticias,14.000000,0.000018,0.000201,1.757968
acesse vamos,12.000000,0.000016,0.000175,1.013324
acesse completa,28.000000,0.000037,0.000376,3.509281
acesse twitter,19.000000,0.000025,0.000265,2.838574
acesse site,133.000000,0.000175,0.001514,4.935923
acesse veja,19.000000,0.000025,0.000265,1.910540
materia lula,25.000000,0.000033,0.000340,-0.066781
materia presidente,20.000000,0.000026,0.000277,0.008168
materia bolsonaro,51.000000,0.000067,0.000645,-0.039110
materia jair,11.000000,0.000014,0.000161,-0.071558
materia link,41.000000,0.000054,0.000530,3.825913
materia acesse,21.000000,0.000028,0.000290,3.312056
materia noticias,12.000000,0.000016,0.000175,1.799365
materia completa,224.000000,0.000295,0.002396,5.784270
materia site,37.000000,0.000049,0.000483,3.852039
politica lula,96.000000,0.000126,0.001134,-0.036336
politica debate,20.000000,0.000026,0.000277,0.433673
politica presidente,61.000000,0.000080,0.000757,-0.191717
politica bolsonaro,259.000000,0.000341,0.002721,0.270865
politica tudo,11.000000,0.000014,0.000161,0.498941
politica pt,17.000000,0.000022,0.000239,-0.570625
politica contra,16.000000,0.000021,0.000227,-0.165434
politica brasil,86.000000,0.000113,0.001028,0.574643
politica via,13.000000,0.000017,0.000188,0.913313
politica ministro,10.000000,0.000013,0.000148,0.181943
politica campanha,11.000000,0.000014,0.000161,-0.632025
politica jair,29.000000,0.000038,0.000388,-0.417185
politica disse,25.000000,0.000033,0.000340,1.065497
politica pais,27.000000,0.000036,0.000364,0.482047
politica voto,15.000000,0.000020,0.000214,0.021394
politica anos,17.000000,0.000022,0.000239,0.393361
politica voce,12.000000,0.000016,0.000175,0.021158
politica agora,49.000000,0.000064,0.000622,1.573309
politica eleicoes,100.000000,0.000132,0.001176,1.544559
politica candidato,13.000000,0.000017,0.000188,-0.431924
politica cidade,15.000000,0.000020,0.000214,1.104074
politica domingo,10.000000,0.000013,0.000148,-0.477360
politica tambem,15.000000,0.000020,0.000214,0.245483
politica governo,27.000000,0.000036,0.000364,0.539401
politica dia,15.000000,0.000020,0.000214,-0.230340
politica sao,55.000000,0.000072,0.000690,1.008038
politica paulo,10.000000,0.000013,0.000148,-0.065204
politica bem,11.000000,0.000014,0.000161,0.332846
politica pesquisa,17.000000,0.000022,0.000239,0.119989
politica primeiro,49.000000,0.000064,0.000622,1.630910
politica turno,19.000000,0.000025,0.000265,-0.431578
politica sempre,10.000000,0.000013,0.000148,0.839138
politica federal,11.000000,0.000014,0.000161,0.015272
politica pl,11.000000,0.000014,0.000161,-0.835130
politica brasileira,36.000000,0.000047,0.000472,2.660216
politica esquerda,17.000000,0.000022,0.000239,1.620164
politica ser,11.000000,0.000014,0.000161,-0.305158
politica so,17.000000,0.000022,0.000239,0.641915
politica faz,13.000000,0.000017,0.000188,1.119317
politica petista,10.000000,0.000013,0.000148,-0.047504
politica segundo,17.000000,0.000022,0.000239,-0.396799
politica ainda,18.000000,0.000024,0.000252,0.713912
politica sobre,17.000000,0.000022,0.000239,-0.056258
politica durante,12.000000,0.000016,0.000175,0.640366
politica noticias,49.000000,0.000064,0.000622,1.891251
politica votos,16.000000,0.000021,0.000227,-0.806746
politica grande,10.000000,0.000013,0.000148,0.318092
politica bom,15.000000,0.000020,0.000214,1.868009
politica direita,16.000000,0.000021,0.000227,1.647864
politica neste,10.000000,0.000013,0.000148,-0.149287
politica todos,12.000000,0.000016,0.000175,-0.145396
politica ver,12.000000,0.000016,0.000175,1.459554
politica vai,19.000000,0.000025,0.000265,0.251192
politica hoje,13.000000,0.000017,0.000188,0.070394
politica deus,10.000000,0.000013,0.000148,0.023759
politica salario,12.000000,0.000016,0.000175,-0.003333
politica uol,10.000000,0.000013,0.000148,1.149001
politica minimo,11.000000,0.000014,0.000161,0.635593
politica nacional,21.000000,0.000028,0.000290,1.869293
brasileira lula,28.000000,0.000037,0.000376,-0.024810
brasileira presidente,30.000000,0.000039,0.000400,0.342276
brasileira bolsonaro,50.000000,0.000066,0.000633,-0.130270
brasileira fez,14.000000,0.000018,0.000201,2.228435
brasileira jair,11.000000,0.000014,0.000161,-0.142915
brasileira pais,10.000000,0.000013,0.000148,0.732466
brasileira candidato,17.000000,0.000022,0.000239,1.080010
brasileira governador,12.000000,0.000016,0.000175,1.397180
brasileira dia,16.000000,0.000021,0.000227,1.077869
brasileira pedido,11.000000,0.000014,0.000161,2.749034
brasileira eleito,14.000000,0.000018,0.000201,1.425494
policiais presidente,19.000000,0.000025,0.000265,-0.130876
policiais bolsonaro,52.000000,0.000068,0.000656,-0.107443
policiais domingo,16.000000,0.000021,0.000227,1.219920
policiais tambem,10.000000,0.000013,0.000148,1.067294
policiais dois,12.000000,0.000016,0.000175,1.641871
policiais policia,11.000000,0.000014,0.000161,2.074178
policiais roberto,12.000000,0.000016,0.000175,1.768552
policiais jefferson,21.000000,0.000028,0.000290,2.196251
policiais prisao,23.000000,0.000030,0.000315,3.352456
policiais hoje,14.000000,0.000018,0.000201,1.371778
policiais crime,12.000000,0.000016,0.000175,2.517865
prisao lula,23.000000,0.000030,0.000315,-0.308531
prisao presidente,18.000000,0.000024,0.000252,-0.255561
prisao bolsonaro,40.000000,0.000053,0.000518,-0.440425
prisao contra,30.000000,0.000039,0.000400,1.619834
prisao ministro,20.000000,0.000026,0.000277,2.031749
prisao domingo,11.000000,0.000014,0.000161,0.774609
prisao policia,15.000000,0.000020,0.000214,2.313716
prisao federal,27.000000,0.000036,0.000364,2.069873
prisao roberto,73.000000,0.000096,0.000888,3.503487
prisao jefferson,94.000000,0.000124,0.001113,3.624406
prisao apos,15.000000,0.000020,0.000214,1.463062
prisao alexandre,17.000000,0.000022,0.000239,2.363826
prisao moraes,18.000000,0.000024,0.000252,2.261198
prisao policiais,15.000000,0.000020,0.000214,2.925012
prisao aliado,13.000000,0.000017,0.000188,2.985597
prisao bolsonarista,11.000000,0.000014,0.000161,2.541717
prisao segunda,10.000000,0.000013,0.000148,2.655792
prisao stf,13.000000,0.000017,0.000188,2.228119
mostra lula,239.000000,0.000314,0.002536,1.568132
mostra presidente,94.000000,0.000124,0.001113,0.933057
mostra bolsonaro,167.000000,0.000220,0.001851,0.524384
mostra pt,71.000000,0.000093,0.000867,1.551194
mostra contra,24.000000,0.000032,0.000327,0.932384
mostra brasil,15.000000,0.000020,0.000214,-0.479301
mostra jair,42.000000,0.000055,0.000542,0.645542
mostra voto,37.000000,0.000049,0.000483,1.616615
mostra pode,33.000000,0.000043,0.000436,2.236332
mostra candidato,30.000000,0.000039,0.000400,1.096677
mostra tambem,10.000000,0.000013,0.000148,0.532371
mostra novo,33.000000,0.000043,0.000436,2.418260
mostra sao,11.000000,0.000014,0.000161,0.090953
mostra frente,31.000000,0.000041,0.000412,2.182709
mostra pesquisa,25.000000,0.000033,0.000340,1.198005
mostra turno,15.000000,0.000020,0.000214,0.024387
mostra pl,17.000000,0.000022,0.000239,0.292541
mostra ser,38.000000,0.000050,0.000495,1.626886
mostra petista,12.000000,0.000016,0.000175,0.827171
mostra expresidente,82.000000,0.000108,0.000985,2.866766
mostra luiz,72.000000,0.000095,0.000878,2.461949
mostra inacio,71.000000,0.000093,0.000867,2.421741
mostra silva,66.000000,0.000087,0.000812,2.198190
mostra intencoes,35.000000,0.000046,0.000460,3.109553
mostra segundo,22.000000,0.000029,0.000302,0.553384
mostra ainda,11.000000,0.000014,0.000161,0.913789
mostra intencao,11.000000,0.000014,0.000161,2.172470
mostra sobre,20.000000,0.000026,0.000277,0.798614
mostra votos,48.000000,0.000063,0.000611,0.984219
mostra validos,32.000000,0.000042,0.000424,1.668123
mostra eleicao,10.000000,0.000013,0.000148,0.501528
mostra presidencial,13.000000,0.000017,0.000188,1.798683
mostra pontos,14.000000,0.000018,0.000201,1.518053
mostra eleitores,14.000000,0.000018,0.000201,1.272537
mostra atual,35.000000,0.000046,0.000460,2.132899
mostra candidatos,13.000000,0.000017,0.000188,1.446210
mostra vantagem,21.000000,0.000028,0.000290,2.746970
mostra disputa,40.000000,0.000053,0.000518,2.777256
outro lula,20.000000,0.000026,0.000277,-0.478146
outro presidente,14.000000,0.000018,0.000201,-0.536728
outro bolsonaro,58.000000,0.000076,0.000723,-0.098714
outro brasil,10.000000,0.000013,0.000148,-0.450314
outro pais,11.000000,0.000014,0.000161,0.710911
outro voce,10.000000,0.000013,0.000148,0.965643
outro ter,17.000000,0.000022,0.000239,1.849410
outro candidato,29.000000,0.000038,0.000388,1.497228
outro tambem,10.000000,0.000013,0.000148,0.966824
outro mundo,13.000000,0.000017,0.000188,2.192055
outro lado,80.000000,0.000105,0.000964,3.812975
outro ser,10.000000,0.000013,0.000148,0.726338
outro faz,10.000000,0.000013,0.000148,1.983758
outro votos,17.000000,0.000022,0.000239,0.380684
sp lula,22.000000,0.000029,0.000302,-0.143010
sp presidente,21.000000,0.000028,0.000290,0.108563
sp bolsonaro,112.000000,0.000147,0.001300,0.799168
sp brasil,39.000000,0.000051,0.000507,1.150489
sp jair,15.000000,0.000020,0.000214,0.290202
sp anos,12.000000,0.000016,0.000175,1.411686
sp votos,11.000000,0.000014,0.000161,0.185192
sp todos,17.000000,0.000022,0.000239,1.569542
sp tarcisio,41.000000,0.000054,0.000530,2.751506
sp haddad,11.000000,0.000014,0.000161,2.553542
leia lula,61.000000,0.000080,0.000757,0.067623
leia debate,12.000000,0.000016,0.000175,0.480281
leia presidente,41.000000,0.000054,0.000530,-0.031585
leia bolsonaro,117.000000,0.000154,0.001351,0.033645
leia brasil,26.000000,0.000034,0.000352,-0.064174
leia fabio,13.000000,0.000017,0.000188,2.166557
leia jair,21.000000,0.000028,0.000290,-0.182524
leia link,50.000000,0.000066,0.000633,3.266770
leia agora,20.000000,0.000026,0.000277,1.234655
leia eleicoes,12.000000,0.000016,0.000175,-0.018270
leia aqui,24.000000,0.000032,0.000327,1.856461
leia pesquisa,20.000000,0.000026,0.000277,0.839942
leia turno,10.000000,0.000013,0.000148,-0.515998
leia materia,164.000000,0.000216,0.001821,4.805354
leia politica,16.000000,0.000021,0.000227,1.163049
leia democracia,11.000000,0.000014,0.000161,1.201395
leia sobre,17.000000,0.000022,0.000239,0.501176
leia noticias,34.000000,0.000045,0.000448,2.083225
leia foto,16.000000,0.000021,0.000227,2.163395
leia completa,184.000000,0.000242,0.002016,4.829966
leia site,34.000000,0.000045,0.000448,3.009889
leia jornal,19.000000,0.000025,0.000265,2.573075
esquerda lula,40.000000,0.000053,0.000518,0.042119
esquerda presidente,29.000000,0.000038,0.000388,0.018629
esquerda bolsonaro,93.000000,0.000122,0.001102,0.200560
esquerda tudo,10.000000,0.000013,0.000148,1.357555
esquerda pt,11.000000,0.000014,0.000161,-0.052019
esquerda brasil,17.000000,0.000022,0.000239,-0.092567
esquerda quer,12.000000,0.000016,0.000175,1.814150
esquerda pais,26.000000,0.000034,0.000352,1.398231
esquerda anos,14.000000,0.000018,0.000201,1.153129
esquerda poder,17.000000,0.000022,0.000239,2.477841
esquerda todo,12.000000,0.000016,0.000175,1.611990
esquerda governo,13.000000,0.000017,0.000188,0.762438
esquerda dia,23.000000,0.000030,0.000315,1.151028
esquerda bem,10.000000,0.000013,0.000148,1.191460
esquerda politica,12.000000,0.000016,0.000175,1.271857
esquerda direita,36.000000,0.000047,0.000472,3.412718
esquerda todos,12.000000,0.000016,0.000175,0.808528
esquerda vai,14.000000,0.000018,0.000201,0.899734
esquerda hoje,10.000000,0.000013,0.000148,0.761953
esquerda politico,11.000000,0.000014,0.000161,2.174451
ser lula,151.000000,0.000199,0.001693,-0.119484
ser vez,25.000000,0.000033,0.000340,0.712705
ser debate,22.000000,0.000029,0.000302,-0.007097
ser video,17.000000,0.000022,0.000239,0.075299
ser presidente,224.000000,0.000295,0.002396,0.572975
ser bolsonaro,279.000000,0.000367,0.002903,-0.190831
ser tudo,15.000000,0.000020,0.000214,0.273016
ser pt,62.000000,0.000082,0.000768,0.187216
ser fez,11.000000,0.000014,0.000161,0.207523
ser contra,31.000000,0.000041,0.000412,-0.040115
ser brasil,92.000000,0.000121,0.001092,0.106004
ser via,12.000000,0.000016,0.000175,0.297190
ser ministro,22.000000,0.000029,0.000302,0.434320
ser campanha,22.000000,0.000029,0.000302,-0.474958
ser jair,52.000000,0.000068,0.000656,-0.369317
ser nordeste,10.000000,0.000013,0.000148,0.117532
ser eleitoral,26.000000,0.000034,0.000352,-0.264411
ser pais,52.000000,0.000068,0.000656,0.601374
ser tribunal,12.000000,0.000016,0.000175,-0.111815
ser voto,37.000000,0.000049,0.000483,0.388182
ser caso,20.000000,0.000026,0.000277,0.785661
ser anos,24.000000,0.000032,0.000327,0.202122
ser melhor,25.000000,0.000033,0.000340,1.047245
ser porque,24.000000,0.000032,0.000327,0.989008
ser voce,33.000000,0.000043,0.000436,0.496679
ser pode,64.000000,0.000084,0.000790,1.670274
ser ter,21.000000,0.000028,0.000290,0.397833
ser pra,21.000000,0.000028,0.000290,0.505063
ser agora,20.000000,0.000026,0.000277,0.141141
ser eleicoes,21.000000,0.000028,0.000290,-0.552168
ser entrevista,13.000000,0.000017,0.000188,0.767521
ser candidato,33.000000,0.000043,0.000436,-0.036446
ser apoio,12.000000,0.000016,0.000175,-0.304827
ser proximo,15.000000,0.000020,0.000214,0.764644
